time	temp
259,755	27,53
260,055	27,54
260,353	27,64
260,667	27,66
260,966	27,68
261,265	27,69
261,564	27,69
261,862	27,70
262,162	27,61
262,476	27,59
262,776	27,59
263,073	27,57
263,373	27,59
263,672	27,66
263,986	27,71
264,284	27,73
264,584	27,74
264,882	27,73
265,182	27,65
265,495	27,63
265,794	27,59
266,095	27,60
266,394	27,60
266,693	27,70
267,006	27,72
267,305	27,77
267,604	27,77
267,902	27,72
268,217	27,71
268,515	27,66
268,814	27,63
269,113	27,63
269,411	27,69
269,726	27,72
270,025	27,77
270,325	27,80
270,624	27,82
270,923	27,78
271,236	27,77
271,535	27,71
271,836	27,70
272,134	27,69
272,433	27,71
272,744	27,74
273,044	27,82
273,344	27,83
273,643	27,85
273,958	27,85
274,256	27,83
274,555	27,77
274,854	27,75
275,153	27,74
275,453	27,73
275,766	27,75
276,064	27,80
276,364	27,86
276,663	27,88
276,962	27,90
277,275	27,89
277,575	27,88
277,875	27,82
278,172	27,80
278,473	27,79
278,772	27,76
279,084	27,78
279,384	27,79
279,684	27,88
279,981	27,89
280,281	27,92
280,594	27,93
280,893	27,90
281,193	27,87
281,493	27,85
281,791	27,80
282,104	27,80
282,403	27,87
282,702	27,89
283,001	27,97
283,315	27,98
283,614	27,97
283,913	27,96
284,213	27,95
284,511	27,86
284,824	27,85
285,124	27,86
285,422	27,88
285,722	27,90
286,020	28,01
286,334	28,02
286,634	28,01
286,933	28,01
287,233	27,94
287,546	27,91
287,845	27,89
288,144	27,89
288,443	27,90
288,742	28,01
289,056	28,03
289,356	28,04
289,654	28,05
289,953	28,05
290,252	28,01
290,565	27,95
290,864	27,93
291,163	27,91
291,463	27,93
291,761	28,04
292,075	28,05
292,374	28,09
292,673	28,10
292,972	28,04
293,286	28,02
293,584	27,99
293,885	27,96
294,183	27,96
294,483	28,03
294,796	28,07
295,095	28,09
295,394	28,13
295,693	28,14
295,992	28,12
296,307	28,08
296,605	28,01
296,904	28,02
297,203	28,01
297,502	28,05
297,816	28,08
298,114	28,15
298,414	28,17
298,713	28,19
299,012	28,15
299,326	28,13
299,625	28,07
299,923	28,06
300,223	28,05
300,537	28,07
300,836	28,16
301,135	28,18
301,434	28,20
301,733	28,21
302,046	28,21
302,344	28,19
302,645	28,13
302,943	28,11
303,242	28,09
303,556	28,09
303,855	28,12
304,154	28,20
304,453	28,22
304,752	28,25
305,066	28,25
305,365	28,24
305,664	28,18
305,963	28,16
306,262	28,13
306,576	28,12
306,875	28,17
307,175	28,23
307,473	28,25
307,772	28,30
308,086	28,30
308,387	28,24
308,684	28,23
308,983	28,22
309,283	28,15
309,596	28,16
309,894	28,22
310,193	28,24
310,494	28,33
310,807	28,33
311,106	28,31
311,405	28,29
311,703	28,28
312,003	28,19
312,317	28,20
312,616	28,20
312,915	28,24
313,213	28,27
313,513	28,29
313,812	28,37
314,126	28,37
314,425	28,37
314,723	28,33
315,022	28,31
315,322	28,28
315,635	28,23
315,934	28,26
316,234	28,29
316,533	28,31
316,831	28,41
317,145	28,42
317,444	28,40
317,743	28,38
318,043	28,29
318,356	28,28
318,655	28,28
318,954	28,29
319,253	28,30
319,553	28,42
319,865	28,43
320,165	28,44
320,464	28,42
320,763	28,42
321,062	28,41
321,362	28,31
321,674	28,31
321,974	28,30
322,273	28,34
322,572	28,36
322,870	28,41
323,185	28,49
323,484	28,48
323,783	28,47
324,082	28,45
324,382	28,36
324,695	28,36
324,993	28,36
325,292	28,38
325,592	28,50
325,907	28,51
326,205	28,53
326,505	28,53
326,802	28,51
327,101	28,47
327,414	28,41
327,714	28,39
328,014	28,39
328,312	28,42
328,611	28,44
328,911	28,53
329,223	28,56
329,524	28,56
329,822	28,53
330,122	28,52
330,420	28,43
330,734	28,41
331,033	28,44
331,332	28,46
331,632	28,50
331,931	28,59
332,244	28,60
332,543	28,58
332,842	28,56
333,141	28,47
333,455	28,46
333,754	28,46
334,053	28,50
334,352	28,53
334,653	28,61
334,964	28,64
335,264	28,64
335,562	28,61
335,861	28,60
336,161	28,51
336,474	28,51
336,774	28,52
337,073	28,54
337,371	28,62
337,686	28,67
337,985	28,67
338,282	28,66
338,583	28,65
338,881	28,55
339,196	28,54
339,494	28,53
339,793	28,56
340,092	28,59
340,391	28,63
340,704	28,70
341,004	28,69
341,303	28,68
341,602	28,67
341,901	28,57
342,216	28,57
342,515	28,57
342,814	28,59
343,113	28,71
343,426	28,73
343,726	28,74
344,024	28,73
344,323	28,72
344,622	28,62
344,936	28,62
345,235	28,60
345,534	28,62
345,833	28,63
346,132	28,67
346,431	28,77
346,745	28,79
347,043	28,81
347,342	28,78
347,641	28,76
347,940	28,72
348,254	28,67
348,553	28,67
348,853	28,69
349,153	28,71
349,450	28,82
349,764	28,82
350,063	28,82
350,363	28,81
350,661	28,72
350,974	28,71
351,274	28,70
351,573	28,70
351,872	28,72
352,171	28,83
352,485	28,85
352,785	28,87
353,083	28,86
353,383	28,86
353,681	28,84
353,980	28,75
354,294	28,75
354,593	28,73
354,891	28,75
355,191	28,76
355,490	28,88
355,802	28,89
356,102	28,90
356,402	28,90
356,702	28,89
357,000	28,80
357,314	28,78
357,612	28,76
357,912	28,77
358,210	28,90
358,524	28,91
358,824	28,94
359,122	28,95
359,423	28,94
359,721	28,86
360,035	28,86
360,332	28,84
360,633	28,82
360,932	28,83
361,231	28,86
361,529	28,96
361,844	28,98
362,142	28,99
362,442	28,97
362,740	28,97
363,041	28,88
363,353	28,87
363,651	28,85
363,951	28,87
364,250	28,89
364,549	29,00
364,862	29,02
365,161	29,03
365,462	29,02
365,761	28,93
366,074	28,91
366,372	28,90
366,672	28,89
366,972	28,90
367,270	28,92
367,568	29,04
367,883	29,05
368,181	29,08
368,481	29,06
368,780	29,04
369,080	28,98
369,393	28,93
369,692	28,93
369,991	28,93
370,290	28,96
370,589	29,07
370,902	29,09
371,201	29,10
371,501	29,09
371,801	29,07
372,100	28,99
372,413	28,98
372,712	28,97
373,011	28,98
373,311	29,09
373,624	29,11
373,923	29,13
374,221	29,13
374,521	29,12
374,819	29,04
375,134	29,02
375,432	29,01
375,731	29,00
376,031	29,01
376,329	29,03
376,629	29,15
376,942	29,15
377,241	29,17
377,540	29,15
377,839	29,15
378,140	29,11
378,451	29,04
378,751	29,03
379,050	29,04
379,349	29,06
379,649	29,18
379,962	29,19
380,261	29,19
380,559	29,19
380,860	29,10
381,173	29,09
381,472	29,08
381,771	29,05
382,070	29,07
382,369	29,13
382,682	29,21
382,981	29,22
383,282	29,23
383,580	29,23
383,878	29,22
384,179	29,16
384,491	29,11
384,790	29,10
385,090	29,11
385,388	29,14
385,687	29,24
386,000	29,27
386,300	29,29
386,599	29,29
386,899	29,27
387,198	29,19
387,510	29,18
387,811	29,15
388,109	29,16
388,409	29,17
388,708	29,28
389,020	29,30
389,319	29,33
389,619	29,34
389,918	29,33
390,217	29,25
390,531	29,23
390,830	29,21
391,130	29,19
391,428	29,20
391,729	29,30
392,040	29,33
392,340	29,35
392,640	29,37
392,939	29,39
393,238	29,35
393,550	29,30
393,850	29,25
394,148	29,23
394,449	29,24
394,748	29,32
395,061	29,34
395,360	29,39
395,659	29,40
395,959	29,37
396,271	29,36
396,572	29,33
396,870	29,30
397,169	29,30
397,468	29,33
397,781	29,34
398,081	29,35
398,380	29,41
398,678	29,42
398,977	29,42
399,278	29,39
399,591	29,38
399,890	29,38
400,188	29,34
400,487	29,34
400,787	29,34
401,100	29,37
401,400	29,40
401,698	29,42
401,998	29,42
402,297	29,41
402,610	29,41
402,909	29,36
403,209	29,35
403,509	29,33
403,821	29,34
404,120	29,37
404,419	29,40
404,718	29,41
405,017	29,42
405,331	29,41
405,630	29,41
405,929	29,37
406,229	29,35
406,528	29,35
406,826	29,33
407,140	29,33
407,438	29,35
407,739	29,40
408,037	29,41
408,336	29,42
408,650	29,41
408,950	29,38
409,247	29,36
409,546	29,35
409,847	29,32
410,159	29,33
410,459	29,37
410,758	29,39
411,057	29,41
411,371	29,41
411,669	29,40
411,968	29,37
412,267	29,37
412,567	29,31
412,880	29,32
413,180	29,31
413,478	29,36
413,779	29,37
414,076	29,39
414,377	29,41
414,689	29,41
414,989	29,40
415,287	29,36
415,586	29,35
415,886	29,32
416,199	29,31
416,498	29,33
416,797	29,37
417,096	29,37
417,395	29,40
417,709	29,40
418,008	29,37
418,307	29,36
418,608	29,31
418,920	29,31
419,219	29,32
419,517	29,35
419,818	29,37
420,129	29,40
420,431	29,40
420,729	29,39
421,027	29,37
421,327	29,32
421,640	29,31
421,938	29,31
422,238	29,32
422,539	29,33
422,838	29,38
423,151	29,40
423,450	29,39
423,748	29,39
424,047	29,38
424,346	29,32
424,661	29,31
424,959	29,31
425,258	29,31
425,557	29,32
425,856	29,34
426,155	29,39
426,469	29,40
426,768	29,40
427,067	29,38
427,367	29,37
427,667	29,36
427,966	29,31
428,279	29,31
428,579	29,30
428,877	29,32
429,176	29,34
429,475	29,36
429,789	29,40
430,087	29,40
430,386	29,38
430,685	29,36
430,986	29,34
431,299	29,30
431,597	29,29
431,897	29,31
432,194	29,33
432,494	29,34
432,794	29,39
433,106	29,40
433,406	29,40
433,705	29,37
434,005	29,35
434,318	29,31
434,616	29,31
434,915	29,30
435,214	29,32
435,515	29,39
435,827	29,39
436,127	29,39
436,426	29,39
436,725	29,38
437,025	29,32
437,338	29,31
437,636	29,30
437,936	29,31
438,234	29,36
438,548	29,38
438,847	29,39
439,147	29,39
439,445	29,39
439,744	29,34
440,058	29,33
440,356	29,32
440,656	29,30
440,955	29,30
441,256	29,33
441,568	29,37
441,868	29,39
442,166	29,39
442,466	29,39
442,765	29,35
443,077	29,33
443,377	29,32
443,677	29,29
443,974	29,31
444,289	29,35
444,587	29,37
444,887	29,40
445,187	29,39
445,486	29,36
445,799	29,35
446,098	29,31
446,397	29,30
446,696	29,29
446,994	29,33
447,308	29,34
447,608	29,38
447,908	29,39
448,204	29,38
448,520	29,37
448,819	29,36
449,117	29,32
449,416	29,31
449,716	29,29
450,028	29,31
450,328	29,31
450,627	29,37
450,926	29,38
451,225	29,38
451,539	29,38
451,837	29,35
452,137	29,33
452,436	29,32
452,735	29,30
453,049	29,29
453,348	29,30
453,647	29,35
453,945	29,37
454,260	29,38
454,559	29,38
454,858	29,36
455,157	29,35
455,455	29,34
455,757	29,28
456,068	29,29
456,367	29,31
456,666	29,32
456,966	29,36
457,280	29,38
457,579	29,39
457,877	29,36
458,177	29,36
458,475	29,35
458,776	29,30
459,089	29,29
459,388	29,29
459,687	29,30
459,986	29,32
460,285	29,39
460,597	29,39
460,897	29,39
461,196	29,37
461,495	29,36
461,795	29,36
462,093	29,30
462,408	29,29
462,706	29,29
463,006	29,29
463,305	29,30
463,605	29,37
463,916	29,39
464,217	29,39
464,515	29,38
464,814	29,37
465,113	29,33
465,427	29,31
465,726	29,29
466,024	29,28
466,324	29,35
466,639	29,35
466,937	29,37
467,236	29,39
467,536	29,38
467,835	29,38
468,133	29,33
468,446	29,32
468,746	29,31
469,044	29,28
469,344	29,28
469,643	29,32
469,957	29,35
470,256	29,38
470,554	29,38
470,854	29,38
471,153	29,34
471,467	29,34
471,766	29,29
472,065	29,29
472,364	29,28
472,663	29,33
472,978	29,35
473,275	29,37
473,574	29,38
473,874	29,38
474,173	29,34
474,486	29,33
474,785	29,29
475,084	29,29
475,385	29,27
475,684	29,33
475,997	29,34
476,295	29,36
476,594	29,37
476,894	29,37
477,193	29,35
477,505	29,33
477,807	29,32
478,105	29,29
478,404	29,27
478,703	29,30
479,017	29,34
479,315	29,38
479,614	29,37
479,913	29,37
480,212	29,34
480,526	29,33
480,825	29,31
481,123	29,29
481,423	29,30
481,736	29,32
482,036	29,33
482,337	29,37
482,634	29,37
482,933	29,37
483,233	29,35
483,546	29,33
483,844	29,33
484,143	29,29
484,444	29,28
484,742	29,31
485,055	29,33
485,354	29,36
485,653	29,37
485,952	29,37
486,252	29,35
486,566	29,34
486,864	29,30
487,163	29,29
487,462	29,29
487,761	29,31
488,074	29,33
488,374	29,36
488,673	29,38
488,972	29,38
489,271	29,35
489,585	29,34
489,884	29,30
490,183	29,29
490,482	29,29
490,782	29,30
491,095	29,32
491,393	29,33
491,694	29,37
491,993	29,37
492,292	29,36
492,605	29,34
492,904	29,31
493,203	29,29
493,502	29,28
493,800	29,30
494,116	29,32
494,414	29,36
494,713	29,37
495,011	29,37
495,312	29,36
495,624	29,34
495,924	29,32
496,224	29,29
496,521	29,29
496,835	29,30
497,134	29,32
497,433	29,36
497,732	29,37
498,031	29,37
498,333	29,35
498,644	29,34
498,943	29,33
499,242	29,29
499,541	29,29
499,839	29,30
500,154	29,31
500,453	29,35
500,753	29,37
501,051	29,37
501,351	29,36
501,664	29,34
501,963	29,30
502,263	29,29
502,561	29,29
502,860	29,30
503,174	29,32
503,473	29,36
503,772	29,37
504,072	29,37
504,371	29,35
504,684	29,34
504,983	29,30
505,283	29,29
505,582	29,28
505,879	29,30
506,194	29,31
506,492	29,34
506,793	29,37
507,092	29,37
507,391	29,35
507,703	29,34
508,003	29,33
508,301	29,29
508,602	29,29
508,900	29,29
509,214	29,30
509,513	29,36
509,812	29,36
510,111	29,37
510,411	29,36
510,723	29,35
511,022	29,32
511,321	29,30
511,621	29,29
511,934	29,29
512,233	29,30
512,533	29,36
512,832	29,36
513,132	29,37
513,429	29,36
513,743	29,34
514,042	29,33
514,341	29,29
514,640	29,29
514,940	29,29
515,253	29,31
515,552	29,34
515,852	29,37
516,151	29,37
516,448	29,35
516,763	29,33
517,062	29,30
517,363	29,29
517,661	29,27
517,959	29,30
518,272	29,32
518,572	29,36
518,873	29,37
519,171	29,37
519,469	29,34
519,783	29,33
520,081	29,29
520,382	29,28
520,680	29,27
520,980	29,31
521,293	29,32
521,592	29,35
521,890	29,37
522,190	29,36
522,503	29,33
522,803	29,32
523,102	29,29
523,400	29,27
523,699	29,31
524,013	29,33
524,312	29,34
524,611	29,37
524,911	29,37
525,210	29,34
525,523	29,32
525,821	29,29
526,121	29,27
526,420	29,28
526,733	29,31
527,033	29,34
527,333	29,37
527,631	29,37
