time	temp
95,629	24,45
95,926	24,52
96,239	24,53
96,536	24,49
96,834	24,46
97,132	24,45
97,444	24,49
97,741	24,53
98,040	24,52
98,337	24,47
98,651	24,44
98,948	24,46
99,245	24,49
99,543	24,52
99,856	24,51
100,153	24,46
100,451	24,44
100,749	24,49
101,061	24,52
101,359	24,51
101,657	24,50
101,953	24,44
102,267	24,44
102,564	24,51
102,863	24,53
103,161	24,51
103,472	24,48
103,769	24,45
104,069	24,46
104,365	24,53
104,677	24,53
104,974	24,49
105,273	24,47
105,570	24,45
105,883	24,49
106,182	24,53
106,478	24,52
106,777	24,48
107,089	24,45
107,387	24,46
107,684	24,50
107,983	24,52
108,295	24,51
108,591	24,46
108,890	24,44
109,189	24,49
109,500	24,52
109,797	24,51
110,096	24,50
110,393	24,45
110,705	24,45
111,005	24,51
111,301	24,52
111,599	24,50
111,911	24,48
112,210	24,45
112,507	24,45
112,804	24,53
113,118	24,53
113,416	24,49
113,713	24,47
114,010	24,47
114,323	24,49
114,622	24,53
114,917	24,52
115,215	24,48
115,528	24,46
115,826	24,47
116,123	24,51
116,435	24,52
116,733	24,49
117,031	24,46
117,344	24,46
117,643	24,53
117,940	24,53
118,239	24,48
118,549	24,46
118,848	24,44
119,144	24,49
119,457	24,54
119,754	24,50
120,052	24,48
120,349	24,43
120,662	24,47
120,960	24,54
121,259	24,54
121,555	24,48
121,867	24,45
122,164	24,44
122,463	24,50
122,774	24,54
123,073	24,50
123,371	24,46
123,684	24,44
123,983	24,48
124,279	24,54
124,577	24,53
124,874	24,48
125,187	24,45
125,484	24,45
125,782	24,49
126,080	24,54
126,392	24,52
126,690	24,47
126,988	24,45
127,302	24,48
127,598	24,52
127,896	24,54
128,194	24,51
128,491	24,44
128,803	24,44
129,102	24,50
129,398	24,53
129,712	24,51
130,008	24,46
130,308	24,45
130,619	24,49
130,917	24,54
131,216	24,52
131,513	24,46
131,825	24,44
132,122	24,47
132,420	24,51
132,718	24,53
133,030	24,49
133,328	24,46
133,626	24,46
133,938	24,50
134,236	24,54
134,533	24,51
134,831	24,46
135,144	24,43
135,441	24,47
135,739	24,52
136,051	24,53
136,348	24,48
136,647	24,45
136,945	24,47
137,257	24,52
137,556	24,54
137,853	24,52
138,149	24,45
138,462	24,43
138,759	24,48
139,058	24,52
139,370	24,52
139,668	24,47
139,965	24,45
140,278	24,49
140,575	24,52
140,874	24,52
141,172	24,51
141,469	24,46
141,780	24,45
142,079	24,50
142,378	24,51
142,690	24,51
142,987	24,47
143,285	24,47
143,598	24,50
143,895	24,52
144,192	24,51
144,490	24,48
144,802	24,46
145,100	24,48
145,398	24,50
145,696	24,52
146,008	24,51
146,307	24,48
146,604	24,47
146,903	24,52
147,213	24,54
147,511	24,53
147,809	24,52
148,107	24,48
148,419	24,51
148,717	24,58
149,015	24,60
149,313	24,57
149,624	24,54
149,923	24,51
150,222	24,52
150,532	24,55
150,830	24,52
151,129	24,52
151,427	24,56
151,739	24,70
152,037	24,92
152,333	25,12
152,646	25,35
152,943	25,58
153,242	25,86
153,552	26,13
153,852	26,32
154,150	26,46
154,446	26,55
154,759	26,65
155,058	26,79
155,355	26,88
155,666	26,92
155,964	26,94
156,262	26,96
156,574	27,02
156,873	27,03
157,170	26,97
157,468	26,85
157,779	26,73
158,078	26,62
158,377	26,50
158,674	26,34
158,987	26,19
159,284	26,03
159,581	25,90
159,879	25,86
160,191	25,78
160,489	25,68
160,787	25,57
161,085	25,45
161,398	25,40
161,695	25,39
161,992	25,34
162,305	25,26
162,603	25,16
162,900	25,10
163,197	25,14
163,512	25,12
163,808	25,04
164,105	24,99
164,404	24,91
164,715	24,90
165,013	24,95
165,312	24,91
165,623	24,85
165,921	24,78
166,220	24,76
166,516	24,82
166,828	24,82
167,126	24,76
167,425	24,73
167,723	24,66
168,035	24,69
168,333	24,74
168,632	24,72
168,942	24,66
169,242	24,61
169,538	24,62
169,850	24,69
170,148	24,67
170,446	24,63
170,743	24,60
171,041	24,57
171,354	24,59
171,651	24,65
171,950	24,61
172,261	24,57
172,559	24,52
172,857	24,57
173,171	24,63
173,467	24,59
173,764	24,55
174,061	24,50
174,374	24,52
174,673	24,60
174,971	24,60
175,269	24,54
175,579	24,51
175,878	24,49
176,176	24,52
176,474	24,58
176,785	24,57
177,084	24,52
177,381	24,49
177,678	24,51
177,992	24,55
178,291	24,57
178,587	24,52
178,899	24,47
179,197	24,48
179,494	24,52
179,794	24,56
180,105	24,54
180,403	24,49
180,700	24,47
180,999	24,51
181,310	24,56
181,608	24,54
181,908	24,52
182,218	24,46
182,517	24,49
182,814	24,52
183,110	24,54
183,424	24,53
183,721	24,47
184,020	24,45
184,317	24,52
184,629	24,55
184,927	24,53
185,225	24,51
185,523	24,46
185,835	24,48
186,131	24,54
186,430	24,53
186,743	24,51
187,042	24,46
187,339	24,45
187,637	24,53
187,948	24,55
188,246	24,52
188,543	24,47
188,856	24,45
189,154	24,51
189,452	24,53
189,763	24,52
190,062	24,47
190,358	24,45
190,656	24,51
190,970	24,53
191,266	24,54
191,565	24,50
191,877	24,45
192,175	24,48
192,472	24,52
192,771	24,53
193,082	24,52
193,380	24,47
193,678	24,45
193,976	24,52
194,289	24,54
194,586	24,53
194,883	24,50
195,196	24,45
195,493	24,49
195,792	24,52
196,090	24,53
196,401	24,51
196,700	24,45
196,997	24,45
197,294	24,52
197,607	24,55
197,906	24,52
198,203	24,49
198,515	24,45
198,814	24,51
199,111	24,53
199,423	24,53
199,722	24,50
200,019	24,45
200,317	24,45
200,614	24,53
200,926	24,55
201,225	24,51
201,521	24,46
201,833	24,45
202,131	24,52
202,429	24,54
202,744	24,52
203,039	24,47
203,338	24,45
203,635	24,52
203,948	24,54
204,246	24,53
204,542	24,50
204,840	24,45
205,152	24,46
205,450	24,54
205,748	24,55
206,046	24,50
206,358	24,48
206,656	24,45
206,954	24,48
207,252	24,55
207,564	24,53
207,861	24,49
208,159	24,47
208,457	24,48
208,771	24,53
209,066	24,54
209,364	24,50
209,677	24,46
209,975	24,46
210,273	24,50
210,571	24,54
210,883	24,51
211,180	24,48
211,478	24,46
211,791	24,49
212,089	24,55
212,384	24,53
212,699	24,47
212,996	24,45
213,294	24,49
213,605	24,54
213,903	24,52
214,201	24,47
214,513	24,45
214,812	24,51
215,109	24,54
215,407	24,52
215,719	24,50
216,015	24,45
216,315	24,45
216,612	24,54
216,924	24,55
217,224	24,52
217,520	24,49
217,819	24,45
218,131	24,47
218,428	24,54
218,727	24,54
219,023	24,50
219,336	24,48
219,633	24,45
219,932	24,48
220,230	24,55
220,542	24,53
220,839	24,49
221,137	24,45
221,449	24,45
221,748	24,51
222,045	24,57
222,343	24,54
222,655	24,47
222,953	24,44
223,251	24,46
223,549	24,57
223,861	24,56
224,158	24,51
224,457	24,44
224,769	24,47
225,066	24,57
225,363	24,58
225,676	24,54
225,973	24,47
226,272	24,46
226,569	24,58
226,882	24,61
227,179	24,59
227,477	24,48
227,789	24,47
228,088	24,56
228,385	24,61
228,682	24,62
228,995	24,58
229,293	24,49
229,589	24,48
229,888	24,61
230,202	24,64
230,499	24,62
230,797	24,59
231,093	24,50
231,406	24,52
231,704	24,64
232,002	24,67
232,299	24,63
232,611	24,57
232,910	24,52
233,207	24,54
233,505	24,69
233,817	24,69
234,115	24,63
234,413	24,59
234,710	24,55
235,023	24,62
235,321	24,71
235,618	24,71
235,915	24,64
236,228	24,58
236,526	24,59
236,825	24,64
237,121	24,74
237,433	24,71
237,731	24,62
238,029	24,60
238,327	24,65
238,640	24,71
238,938	24,75
239,235	24,73
239,533	24,65
239,845	24,61
240,143	24,68
240,440	24,74
240,738	24,76
241,049	24,73
241,348	24,64
241,646	24,63
241,944	24,75
242,255	24,79
242,553	24,78
242,854	24,74
243,149	24,66
243,461	24,66
243,760	24,79
244,058	24,83
244,355	24,77
244,666	24,73
244,964	24,67
245,263	24,70
245,560	24,84
245,873	24,84
246,171	24,79
246,470	24,74
246,766	24,71
247,079	24,77
247,376	24,87
247,674	24,87
247,971	24,78
248,284	24,74
248,582	24,74
248,881	24,81
249,191	24,88
249,491	24,83
249,787	24,79
250,086	24,74
250,397	24,80
250,695	24,90
250,993	24,89
251,305	24,82
251,603	24,75
251,901	24,77
252,199	24,91
252,510	24,93
252,809	24,87
253,108	24,77
253,419	24,78
253,716	24,89
254,014	24,94
254,326	24,90
254,624	24,82
254,922	24,81
255,234	24,90
255,532	24,97
255,829	24,96
256,127	24,85
256,439	24,82
256,737	24,87
257,034	24,95
257,349	24,99
257,644	24,92
257,943	24,87
258,241	24,88
258,553	24,94
258,851	25,01
259,148	24,98
259,461	24,90
259,758	24,86
260,056	24,93
260,368	25,03
260,666	25,00
260,965	24,96
261,261	24,88
261,574	24,91
261,873	25,03
262,169	25,06
262,468	25,02
262,779	24,96
263,077	24,91
263,375	24,96
263,687	25,08
263,985	25,05
264,283	25,02
264,581	24,92
264,893	24,97
265,191	25,04
265,489	25,08
265,801	25,05
266,099	24,96
266,398	24,94
266,694	25,06
267,006	25,11
267,304	25,10
267,601	24,98
267,914	24,97
268,212	25,02
268,510	25,12
268,822	25,12
269,118	25,05
269,418	25,01
269,716	25,02
270,028	25,12
270,325	25,16
270,624	25,08
270,934	25,04
271,232	25,00
271,531	25,08
271,843	25,17
272,140	25,14
272,438	25,09
272,751	25,02
273,050	25,11
273,346	25,18
273,658	25,17
273,956	25,09
274,254	25,06
274,566	25,11
274,863	25,21
275,161	25,21
275,460	25,13
275,771	25,08
276,069	25,09
276,367	25,17
276,680	25,24
276,977	25,18
277,273	25,13
277,572	25,10
277,885	25,16
278,182	25,26
278,481	25,26
278,779	25,16
279,091	25,12
279,389	25,13
279,687	25,20
279,984	25,27
280,296	25,24
280,594	25,18
280,892	25,15
281,204	25,21
281,500	25,31
281,800	25,30
282,097	25,19
282,410	25,16
282,707	25,18
283,005	25,27
283,317	25,32
283,615	25,25
283,913	25,17
284,225	25,21
284,522	25,32
284,820	25,35
285,118	25,27
285,430	25,23
285,727	25,20
286,026	25,28
286,338	25,36
286,636	25,32
286,934	25,28
287,231	25,23
287,543	25,26
287,841	25,38
288,139	25,39
288,437	25,30
288,749	25,26
289,048	25,25
289,345	25,34
289,658	25,41
289,955	25,34
290,253	25,30
290,549	25,28
290,862	25,33
291,159	25,42
291,459	25,43
291,757	25,33
292,068	25,29
292,366	25,31
292,664	25,38
292,976	25,44
293,274	25,38
293,572	25,32
293,883	25,32
294,182	25,39
294,479	25,47
294,777	25,46
295,076	25,35
295,387	25,32
295,685	25,36
295,982	25,46
296,295	25,48
296,595	25,41
296,890	25,35
297,202	25,37
297,500	25,49
297,799	25,51
298,098	25,43
298,408	25,39
298,706	25,37
299,004	25,42
299,302	25,53
299,614	25,52
299,911	25,44
300,210	25,41
300,507	25,43
300,818	25,49
301,117	25,56
301,415	25,53
301,713	25,43
302,026	25,41
302,322	25,46
302,621	25,54
302,931	25,56
303,231	25,48
303,529	25,44
303,828	25,47
304,139	25,54
304,437	25,60
304,734	25,58
305,031	25,47
305,343	25,45
305,643	25,51
305,938	25,58
306,252	25,61
306,548	25,52
306,847	25,49
307,144	25,52
307,457	25,59
307,754	25,64
308,052	25,62
308,350	25,51
308,662	25,49
308,960	25,57
309,258	25,63
309,556	25,64
309,868	25,59
310,165	25,52
310,463	25,57
310,776	25,64
311,074	25,68
311,372	25,65
311,671	25,55
311,981	25,53
312,279	25,62
312,578	25,69
312,889	25,68
313,188	25,60
313,484	25,57
313,797	25,62
314,095	25,72
314,393	25,72
314,691	25,62
315,002	25,59
315,300	25,60
315,599	25,69
315,910	25,75
316,209	25,67
316,508	25,63
316,805	25,61
317,116	25,67
317,413	25,77
317,712	25,77
318,009	25,66
318,322	25,63
318,619	25,65
318,917	25,73
319,229	25,78
319,527	25,71
319,825	25,67
320,124	25,66
320,436	25,72
320,734	25,81
321,030	25,80
321,328	25,69
321,640	25,66
321,938	25,69
322,236	25,77
322,548	25,82
322,846	25,74
323,144	25,70
323,456	25,71
323,754	25,78
324,052	25,85
324,350	25,83
324,647	25,72
324,960	25,70
325,256	25,75
325,554	25,84
325,868	25,85
326,165	25,77
326,462	25,74
326,776	25,78
327,073	25,87
327,371	25,88
327,668	25,79
327,980	25,76
328,277	25,75
328,575	25,87
328,888	25,90
329,186	25,83
329,483	25,80
329,783	25,77
330,094	25,83
330,393	25,93
330,689	25,87
331,001	25,82
331,299	25,78
331,597	25,85
331,909	25,94
332,207	25,90
332,505	25,81
332,817	25,79
333,115	25,90
333,411	25,95
333,711	25,92
334,022	25,85
334,320	25,81
334,619	25,93
334,930	25,97
335,228	25,96
335,526	25,87
335,838	25,83
336,137	25,91
336,434	25,97
336,732	25,97
337,043	25,92
337,342	25,86
337,639	25,94
337,951	26,00
338,248	26,02
338,547	25,95
338,859	25,87
339,158	25,92
339,454	25,99
339,753	26,02
340,064	26,00
340,363	25,90
340,659	25,93
340,972	26,00
341,271	26,06
341,569	26,01
341,882	25,92
342,177	25,93
342,476	25,98
342,773	26,09
343,086	26,06
343,383	25,97
343,683	25,94
343,979	26,01
344,292	26,08
344,589	26,09
344,887	26,06
345,185	25,96
345,497	25,96
345,793	26,08
346,092	26,12
346,391	26,08
346,703	26,03
347,002	25,98
347,299	26,00
347,596	26,14
347,907	26,13
348,206	26,08
348,504	26,01
348,816	26,02
349,113	26,14
349,411	26,17
349,710	26,09
350,021	26,04
350,320	26,02
350,618	26,17
350,928	26,18
351,227	26,13
351,526	26,07
351,839	26,05
352,135	26,17
352,433	26,19
352,745	26,09
353,041	26,05
353,341	26,11
353,652	26,20
353,951	26,21
354,247	26,18
354,547	26,07
354,857	26,08
355,156	26,19
355,454	26,24
355,751	26,19
356,064	26,16
356,361	26,09
356,659	26,11
356,958	26,26
357,269	26,27
357,565	26,19
357,864	26,16
358,163	26,14
358,475	26,22
358,773	26,29
359,071	26,28
359,368	26,17
359,681	26,14
359,978	26,18
360,275	26,27
360,588	26,30
360,886	26,26
361,184	26,17
361,483	26,18
361,793	26,28
362,090	26,32
362,390	26,30
362,688	26,20
363,000	26,19
363,298	26,26
363,596	26,35
363,907	26,32
364,205	26,24
364,502	26,21
364,814	26,27
365,112	26,38
365,410	26,36
365,708	26,27
366,020	26,24
366,318	26,25
366,617	26,39
366,928	26,39
367,224	26,32
367,525	26,27
367,822	26,27
368,133	26,33
368,431	26,41
368,729	26,40
369,026	26,30
369,339	26,27
369,637	26,29
369,935	26,36
370,233	26,42
370,545	26,41
370,842	26,31
371,140	26,28
371,439	26,35
371,751	26,43
372,047	26,44
372,347	26,42
372,645	26,31
372,957	26,31
373,253	26,42
373,552	26,46
373,850	26,45
374,162	26,41
374,458	26,32
374,757	26,34
375,055	26,44
375,367	26,50
375,665	26,46
375,962	26,41
376,260	26,34
376,572	26,38
376,871	26,50
377,169	26,52
377,466	26,44
377,778	26,40
378,076	26,37
378,374	26,41
378,671	26,50
378,984	26,52
379,281	26,46
379,579	26,42
379,878	26,42
380,189	26,47
380,487	26,56
380,786	26,55
381,082	26,45
381,395	26,42
381,693	26,45
381,990	26,52
382,288	26,57
382,600	26,55
382,899	26,45
383,196	26,43
383,494	26,52
383,806	26,58
384,104	26,60
384,402	26,56
384,699	26,45
385,012	26,45
385,309	26,55
385,606	26,61
385,905	26,60
386,219	26,56
386,516	26,47
386,814	26,47
387,110	26,62
387,422	26,64
387,721	26,61
388,018	26,57
388,316	26,49
388,628	26,51
388,926	26,65
389,223	26,67
389,522	26,62
389,835	26,56
390,133	26,51
390,430	26,55
390,727	26,68
391,040	26,68
391,338	26,63
391,635	26,58
391,934	26,56
392,245	26,61
392,543	26,71
392,840	26,71
393,138	26,63
393,450	26,58
393,749	26,58
394,047	26,64
394,344	26,74
394,657	26,72
394,953	26,63
395,252	26,60
395,550	26,63
395,862	26,70
396,160	26,76
396,457	26,73
396,755	26,65
397,068	26,60
397,365	26,66
397,663	26,72
397,961	26,77
398,273	26,74
398,571	26,65
398,868	26,63
399,167	26,73
399,478	26,79
399,776	26,78
400,074	26,76
400,371	26,68
400,684	26,65
400,981	26,75
401,279	26,81
401,577	26,78
401,888	26,75
402,187	26,67
402,487	26,68
402,783	26,81
403,096	26,84
403,393	26,80
403,691	26,76
403,987	26,71
404,301	26,74
404,599	26,84
404,897	26,87
405,195	26,79
405,508	26,75
405,804	26,73
406,103	26,76
406,400	26,89
406,712	26,88
407,009	26,80
407,307	26,77
407,604	26,78
407,918	26,84
408,216	26,91
408,513	26,90
408,810	26,79
409,123	26,76
409,421	26,82
409,719	26,88
410,016	26,92
410,328	26,89
410,626	26,80
410,924	26,78
411,222	26,87
411,534	26,94
411,832	26,93
412,130	26,89
412,427	26,79
412,741	26,82
413,037	26,94
413,336	26,97
413,633	26,91
413,947	26,87
414,243	26,82
414,541	26,86
414,840	26,96
415,151	26,98
415,449	26,92
415,747	26,87
416,045	26,87
416,357	26,94
416,654	27,01
416,952	27,00
417,251	26,89
417,563	26,86
417,861	26,92
418,158	26,98
418,455	27,02
418,771	26,99
419,066	26,91
419,364	26,89
419,661	27,01
419,974	27,05
420,271	27,03
420,569	26,99
420,869	26,91
421,181	26,93
421,479	27,05
421,775	27,08
422,074	27,04
422,385	26,97
422,683	26,93
422,980	26,96
423,278	27,10
423,590	27,09
423,887	27,01
424,185	26,98
424,483	26,99
424,796	27,05
425,095	27,12
425,391	27,11
425,690	27,02
426,001	26,96
426,299	27,04
426,597	27,10
426,909	27,13
427,208	27,05
427,505	27,00
427,817	27,04
428,115	27,15
428,413	27,16
428,711	27,06
429,024	27,02
429,320	27,02
429,618	27,13
429,931	27,17
430,229	27,12
430,525	27,06
430,839	27,05
431,136	27,16
431,433	27,18
431,746	27,14
432,044	27,06
432,341	27,04
432,639	27,17
432,951	27,22
433,251	27,19
433,547	27,15
433,846	27,07
434,158	27,08
434,456	27,21
434,752	27,23
435,050	27,20
435,362	27,14
435,661	27,08
435,960	27,12
436,256	27,26
436,568	27,24
436,867	27,18
437,163	27,10
437,477	27,16
437,773	27,25
438,072	27,26
438,383	27,22
438,681	27,13
438,979	27,14
439,278	27,26
439,589	27,29
439,887	27,26
440,185	27,15
440,497	27,14
440,794	27,25
441,093	27,30
441,405	27,28
441,701	27,19
442,000	27,17
442,298	27,27
442,611	27,33
442,908	27,32
443,206	27,22
443,518	27,19
443,817	27,25
444,114	27,31
444,412	27,34
444,725	27,31
445,021	27,23
445,320	27,21
445,616	27,34
445,929	27,38
446,227	27,36
446,526	27,30
446,822	27,23
447,136	27,26
447,432	27,38
447,730	27,40
448,028	27,34
448,341	27,28
448,638	27,26
448,936	27,31
449,233	27,43
449,548	27,41
449,844	27,32
450,142	27,28
450,440	27,34
450,751	27,41
451,050	27,45
451,347	27,41
451,645	27,33
451,957	27,29
452,254	27,40
452,553	27,45
452,850	27,43
453,163	27,38
453,461	27,31
453,759	27,33
454,058	27,47
454,368	27,48
454,668	27,43
454,964	27,38
455,263	27,36
455,573	27,42
455,872	27,50
456,171	27,50
456,466	27,39
456,781	27,36
457,078	27,41
457,378	27,47
457,674	27,52
457,985	27,48
458,282	27,39
458,580	27,38
458,878	27,48
459,190	27,55
459,488	27,52
459,787	27,46
460,098	27,40
460,396	27,50
460,694	27,55
461,006	27,54
461,303	27,45
461,601	27,44
461,913	27,50
462,211	27,58
462,509	27,50
462,821	27,47
463,119	27,44
463,417	27,59
463,729	27,59
464,028	27,56
464,324	27,45
464,638	27,51
464,934	27,57
465,232	27,61
465,546	27,56
465,844	27,49
466,142	27,53
466,453	27,59
466,749	27,63
467,047	27,60
467,360	27,50
467,658	27,51
467,956	27,60
468,269	27,63
468,565	27,60
468,863	27,53
469,175	27,52
469,474	27,65
469,772	27,68
470,069	27,61
470,381	27,57
470,679	27,53
470,977	27,57
471,275	27,71
471,588	27,70
471,885	27,62
472,182	27,57
472,480	27,59
472,792	27,66
473,090	27,73
473,388	27,70
473,687	27,59
473,998	27,56
474,296	27,64
474,594	27,70
474,891	27,72
475,204	27,69
475,501	27,59
475,800	27,62
476,111	27,73
476,409	27,76
476,707	27,73
477,005	27,61
477,316	27,61
477,615	27,71
477,913	27,77
478,211	27,74
478,523	27,71
478,821	27,62
479,119	27,68
479,430	27,78
479,729	27,78
480,025	27,74
480,324	27,65
480,637	27,68
480,933	27,78
481,231	27,82
481,529	27,76
481,842	27,72
482,139	27,68
482,438	27,71
482,734	27,85
483,046	27,83
483,346	27,76
483,643	27,72
483,956	27,74
484,253	27,86
484,550	27,87
484,848	27,78
485,160	27,73
485,458	27,74
485,755	27,87
486,068	27,89
486,366	27,81
486,664	27,77
486,962	27,76
487,274	27,81
487,571	27,90
487,869	27,89
488,167	27,78
488,479	27,76
488,777	27,81
489,075	27,88
489,373	27,90
489,685	27,87
489,983	27,79
490,281	27,78
490,578	27,88
490,891	27,94
491,189	27,91
491,487	27,87
491,783	27,80
492,096	27,84
492,394	27,95
492,692	27,97
492,990	27,88
493,301	27,83
493,600	27,83
493,899	27,89
494,195	27,96
494,509	27,96
494,805	27,87
495,103	27,84
495,401	27,93
495,713	27,98
496,011	27,99
496,308	27,96
496,606	27,86
496,920	27,87
497,216	27,98
497,514	28,03
497,811	27,99
498,124	27,94
498,421	27,88
498,719	27,92
499,018	28,05
499,329	28,05
499,627	27,97
499,925	27,92
500,223	27,94
500,535	28,01
500,833	28,08
501,131	28,06
501,427	27,96
501,741	27,92
502,039	27,99
502,338	28,06
502,635	28,07
502,947	28,04
503,244	27,95
503,543	27,95
503,839	28,08
504,152	28,11
504,449	28,08
504,748	28,04
505,044	27,98
505,357	28,00
505,656	28,12
505,954	28,13
506,250	28,05
506,562	28,01
506,860	28,01
507,159	28,04
507,456	28,16
507,769	28,14
508,068	28,06
508,364	28,02
508,661	28,06
508,975	28,14
509,273	28,18
509,569	28,15
509,867	28,04
510,179	28,03
510,478	28,12
510,776	28,18
511,073	28,18
511,386	28,13
511,683	28,05
511,981	28,05
512,279	28,15
512,592	28,22
512,888	28,18
513,187	28,15
513,485	28,07
513,797	28,11
514,093	28,23
514,392	28,25
514,689	28,17
515,002	28,12
515,300	28,10
515,598	28,14
515,895	28,24
516,208	28,25
516,505	28,18
516,804	28,13
517,100	28,15
517,413	28,23
517,711	28,28
518,008	28,26
518,307	28,15
518,619	28,12
518,916	28,20
519,214	28,26
519,512	28,29
519,825	28,25
520,122	28,16
520,420	28,15
520,718	28,28
521,030	28,33
521,327	28,30
521,625	28,26
521,924	28,18
522,236	28,20
522,534	28,32
522,830	28,35
523,128	28,30
523,441	28,24
523,739	28,20
524,038	28,24
524,335	28,37
524,646	28,37
524,945	28,29
525,243	28,25
525,541	28,26
525,853	28,31
526,150	28,39
526,448	28,38
526,746	28,29
527,057	28,24
