time	temp
308,864	27,89
309,162	27,90
309,473	27,99
309,770	28,03
310,068	27,93
310,380	27,89
310,678	27,90
310,975	27,96
311,273	28,03
311,584	27,97
311,883	27,91
312,194	27,92
312,492	28,04
312,789	28,05
313,086	27,97
313,400	27,92
313,697	27,94
313,994	28,01
314,293	28,06
314,604	28,04
314,902	27,94
315,199	27,93
315,497	28,04
315,809	28,08
316,107	28,05
316,405	27,94
316,717	27,97
317,014	28,06
317,311	28,08
317,624	28,05
317,923	27,95
318,218	27,96
318,515	28,09
318,828	28,11
319,126	28,08
319,423	27,97
319,735	27,98
320,034	28,11
320,332	28,14
320,629	28,07
320,941	28,01
321,238	28,01
321,536	28,13
321,847	28,16
322,146	28,11
322,442	28,07
322,741	28,04
323,052	28,10
323,350	28,19
323,649	28,18
323,945	28,07
324,258	28,04
324,555	28,12
324,852	28,20
325,164	28,19
325,462	28,09
325,759	28,08
326,072	28,15
326,369	28,22
326,667	28,21
326,965	28,09
327,277	28,08
327,574	28,14
327,872	28,24
328,184	28,22
328,482	28,12
328,779	28,12
329,091	28,20
329,388	28,27
329,686	28,23
329,997	28,14
330,297	28,13
330,594	28,20
330,891	28,28
331,202	28,20
331,500	28,15
331,799	28,16
332,110	28,25
332,409	28,27
332,719	28,20
333,018	28,15
333,316	28,18
333,614	28,30
333,924	28,30
334,222	28,22
334,520	28,17
334,832	28,21
335,129	28,32
335,427	28,33
335,726	28,21
336,037	28,18
336,333	28,25
336,645	28,34
336,944	28,30
337,241	28,24
337,539	28,20
337,850	28,25
338,148	28,35
338,447	28,35
338,744	28,24
339,056	28,21
339,354	28,27
339,651	28,34
339,948	28,35
340,261	28,31
340,558	28,23
340,856	28,30
341,167	28,38
341,465	28,37
341,762	28,28
342,075	28,24
342,374	28,33
342,671	28,39
342,968	28,37
343,280	28,30
343,577	28,26
343,876	28,38
344,187	28,42
344,485	28,33
344,797	28,28
345,095	28,32
345,392	28,38
345,690	28,43
346,000	28,40
346,300	28,31
346,597	28,36
346,908	28,44
347,207	28,46
347,504	28,38
347,816	28,33
348,114	28,38
348,411	28,49
348,723	28,47
349,020	28,38
349,318	28,34
349,615	28,41
349,928	28,49
350,226	28,50
350,523	28,41
350,835	28,36
351,134	28,41
351,430	28,49
351,742	28,51
352,040	28,42
352,338	28,40
352,649	28,46
352,947	28,54
353,245	28,54
353,543	28,43
353,854	28,40
354,151	28,45
354,448	28,53
354,748	28,55
355,059	28,49
355,357	28,43
355,655	28,51
355,965	28,57
356,264	28,58
356,562	28,54
356,860	28,44
357,171	28,46
357,468	28,57
357,766	28,61
358,063	28,56
358,377	28,51
358,673	28,48
358,971	28,56
359,282	28,64
359,581	28,59
359,879	28,52
360,190	28,50
360,489	28,62
360,785	28,65
361,084	28,58
361,395	28,51
361,693	28,52
361,990	28,67
362,302	28,67
362,599	28,60
362,913	28,53
363,209	28,58
363,507	28,67
363,806	28,66
364,116	28,62
364,414	28,55
364,712	28,59
365,025	28,70
365,322	28,69
365,618	28,65
365,917	28,56
366,228	28,62
366,526	28,71
366,838	28,69
367,136	28,62
367,433	28,57
367,732	28,69
368,042	28,74
368,341	28,72
368,640	28,68
368,936	28,59
369,249	28,62
369,545	28,75
369,844	28,76
370,142	28,67
370,453	28,63
370,750	28,65
371,047	28,71
371,346	28,78
371,657	28,75
371,956	28,66
372,253	28,66
372,566	28,74
372,862	28,81
373,160	28,78
373,457	28,68
373,769	28,66
374,068	28,75
374,364	28,81
374,676	28,79
374,975	28,70
375,272	28,70
375,584	28,78
375,881	28,84
376,179	28,74
376,491	28,70
376,788	28,73
377,087	28,79
377,384	28,85
377,696	28,83
377,993	28,73
378,292	28,72
378,588	28,84
378,900	28,87
379,200	28,85
379,495	28,74
379,809	28,77
380,106	28,89
380,418	28,89
380,715	28,79
381,012	28,76
381,310	28,80
381,623	28,87
381,920	28,90
382,217	28,80
382,530	28,77
382,827	28,81
