time	temp
106,022	25,26
106,333	25,25
106,632	25,17
106,930	25,14
107,228	25,16
107,541	25,22
107,840	25,29
108,139	25,31
108,437	25,27
108,750	25,19
109,047	25,15
109,346	25,18
109,645	25,30
109,956	25,32
110,256	25,30
110,554	25,27
110,852	25,18
111,164	25,18
111,463	25,24
111,761	25,31
112,059	25,34
112,373	25,32
112,672	25,25
112,970	25,22
113,269	25,22
113,566	25,32
113,880	25,36
114,177	25,38
114,475	25,37
114,773	25,32
115,087	25,25
115,385	25,29
115,683	25,33
115,982	25,42
116,294	25,41
116,593	25,33
116,891	25,30
117,190	25,29
117,501	25,33
117,801	25,43
118,099	25,44
118,398	25,37
118,710	25,34
119,007	25,30
119,307	25,31
119,606	25,42
119,918	25,47
120,215	25,45
120,516	25,42
120,813	25,33
121,124	25,33
121,423	25,42
121,723	25,46
122,021	25,48
122,334	25,46
122,631	25,37
122,929	25,38
123,243	25,42
123,542	25,51
123,839	25,52
124,139	25,46
124,450	25,43
124,749	25,38
125,047	25,40
125,347	25,53
125,658	25,55
125,956	25,53
126,255	25,50
126,554	25,41
126,866	25,42
127,164	25,51
127,463	25,57
127,761	25,57
128,073	25,54
128,372	25,46
128,671	25,45
128,969	25,50
129,282	25,59
129,581	25,61
129,878	25,61
130,177	25,53
130,488	25,48
130,790	25,51
131,086	25,55
131,385	25,65
131,697	25,64
131,997	25,57
132,293	25,54
132,592	25,52
132,904	25,57
133,203	25,67
133,503	25,68
133,800	25,60
134,114	25,57
134,411	25,53
134,709	25,56
135,010	25,69
135,321	25,70
135,619	25,66
135,917	25,64
136,215	25,57
136,528	25,59
136,828	25,65
137,125	25,73
137,424	25,71
137,736	25,67
138,034	25,60
138,333	25,62
138,645	25,71
138,944	25,75
139,243	25,75
139,541	25,70
139,854	25,63
140,152	25,62
140,451	25,69
140,748	25,75
141,047	25,78
141,359	25,76
141,658	25,67
141,957	25,65
142,254	25,68
142,567	25,75
142,866	25,81
143,165	25,80
143,463	25,73
143,776	25,68
144,074	25,68
144,371	25,75
144,670	25,79
144,968	25,84
145,281	25,77
145,580	25,74
145,878	25,71
146,192	25,76
146,489	25,85
146,787	25,86
147,086	25,82
147,400	25,77
147,697	25,73
147,995	25,74
148,293	25,80
148,607	25,89
148,906	25,89
149,203	25,83
149,502	25,80
149,800	25,77
150,113	25,78
150,412	25,83
150,711	25,92
151,007	25,93
151,307	25,84
151,619	25,81
151,919	25,78
152,215	25,80
152,514	25,93
152,826	25,95
153,125	25,91
153,423	25,87
153,721	25,80
154,035	25,82
154,332	25,93
154,632	25,97
154,945	25,95
155,242	25,89
155,541	25,84
155,840	25,87
156,152	25,94
156,451	25,99
156,748	26,01
157,047	25,99
157,346	25,89
157,657	25,87
157,956	25,91
158,254	25,96
158,553	26,03
158,865	26,02
159,165	26,01
159,462	25,93
159,762	25,91
160,059	25,96
160,372	26,01
160,671	26,07
160,969	26,03
161,283	25,99
161,581	25,93
161,878	25,94
162,176	26,07
162,489	26,10
162,788	26,09
163,085	26,07
163,384	25,97
163,697	25,96
163,995	26,03
164,294	26,08
164,593	26,12
164,904	26,12
165,203	26,07
165,502	26,02
165,800	26,02
166,113	26,07
166,412	26,16
166,710	26,17
167,007	26,11
167,319	26,07
167,618	26,02
167,917	26,03
168,216	26,16
168,529	26,19
168,826	26,18
169,124	26,15
169,424	26,06
169,735	26,05
170,035	26,12
170,333	26,17
170,645	26,22
170,943	26,20
171,242	26,13
171,542	26,11
171,840	26,11
172,151	26,15
172,450	26,24
172,748	26,25
173,047	26,19
173,360	26,16
173,659	26,10
173,956	26,11
174,254	26,20
174,567	26,26
174,865	26,26
175,164	26,24
175,462	26,14
175,775	26,14
176,074	26,19
176,372	26,25
176,684	26,30
176,983	26,27
177,282	26,21
177,580	26,18
177,892	26,18
178,191	26,22
178,489	26,31
178,787	26,33
179,086	26,27
179,398	26,24
179,697	26,18
179,995	26,19
180,295	26,28
180,606	26,34
180,905	26,36
181,202	26,33
181,500	26,29
181,800	26,21
182,112	26,22
182,410	26,31
182,710	26,36
183,023	26,37
183,319	26,30
183,618	26,27
183,917	26,26
184,229	26,30
184,527	26,40
184,826	26,41
185,124	26,35
185,437	26,32
185,735	26,27
186,034	26,28
186,332	26,41
186,645	26,44
186,945	26,43
187,242	26,40
187,539	26,35
187,854	26,30
188,151	26,36
188,449	26,43
188,748	26,47
189,060	26,44
189,358	26,36
189,658	26,35
189,956	26,40
190,269	26,45
190,567	26,51
190,865	26,46
191,179	26,41
191,478	26,36
191,775	26,38
192,074	26,51
192,386	26,53
192,683	26,50
192,983	26,47
193,282	26,39
193,593	26,40
193,893	26,49
194,190	26,53
194,488	26,55
194,800	26,52
195,099	26,44
195,399	26,45
195,711	26,50
196,009	26,56
196,308	26,60
196,605	26,59
196,904	26,50
197,216	26,45
197,515	26,49
197,814	26,53
198,112	26,63
198,424	26,62
198,723	26,57
199,021	26,51
199,320	26,49
199,618	26,55
199,931	26,60
200,229	26,65
200,528	26,64
200,825	26,55
201,140	26,51
201,436	26,53
201,736	26,58
202,033	26,67
202,347	26,67
202,645	26,60
202,943	26,54
203,255	26,53
203,555	26,63
203,853	26,67
204,150	26,67
204,464	26,65
204,763	26,57
205,061	26,58
205,373	26,63
205,671	26,71
205,970	26,73
206,268	26,63
206,580	26,60
206,879	26,58
207,178	26,60
207,476	26,73
207,789	26,74
208,087	26,70
208,385	26,67
208,683	26,60
208,996	26,61
209,294	26,68
209,593	26,75
209,893	26,74
210,204	26,71
210,503	26,64
210,801	26,65
211,113	26,72
211,413	26,77
211,711	26,79
212,008	26,75
212,322	26,67
212,620	26,65
212,919	26,69
213,217	26,76
213,530	26,82
213,828	26,82
214,126	26,75
214,425	26,71
214,738	26,70
215,035	26,74
215,334	26,84
215,631	26,84
215,945	26,80
216,244	26,73
216,541	26,72
216,841	26,78
217,153	26,85
217,451	26,88
217,751	26,87
218,047	26,84
218,346	26,74
218,659	26,74
218,957	26,81
219,256	26,88
219,568	26,91
219,866	26,89
220,165	26,81
220,463	26,79
220,762	26,80
221,074	26,84
221,374	26,93
221,672	26,94
221,971	26,87
222,282	26,84
222,580	26,80
222,879	26,81
223,178	26,90
223,490	26,96
223,790	26,95
224,086	26,93
224,385	26,88
224,698	26,82
224,998	26,89
225,295	26,94
225,592	27,00
225,907	26,98
226,204	26,91
226,502	26,88
226,802	26,88
227,112	26,92
227,413	26,96
227,712	27,04
228,009	27,04
228,307	26,95
228,620	26,92
228,918	26,89
229,216	26,92
229,514	27,04
229,827	27,06
230,125	27,03
230,424	27,00
230,722	26,97
231,034	26,93
231,334	26,95
231,633	27,06
231,930	27,08
232,228	27,07
232,542	27,04
232,840	26,97
233,138	26,95
233,436	27,05
233,749	27,09
234,047	27,12
234,345	27,09
234,659	27,01
234,957	26,99
235,255	27,00
235,554	27,10
235,866	27,15
236,166	27,13
236,462	27,09
236,761	27,06
237,061	27,01
237,372	27,04
237,671	27,14
237,970	27,17
238,268	27,15
238,579	27,11
238,879	27,09
239,177	27,04
239,476	27,06
239,773	27,19
240,087	27,22
240,383	27,20
240,684	27,12
240,996	27,07
241,293	27,11
241,592	27,15
241,890	27,24
242,203	27,24
242,503	27,17
242,799	27,14
243,099	27,11
243,410	27,14
243,710	27,25
244,009	27,26
244,307	27,22
244,619	27,19
244,919	27,12
245,216	27,12
245,515	27,24
245,827	27,28
246,125	27,28
246,424	27,21
246,736	27,15
247,035	27,16
247,334	27,20
247,632	27,32
247,943	27,32
248,243	27,28
248,541	27,23
248,855	27,18
249,152	27,21
249,451	27,30
249,750	27,34
250,047	27,34
250,360	27,30
250,659	27,25
250,957	27,21
251,254	27,22
251,552	27,34
251,867	27,37
252,164	27,37
252,462	27,35
252,762	27,28
253,074	27,23
253,373	27,25
253,671	27,34
253,970	27,38
254,267	27,39
254,580	27,37
254,878	27,29
255,176	27,27
255,476	27,31
255,789	27,39
256,087	27,44
256,385	27,43
256,684	27,34
256,996	27,31
257,294	27,30
257,592	27,33
257,891	27,46
258,246	27,45
258,560	27,40
258,857	27,37
259,156	27,32
259,454	27,34
259,752	27,46
260,065	27,49
260,364	27,47
260,662	27,40
260,973	27,36
261,273	27,38
261,571	27,43
261,870	27,52
262,183	27,52
262,481	27,45
262,778	27,43
263,077	27,39
263,390	27,43
263,689	27,53
263,988	27,54
264,286	27,50
264,598	27,47
264,897	27,41
265,194	27,41
265,493	27,53
265,805	27,56
266,104	27,58
266,402	27,56
266,702	27,53
266,999	27,44
267,312	27,44
267,610	27,53
267,908	27,57
268,208	27,60
268,519	27,58
268,818	27,51
269,117	27,48
269,415	27,52
269,727	27,57
270,025	27,64
270,324	27,66
270,623	27,57
270,935	27,54
271,234	27,50
271,531	27,52
271,830	27,58
272,143	27,66
272,442	27,65
272,740	27,62
273,039	27,53
273,352	27,53
273,650	27,59
273,948	27,65
274,245	27,70
274,558	27,69
274,857	27,64
275,156	27,59
275,455	27,58
275,766	27,62
276,065	27,72
276,364	27,73
276,662	27,68
276,973	27,65
277,272	27,59
277,571	27,61
277,884	27,70
278,183	27,76
278,480	27,76
278,778	27,66
279,092	27,64
279,389	27,62
279,689	27,64
279,988	27,77
280,299	27,79
280,599	27,77
280,896	27,74
281,194	27,71
281,493	27,65
281,805	27,67
282,105	27,77
282,402	27,80
282,701	27,80
283,013	27,77
283,312	27,72
283,609	27,67
283,908	27,73
284,222	27,79
284,520	27,85
284,819	27,83
285,116	27,74
285,428	27,70
285,727	27,71
286,026	27,80
286,339	27,86
286,639	27,86
286,935	27,84
287,234	27,77
287,545	27,73
287,845	27,76
288,143	27,83
288,441	27,87
288,739	27,89
289,053	27,87
289,352	27,80
289,649	27,78
289,949	27,81
290,259	27,85
290,559	27,94
290,855	27,94
291,155	27,87
291,467	27,83
291,767	27,79
292,064	27,84
292,377	27,93
292,676	27,97
292,974	27,95
293,272	27,86
293,585	27,83
293,884	27,85
294,182	27,88
294,480	27,93
294,780	28,01
295,093	27,98
295,390	27,92
295,688	27,89
295,986	27,88
296,300	27,90
296,598	27,95
296,896	28,02
297,193	28,03
297,493	27,95
297,805	27,93
298,103	27,88
298,403	27,90
298,701	28,03
299,014	28,06
299,311	28,05
299,609	28,01
299,908	27,95
300,221	27,91
300,518	27,97
300,817	28,02
301,115	28,07
301,429	28,04
301,727	27,99
302,025	27,96
302,337	27,96
302,636	28,00
302,935	28,09
303,233	28,09
303,545	28,05
303,844	28,02
304,143	27,96
304,442	27,97
304,739	28,09
305,052	28,12
305,351	28,12
305,649	28,10
305,948	28,03
306,259	27,99
306,557	28,05
306,856	28,12
307,170	28,16
307,467	28,16
307,768	28,08
308,064	28,04
308,376	28,03
308,676	28,13
308,973	28,17
309,272	28,18
309,585	28,14
309,883	28,12
310,182	28,05
310,480	28,05
310,779	28,13
311,091	28,20
311,390	28,22
311,689	28,20
311,986	28,18
312,284	28,10
312,596	28,08
312,896	28,13
313,193	28,20
313,492	28,24
313,792	28,23
314,103	28,21
314,402	28,13
314,700	28,11
314,999	28,11
315,297	28,23
315,610	28,27
315,908	28,27
316,207	28,26
316,504	28,15
316,818	28,15
317,116	28,18
317,414	28,30
317,727	28,31
318,025	28,27
318,324	28,20
318,636	28,17
318,934	28,22
319,233	28,26
319,531	28,34
319,844	28,33
320,143	28,26
320,441	28,23
320,739	28,20
321,052	28,24
321,351	28,34
321,649	28,36
321,948	28,35
322,260	28,30
322,558	28,23
322,856	28,22
323,155	28,29
323,467	28,36
323,767	28,40
324,065	28,39
324,363	28,37
324,662	28,27
324,974	28,25
325,272	28,30
325,571	28,39
325,883	28,43
326,181	28,40
326,479	28,37
326,778	28,27
327,091	28,28
327,389	28,37
327,688	28,41
327,986	28,45
328,299	28,43
328,597	28,36
328,896	28,33
329,194	28,33
329,506	28,38
329,806	28,48
330,103	28,50
330,401	28,43
330,714	28,40
331,013	28,35
331,311	28,35
331,610	28,43
331,922	28,50
332,221	28,51
332,518	28,49
332,817	28,39
333,130	28,38
333,428	28,41
333,727	28,45
334,026	28,55
334,337	28,55
334,636	28,49
334,934	28,45
335,233	28,42
335,546	28,43
335,845	28,47
336,142	28,57
336,440	28,58
336,739	28,53
337,051	28,50
337,350	28,43
337,649	28,43
337,947	28,56
338,259	28,59
338,559	28,61
338,856	28,58
339,154	28,48
339,467	28,46
339,766	28,50
340,064	28,59
340,377	28,63
340,675	28,60
340,974	28,57
341,272	28,49
341,585	28,49
341,883	28,58
342,182	28,62
342,480	28,66
342,792	28,63
343,090	28,55
343,388	28,53
343,688	28,53
343,999	28,60
344,298	28,69
344,597	28,66
344,909	28,61
345,209	28,55
345,507	28,54
345,805	28,65
346,116	28,69
346,416	28,72
346,714	28,71
347,013	28,61
347,326	28,59
347,624	28,59
347,924	28,63
348,220	28,74
348,533	28,75
348,832	28,70
349,130	28,67
349,430	28,59
349,742	28,62
350,039	28,71
350,338	28,75
350,635	28,75
350,949	28,71
351,248	28,65
351,545	28,66
351,858	28,69
352,157	28,78
352,454	28,80
352,753	28,74
353,065	28,71
353,364	28,66
353,663	28,66
353,961	28,78
354,274	28,81
354,572	28,82
354,871	28,81
355,168	28,71
355,482	28,69
355,780	28,72
356,078	28,76
356,377	28,86
356,689	28,87
356,988	28,80
357,286	28,77
357,583	28,72
357,897	28,74
358,197	28,85
358,493	28,88
358,791	28,87
359,104	28,85
359,404	28,77
359,702	28,75
360,000	28,83
360,312	28,87
360,612	28,92
360,909	28,92
361,209	28,86
361,520	28,81
361,820	28,78
362,117	28,81
362,415	28,94
362,728	28,96
363,026	28,92
363,324	28,89
363,623	28,81
363,936	28,82
364,234	28,89
364,533	28,95
364,845	28,97
365,146	28,90
365,442	28,87
365,741	28,84
366,052	28,88
366,352	28,97
366,650	29,00
366,948	29,00
367,246	28,93
367,560	28,90
367,857	28,86
368,156	28,88
368,454	28,97
368,767	29,03
369,064	29,02
369,364	29,00
369,661	28,90
369,975	28,89
370,274	28,95
370,572	28,99
370,871	29,06
371,183	29,05
371,480	28,99
371,780	28,95
372,078	28,93
372,390	28,97
372,689	29,06
372,987	29,09
373,285	29,05
373,598	29,02
373,896	28,95
374,195	28,95
374,494	29,07
374,808	29,11
375,104	29,12
375,403	29,10
375,702	29,00
376,013	28,98
376,313	29,01
376,612	29,05
376,909	29,14
377,223	29,15
377,520	29,08
377,819	29,05
378,116	29,01
378,429	29,05
378,728	29,16
379,026	29,18
379,324	29,14
379,638	29,10
379,935	29,04
380,235	29,04
380,531	29,09
380,846	29,19
381,144	29,20
381,443	29,18
381,741	29,08
382,052	29,06
382,351	29,11
382,650	29,16
382,949	29,22
383,260	29,22
383,559	29,18
383,857	29,11
384,155	29,11
384,468	29,15
384,767	29,25
385,065	29,25
385,363	29,20
385,677	29,16
385,975	29,11
386,273	29,16
386,585	29,26
386,884	29,28
387,184	29,26
387,479	29,16
387,795	29,14
388,092	29,18
388,390	29,23
388,689	29,28
388,987	29,30
389,300	29,27
389,598	29,19
389,897	29,16
390,195	29,24
390,508	29,28
390,806	29,34
391,104	29,32
391,403	29,23
391,715	29,19
392,013	29,21
392,312	29,26
392,610	29,36
392,922	29,35
393,221	29,29
393,519	29,25
393,818	29,23
394,132	29,28
394,429	29,38
394,727	29,39
395,026	29,36
395,339	29,29
395,638	29,25
395,936	29,27
396,233	29,41
396,546	29,42
396,845	29,38
397,143	29,36
397,442	29,29
397,754	29,29
398,052	29,36
398,351	29,43
398,648	29,42
398,962	29,39
399,260	29,32
399,558	29,31
399,857	29,42
400,169	29,46
400,468	29,48
400,767	29,45
401,066	29,34
401,377	29,34
401,677	29,40
401,974	29,45
402,273	29,50
402,585	29,48
402,884	29,40
403,182	29,37
403,479	29,40
403,792	29,46
404,091	29,53
404,389	29,52
404,689	29,46
405,002	29,40
405,299	29,38
405,597	29,42
405,897	29,54
406,209	29,55
406,507	29,50
406,805	29,47
407,103	29,40
407,417	29,42
407,714	29,54
408,013	29,56
408,325	29,54
408,624	29,46
408,924	29,43
409,222	29,50
409,535	29,54
409,832	29,59
410,131	29,58
410,428	29,49
410,742	29,47
411,040	29,48
411,338	29,52
411,637	29,56
411,935	29,63
412,248	29,62
412,548	29,54
412,844	29,51
413,143	29,51
413,457	29,56
413,754	29,64
414,053	29,67
414,351	29,63
414,664	29,57
414,962	29,52
415,261	29,54
415,559	29,67
415,871	29,70
416,169	29,68
416,468	29,63
416,781	29,55
417,078	29,59
417,378	29,64
417,676	29,70
417,989	29,71
418,287	29,67
418,585	29,62
418,883	29,60
419,183	29,63
419,494	29,67
419,793	29,75
420,091	29,75
420,390	29,67
420,703	29,64
421,002	29,61
421,299	29,69
421,613	29,76
421,911	29,78
422,208	29,75
422,507	29,70
422,820	29,64
423,118	29,67
423,417	29,72
423,715	29,81
424,028	29,80
424,326	29,73
424,625	29,70
424,923	29,68
425,236	29,71
425,534	29,78
425,832	29,83
426,132	29,84
426,429	29,75
426,740	29,73
427,040	29,69
427,339	29,71
427,637	29,81
427,949	29,85
428,248	29,85
428,546	29,81
428,845	29,74
429,158	29,72
429,456	29,79
429,754	29,84
430,052	29,87
430,364	29,86
430,663	29,78
430,963	29,76
431,261	29,78
431,573	29,83
431,872	29,88
432,171	29,87
432,482	29,84
432,780	29,82
433,079	29,80
433,377	29,87
433,690	29,90
433,988	29,90
434,286	29,89
434,585	29,86
434,897	29,82
435,196	29,84
435,494	29,87
435,793	29,90
436,106	29,92
436,403	29,87
436,702	29,86
436,999	29,83
437,314	29,85
437,612	29,91
437,910	29,92
438,223	29,90
438,522	29,88
438,819	29,83
439,118	29,82
439,416	29,89
439,728	29,92
440,027	29,93
440,326	29,90
440,623	29,90
440,923	29,83
441,235	29,82
441,534	29,87
441,833	29,89
442,130	29,93
442,443	29,90
442,740	29,88
443,040	29,84
443,337	29,84
443,652	29,88
443,949	29,93
444,247	29,93
444,546	29,88
444,858	29,86
445,157	29,82
445,455	29,83
445,753	29,91
446,067	29,92
446,364	29,90
446,663	29,88
446,962	29,84
447,275	29,82
447,572	29,84
447,871	29,90
448,168	29,92
448,482	29,90
448,779	29,89
449,079	29,83
449,377	29,84
449,690	29,88
449,988	29,92
450,287	29,92
450,585	29,87
450,899	29,85
451,196	29,82
451,495	29,83
451,792	29,90
452,105	29,92
452,405	29,90
452,703	29,88
453,001	29,82
453,313	29,82
453,611	29,87
453,910	29,89
454,208	29,90
454,521	29,90
454,820	29,87
455,118	29,83
455,416	29,84
455,728	29,88
456,027	29,90
456,325	29,91
456,623	29,90
456,922	29,84
457,234	29,82
457,533	29,83
457,831	29,86
458,130	29,90
458,442	29,91
458,742	29,87
459,039	29,85
459,337	29,81
459,650	29,84
459,949	29,89
460,247	29,92
460,545	29,89
460,857	29,87
461,155	29,82
461,454	29,81
461,752	29,86
462,067	29,90
462,364	29,90
462,663	29,90
462,962	29,85
463,274	29,82
463,572	29,82
463,871	29,86
464,169	29,92
464,482	29,90
464,781	29,86
465,079	29,84
465,376	29,82
465,675	29,84
465,987	29,86
466,286	29,92
466,584	29,91
466,883	29,89
467,195	29,84
467,495	29,82
467,792	29,83
468,091	29,88
468,404	29,92
468,703	29,88
469,001	29,87
469,299	29,85
469,597	29,82
469,910	29,83
470,208	29,89
470,507	29,90
470,819	29,88
471,118	29,83
471,417	29,81
471,714	29,85
472,027	29,88
472,325	29,91
472,624	29,90
472,922	29,85
473,234	29,83
473,534	29,82
473,832	29,83
474,130	29,87
474,442	29,92
474,741	29,88
475,040	29,86
475,338	29,81
475,650	29,81
475,949	29,88
476,248	29,90
476,546	29,89
476,859	29,87
477,156	29,82
477,454	29,81
477,753	29,85
478,066	29,88
478,365	29,90
478,663	29,90
478,961	29,84
479,273	29,82
479,573	29,81
479,870	29,84
480,168	29,90
480,482	29,90
480,780	29,87
481,078	29,85
481,376	29,81
481,690	29,81
481,987	29,87
482,286	29,90
482,600	29,89
482,897	29,84
483,195	29,82
483,495	29,82
483,805	29,85
484,105	29,90
484,402	29,90
484,701	29,86
485,015	29,84
485,313	29,80
485,612	29,80
485,910	29,88
486,222	29,90
486,519	29,89
486,818	29,88
487,118	29,81
487,430	29,80
487,729	29,83
488,027	29,85
488,326	29,89
488,638	29,90
488,936	29,86
489,235	29,83
489,533	29,80
489,846	29,84
490,144	29,89
490,443	29,89
490,755	29,87
491,053	29,86
491,351	29,81
491,650	29,81
491,963	29,87
492,262	29,88
492,559	29,90
492,858	29,88
493,156	29,83
493,468	29,81
493,767	29,81
494,065	29,83
494,364	29,88
494,675	29,90
494,974	29,87
495,273	29,85
495,572	29,81
495,884	29,81
496,183	29,85
496,482	29,89
496,780	29,89
497,079	29,87
497,392	29,81
497,688	29,80
497,989	29,82
498,301	29,87
498,597	29,89
498,896	29,89
499,196	29,85
499,509	29,82
499,807	29,80
500,105	29,81
500,402	29,86
500,716	29,89
501,015	29,90
501,314	29,85
501,611	29,83
501,910	29,81
502,221	29,82
502,522	29,85
502,819	29,89
503,117	29,89
503,416	29,85
503,727	29,83
504,026	29,80
504,324	29,80
504,623	29,89
504,935	29,89
505,234	29,88
505,532	29,86
505,831	29,80
506,144	29,79
506,442	29,85
506,740	29,87
507,053	29,88
507,352	29,86
507,650	29,82
507,949	29,81
508,261	29,82
508,560	29,86
508,858	29,89
509,156	29,89
509,454	29,84
509,767	29,82
510,065	29,79
510,364	29,81
510,663	29,87
510,975	29,89
511,274	29,89
511,573	29,85
511,871	29,83
512,169	29,79
512,481	29,81
512,780	29,87
513,078	29,88
513,390	29,87
513,690	29,81
513,987	29,80
514,286	29,83
514,599	29,86
514,897	29,89
515,195	29,88
515,493	29,83
515,805	29,81
516,104	29,80
516,403	29,82
516,703	29,89
517,014	29,89
517,312	29,85
517,611	29,83
517,909	29,79
518,222	29,81
518,520	29,88
518,819	29,88
519,117	29,87
519,430	29,84
519,729	29,80
520,026	29,79
520,324	29,86
520,637	29,88
520,936	29,88
521,233	29,85
521,547	29,81
521,845	29,80
522,144	29,82
522,442	29,89
522,753	29,88
523,053	29,85
523,351	29,84
523,649	29,79
523,964	29,81
524,262	29,86
524,558	29,88
524,858	29,88
525,170	29,85
525,469	29,82
525,767	29,79
526,066	29,80
526,363	29,87
526,677	29,89
526,974	29,88
527,273	29,86
527,571	29,80
