t;v
-0,00273500;0,45106360
-0,00145500;0,36133920
-0,00017500;0,09277627
0,00110500;-0,08667257
0,00238500;-0,26581620
0,00366500;-0,44526510
0,00494500;-0,62471390
0,00622500;-0,80385760
0,00750500;-0,98330630
0,00878500;-1,16245000
0,01006500;-1,34189900
0,01134500;-1,52104200
0,01262500;-1,70049100
0,01390500;-1,87963500
0,01518500;-2,05908400
0,01646500;-2,23853300
0,01774500;-2,41767600
0,01902500;-2,50740100
0,02030500;-2,68685000
0,02158500;-2,86599300
0,02286500;-3,04544200
0,02414500;-3,22458600
0,02542500;-3,31431000
0,02670500;-3,49375900
0,02798500;-3,67290300
0,02926500;-3,76262700
0,03054500;-3,94177100
0,03182500;-4,03149500
0,03310500;-4,12122000
0,03438500;-4,30066800
0,03566500;-4,39008800
0,03694500;-4,47981200
0,03822500;-4,65926100
0,03950500;-4,74868000
0,04078500;-4,83840500
0,04206500;-5,01785300
0,04334500;-5,01785300
0,04462500;-5,10757800
0,04590500;-5,19699700
0,04718500;-5,28672100
0,04846500;-5,28672100
0,04974500;-5,37644600
0,05102500;-5,46617000
0,05230500;-5,55589500
0,05358500;-5,64531400
0,05486500;-5,64531400
0,05614500;-5,64531400
0,05742500;-5,73503800
0,05870500;-5,73503800
0,05998500;-5,73503800
0,06126500;-5,73503800
0,06254500;-5,73503800
0,06382500;-5,73503800
0,06510500;-5,82476300
0,06638500;-5,73503800
0,06766500;-5,73503800
0,06894500;-5,73503800
0,07022500;-5,73503800
0,07150500;-5,64531400
0,07278500;-5,64531400
0,07406500;-5,64531400
0,07534500;-5,55589500
0,07662500;-5,46617000
0,07790500;-5,37644600
0,07918500;-5,37644600
0,08046500;-5,28672100
0,08174500;-5,19699700
0,08302500;-5,10757800
0,08430500;-5,01785300
0,08558500;-4,92812900
0,08686500;-4,83840500
0,08814500;-4,74868000
0,08942500;-4,65926100
0,09070500;-4,56953600
0,09198500;-4,47981200
0,09326500;-4,30066800
0,09454500;-4,21094400
0,09582500;-4,03149500
0,09710500;-3,94177100
0,09838500;-3,76262700
0,09966500;-3,67290300
0,10094500;-3,49375900
0,10222500;-3,31431000
0,10350500;-3,22458600
0,10478500;-3,04544200
0,10606500;-2,95571800
0,10734500;-2,77626900
0,10862500;-2,59712500
0,10990500;-2,41767600
0,11118500;-2,32795200
0,11246500;-2,05908400
0,11374500;-1,96935900
0,11502500;-1,79021600
0,11630500;-1,61076700
0,11758500;-1,43162300
0,11886500;-1,25217400
0,12014500;-1,07272600
0,12142500;-0,89358200
0,12270500;-0,71413310
0,12398500;-0,53498950
0,12526500;-0,35554060
0,12654500;-0,17639700
0,12782500;0,00305185
0,12910500;0,18219550
0,13038500;0,36133920
0,13166500;0,54078800
0,13294500;0,71993170
0,13422500;0,89938040
0,13550500;1,07852400
0,13678500;1,25797300
0,13806500;1,43711700
0,13934500;1,61656500
0,14062500;1,79601400
0,14190500;1,97515800
0,14318500;2,06488200
0,14446500;2,33375000
0,14574500;2,42347500
0,14702500;2,60292400
0,14830500;2,78206700
0,14958500;2,87179200
0,15086500;3,05124100
0,15214500;3,23038400
0,15342500;3,40983300
0,15470500;3,49925200
0,15598500;3,67870100
0,15726500;3,76842500
0,15854500;3,94756900
0,15982500;4,03729300
0,16110500;4,12701800
0,16238500;4,21674300
0,16366500;4,39588600
0,16494500;4,48561000
0,16622500;4,57533500
0,16750500;4,66506000
0,16878500;4,75447800
0,17006500;4,93392800
0,17134500;4,93392800
0,17262500;5,02365200
0,17390500;5,11307100
0,17518500;5,20279600
0,17646500;5,29252000
0,17774500;5,29252000
0,17902500;5,38224400
