t;v
-0,00305500;0,63020720
-0,00177500;0,36133920
-0,00049500;0,18219550
0,00078500;-0,08667257
0,00206500;-0,26581620
0,00334500;-0,53498950
0,00462500;-0,80385760
0,00590500;-0,98330630
0,00718500;-1,16245000
0,00846500;-1,43162300
0,00974500;-1,61076700
0,01102500;-1,87963500
0,01230500;-2,14880800
0,01358500;-2,32795200
0,01486500;-2,59712500
0,01614500;-2,77626900
0,01742500;-2,95571800
0,01870500;-3,13486100
0,01998500;-3,40403500
0,02126500;-3,58317800
0,02254500;-3,76262700
0,02382500;-3,94177100
0,02510500;-4,12122000
0,02638500;-4,39008800
0,02766500;-4,47981200
0,02894500;-4,65926100
0,03022500;-4,83840500
0,03150500;-5,01785300
0,03278500;-5,10757800
0,03406500;-5,28672100
0,03534500;-5,46617000
0,03662500;-5,55589500
0,03790500;-5,64531400
0,03918500;-5,82476300
0,04046500;-5,91448700
0,04174500;-6,09363100
0,04302500;-6,09363100
0,04430500;-6,18335500
0,04558500;-6,27307900
0,04686500;-6,36280400
0,04814500;-6,45222300
0,04942500;-6,54194800
0,05070500;-6,54194800
0,05198500;-6,63167200
0,05326500;-6,63167200
0,05454500;-6,72139600
0,05582500;-6,72139600
0,05710500;-6,72139600
0,05838500;-6,72139600
0,05966500;-6,72139600
0,06094500;-6,72139600
0,06222500;-6,63167200
0,06350500;-6,63167200
0,06478500;-6,63167200
0,06606500;-6,54194800
0,06734500;-6,54194800
0,06862500;-6,54194800
0,06990500;-6,36280400
0,07118500;-6,36280400
0,07246500;-6,18335500
0,07374500;-6,09363100
0,07502500;-6,09363100
0,07630500;-6,00390600
0,07758500;-5,82476300
0,07886500;-5,73503800
0,08014500;-5,64531400
0,08142500;-5,46617000
0,08270500;-5,37644600
0,08398500;-5,19699700
0,08526500;-5,01785300
0,08654500;-4,92812900
0,08782500;-4,74868000
0,08910500;-4,56953600
0,09038500;-4,39008800
0,09166500;-4,21094400
0,09294500;-4,12122000
0,09422500;-3,85235100
0,09550500;-3,67290300
0,09678500;-3,58317800
0,09806500;-3,31431000
0,09934500;-3,04544200
0,10062500;-2,86599300
0,10190500;-2,68685000
0,10318500;-2,50740100
0,10446500;-2,32795200
0,10574500;-2,05908400
0,10702500;-1,87963500
0,10830500;-1,61076700
0,10958500;-1,43162300
0,11086500;-1,16245000
0,11214500;-0,98330630
0,11342500;-0,71413310
0,11470500;-0,53498950
0,11598500;-0,35554060
0,11726500;-0,08667257
0,11854500;0,18219550
0,11982500;0,36133920
0,12110500;0,63020720
0,12238500;0,80965610
0,12366500;1,07852400
0,12494500;1,25797300
0,12622500;1,52684100
0,12750500;1,79601400
0,12878500;1,97515800
0,13006500;2,15460700
0,13134500;2,42347500
0,13262500;2,60292400
0,13390500;2,78206700
0,13518500;2,96151600
0,13646500;3,23038400
0,13774500;3,32010900
0,13902500;3,49925200
0,14030500;3,67870100
0,14158500;3,94756900
0,14286500;4,12701800
0,14414500;4,21674300
0,14542500;4,39588600
0,14670500;4,66506000
0,14798500;4,75447800
0,14926500;4,84420300
0,15054500;5,02365200
0,15182500;5,20279600
0,15310500;5,29252000
0,15438500;5,38224400
0,15566500;5,56138800
