t;v
-0,00340900;1,24454500
-0,00212900;0,88747820
-0,00084900;0,35218360
0,00043100;-0,18311110
0,00171100;-0,54017760
0,00299100;-0,89724420
0,00427100;-1,43253900
0,00555100;-1,96844400
0,00683100;-2,32551100
0,00811100;-2,86080500
0,00939100;-3,21787200
0,01067100;-3,75316600
0,01195100;-4,11023300
0,01323100;-4,64613800
0,01451100;-5,00320400
0,01579100;-5,36027100
0,01707100;-5,89556600
0,01835100;-6,25263200
0,01963100;-6,60969900
0,02091100;-6,96676500
0,02219100;-7,32383200
0,02347100;-7,68089900
0,02475100;-7,85912700
0,02603100;-8,39442200
0,02731100;-8,75148800
0,02859100;-8,93032600
0,02987100;-9,28739300
0,03115100;-9,46562100
0,03243100;-9,82268700
0,03371100;-10,17975000
0,03499100;-10,35859000
0,03627100;-10,53682000
0,03755100;-10,71566000
0,03883100;-10,89389000
0,04011100;-11,07273000
0,04139100;-11,25095000
0,04267100;-11,42918000
0,04395100;-11,60802000
0,04523100;-11,60802000
0,04651100;-11,78625000
0,04779100;-11,78625000
0,04907100;-11,96509000
0,05035100;-11,96509000
0,05163100;-11,96509000
0,05291100;-11,96509000
0,05419100;-12,14332000
0,05547100;-11,96509000
0,05675100;-11,96509000
0,05803100;-11,96509000
0,05931100;-11,78625000
0,06059100;-11,78625000
0,06187100;-11,60802000
0,06315100;-11,60802000
0,06443100;-11,42918000
0,06571100;-11,25095000
0,06699100;-11,07273000
0,06827100;-10,89389000
0,06955100;-10,89389000
0,07083100;-10,53682000
0,07211100;-10,35859000
0,07339100;-10,17975000
0,07467100;-9,82268700
0,07595100;-9,64446000
0,07723100;-9,28739300
0,07851100;-8,93032600
0,07979100;-8,75148800
0,08107100;-8,39442200
0,08235100;-8,21619300
0,08363100;-7,85912700
0,08491100;-7,50206000
0,08619100;-7,14499300
0,08747100;-6,78792700
0,08875100;-6,43086100
0,09003100;-6,07379400
0,09131100;-5,71672700
0,09259100;-5,18143300
0,09387100;-4,82436600
0,09515100;-4,46729900
0,09643100;-3,93200500
0,09771100;-3,57493800
0,09899100;-3,21787200
0,10027100;-2,68196700
0,10155100;-2,32551100
0,10283100;-1,78960500
0,10411100;-1,43253900
0,10539100;-0,89724420
0,10667100;-0,54017760
0,10795100;-0,18311110
0,10923100;0,35218360
0,11051100;0,70863980
0,11179100;1,24454500
0,11307100;1,60161100
0,11435100;2,13690600
0,11563100;2,49397300
0,11691100;2,85103900
0,11819100;3,38633400
0,11947100;3,74340000
0,12075100;4,10046700
0,12203100;4,63637200
0,12331100;4,81460000
0,12459100;5,35050500
0,12587100;5,70757200
0,12715100;6,06463800
0,12843100;6,42109400
0,12971100;6,77816100
0,13099100;6,95699900
0,13227100;7,49229400
0,13355100;7,84936000
0,13483100;8,02819900
0,13611100;8,38526500
0,13739100;8,56349400
0,13867100;8,92056000
0,13995100;9,09878800
0,14123100;9,45585500
0,14251100;9,63469300
0,14379100;9,81292200
0,14507100;9,99176000
0,14635100;10,34883000
0,14763100;10,52705000
0,14891100;10,52705000
0,15019100;10,70589000
0,15147100;10,88412000
0,15275100;11,06296000
0,15403100;11,06296000
0,15531100;11,24119000
0,15659100;11,24119000
0,15787100;11,24119000
0,15915100;11,24119000
0,16043100;11,42003000
0,16171100;11,42003000
