t;v
-0,00329600;0,71993170
-0,00201600;0,45106360
-0,00073600;0,18219550
0,00054400;-0,08667257
0,00182400;-0,35554060
0,00310400;-0,53498950
0,00438400;-0,89358200
0,00566400;-1,16245000
0,00694400;-1,43162300
0,00822400;-1,70049100
0,00950400;-1,96935900
0,01078400;-2,23853300
0,01206400;-2,50740100
0,01334400;-2,77626900
0,01462400;-2,95571800
0,01590400;-3,22458600
0,01718400;-3,40403500
0,01846400;-3,67290300
0,01974400;-3,94177100
0,02102400;-4,21094400
0,02230400;-4,39008800
0,02358400;-4,65926100
0,02486400;-4,83840500
0,02614400;-5,01785300
0,02742400;-5,19699700
0,02870400;-5,37644600
0,02998400;-5,55589500
0,03126400;-5,73503800
0,03254400;-5,91448700
0,03382400;-6,09363100
0,03510400;-6,18335500
0,03638400;-6,36280400
0,03766400;-6,54194800
0,03894400;-6,63167200
0,04022400;-6,72139600
0,04150400;-6,81081600
0,04278400;-6,99026400
0,04406400;-6,99026400
0,04534400;-7,07998900
0,04662400;-7,16971300
0,04790400;-7,16971300
0,04918400;-7,25913300
0,05046400;-7,34885700
0,05174400;-7,34885700
0,05302400;-7,34885700
0,05430400;-7,34885700
0,05558400;-7,34885700
0,05686400;-7,34885700
0,05814400;-7,34885700
0,05942400;-7,25913300
0,06070400;-7,25913300
0,06198400;-7,25913300
0,06326400;-7,16971300
0,06454400;-7,07998900
0,06582400;-7,07998900
0,06710400;-6,99026400
0,06838400;-6,81081600
0,06966400;-6,72139600
0,07094400;-6,63167200
0,07222400;-6,54194800
0,07350400;-6,45222300
0,07478400;-6,27307900
0,07606400;-6,09363100
0,07734400;-5,91448700
0,07862400;-5,82476300
0,07990400;-5,64531400
0,08118400;-5,46617000
0,08246400;-5,28672100
0,08374400;-5,10757800
0,08502400;-4,92812900
0,08630400;-4,65926100
0,08758400;-4,47981200
0,08886400;-4,30066800
0,09014400;-4,03149500
0,09142400;-3,85235100
0,09270400;-3,67290300
0,09398400;-3,40403500
0,09526400;-3,13486100
0,09654400;-2,95571800
0,09782400;-2,68685000
0,09910400;-2,41767600
0,10038400;-2,14880800
0,10166400;-1,87963500
0,10294400;-1,70049100
0,10422400;-1,34189900
0,10550400;-1,16245000
0,10678400;-0,89358200
0,10806400;-0,62471390
0,10934400;-0,35554060
0,11062400;-0,08667257
0,11190400;0,18219550
0,11318400;0,36133920
0,11446400;0,63020720
0,11574400;0,89938040
0,11702400;1,16824900
0,11830400;1,43711700
0,11958400;1,70629000
0,12086400;1,88543400
0,12214400;2,15460700
0,12342400;2,42347500
0,12470400;2,69234300
0,12598400;2,87179200
0,12726400;3,14066000
0,12854400;3,32010900
0,12982400;3,58897700
0,13110400;3,85815000
0,13238400;4,03729300
0,13366400;4,21674300
0,13494400;4,48561000
0,13622400;4,66506000
0,13750400;4,84420300
0,13878400;4,93392800
0,14006400;5,20279600
0,14134400;5,38224400
0,14262400;5,56138800
0,14390400;5,65111300
0,14518400;5,83056100
0,14646400;5,92028600
0,14774400;6,09942900
0,14902400;6,18915400
0,15030400;6,27887800
0,15158400;6,36829800
0,15286400;6,54774600
0,15414400;6,63747100
0,15542400;6,72719500
0,15670400;6,81661400
0,15798400;6,81661400
0,15926400;6,81661400
0,16054400;6,90633900
0,16182400;6,90633900
0,16310400;6,90633900
0,16438400;6,99606300
0,16566400;6,99606300
0,16694400;6,99606300
0,16822400;6,99606300
0,16950400;6,90633900
0,17078400;6,90633900
0,17206400;6,90633900
0,17334400;6,81661400
0,17462400;6,81661400
0,17590400;6,72719500
0,17718400;6,63747100
0,17846400;6,54774600
0,17974400;6,45802200
0,18102400;6,36829800
0,18230400;6,27887800
0,18358400;6,18915400
0,18486400;6,00970500
0,18614400;5,92028600
0,18742400;5,74083700
0,18870400;5,65111300
0,18998400;5,47196900
0,19126400;5,29252000
0,19254400;5,11307100
0,19382400;4,93392800
0,19510400;4,75447800
0,19638400;4,57533500
0,19766400;4,39588600
0,19894400;4,21674300
0,20022400;3,94756900
0,20150400;3,76842500
0,20278400;3,58897700
0,20406400;3,32010900
0,20534400;3,14066000
0,20662400;2,96151600
0,20790400;2,69234300
0,20918400;2,42347500
0,21046400;2,24402600
0,21174400;1,97515800
0,21302400;1,70629000
0,21430400;1,52684100
0,21558400;1,25797300
0,21686400;1,07852400
0,21814400;0,71993170
0,21942400;0,54078800
0,22070400;0,27161470
0,22198400;0,00305185
0,22326400;-0,17639700
0,22454400;-0,44526510
0,22582400;-0,71413310
0,22710400;-0,98330630
0,22838400;-1,25217400
0,22966400;-1,43162300
0,23094400;-1,70049100
0,23222400;-1,96935900
0,23350400;-2,14880800
0,23478400;-2,41767600
0,23606400;-2,68685000
0,23734400;-2,86599300
0,23862400;-3,04544200
0,23990400;-3,31431000
0,24118400;-3,49375900
0,24246400;-3,67290300
0,24374400;-3,94177100
0,24502400;-4,12122000
0,24630400;-4,30066800
0,24758400;-4,47981200
0,24886400;-4,65926100
0,25014400;-4,74868000
0,25142400;-5,01785300
0,25270400;-5,10757800
0,25398400;-5,28672100
0,25526400;-5,46617000
0,25654400;-5,55589500
0,25782400;-5,73503800
0,25910400;-5,82476300
0,26038400;-5,91448700
0,26166400;-6,00390600
0,26294400;-6,09363100
0,26422400;-6,27307900
0,26550400;-6,27307900
0,26678400;-6,36280400
0,26806400;-6,45222300
0,26934400;-6,54194800
0,27062400;-6,54194800
