t;v
-0,00311800;0,63020720
-0,00183800;0,45106360
-0,00055800;0,18219550
0,00072200;-0,08667257
0,00200200;-0,26581620
0,00328200;-0,53498950
0,00456200;-0,80385760
0,00584200;-0,98330630
0,00712200;-1,25217400
0,00840200;-1,52104200
0,00968200;-1,79021600
0,01096200;-1,96935900
0,01224200;-2,23853300
0,01352200;-2,50740100
0,01480200;-2,68685000
0,01608200;-2,95571800
0,01736200;-3,13486100
0,01864200;-3,40403500
0,01992200;-3,58317800
0,02120200;-3,85235100
0,02248200;-4,03149500
0,02376200;-4,21094400
0,02504200;-4,39008800
0,02632200;-4,56953600
0,02760200;-4,74868000
0,02888200;-4,92812900
0,03016200;-5,10757800
0,03144200;-5,37644600
0,03272200;-5,46617000
0,03400200;-5,55589500
0,03528200;-5,73503800
0,03656200;-5,91448700
0,03784200;-6,00390600
0,03912200;-6,09363100
0,04040200;-6,18335500
0,04168200;-6,27307900
0,04296200;-6,45222300
0,04424200;-6,54194800
0,04552200;-6,63167200
0,04680200;-6,63167200
0,04808200;-6,81081600
0,04936200;-6,81081600
0,05064200;-6,81081600
0,05192200;-6,90054000
0,05320200;-6,90054000
0,05448200;-6,90054000
0,05576200;-6,99026400
0,05704200;-6,99026400
0,05832200;-6,90054000
0,05960200;-6,90054000
0,06088200;-6,90054000
0,06216200;-6,90054000
0,06344200;-6,90054000
0,06472200;-6,81081600
0,06600200;-6,81081600
0,06728200;-6,72139600
0,06856200;-6,63167200
0,06984200;-6,54194800
0,07112200;-6,45222300
0,07240200;-6,36280400
0,07368200;-6,27307900
0,07496200;-6,09363100
0,07624200;-6,09363100
0,07752200;-5,91448700
0,07880200;-5,82476300
0,08008200;-5,64531400
0,08136200;-5,46617000
0,08264200;-5,37644600
0,08392200;-5,19699700
0,08520200;-5,10757800
0,08648200;-4,83840500
0,08776200;-4,65926100
0,08904200;-4,47981200
0,09032200;-4,39008800
0,09160200;-4,12122000
0,09288200;-3,94177100
0,09416200;-3,76262700
0,09544200;-3,58317800
0,09672200;-3,31431000
0,09800200;-3,04544200
0,09928200;-2,86599300
0,10056200;-2,68685000
0,10184200;-2,41767600
0,10312200;-2,23853300
0,10440200;-1,96935900
0,10568200;-1,79021600
0,10696200;-1,52104200
0,10824200;-1,34189900
0,10952200;-1,07272600
0,11080200;-0,80385760
0,11208200;-0,62471390
0,11336200;-0,35554060
0,11464200;-0,08667257
0,11592200;0,18219550
0,11720200;0,36133920
0,11848200;0,63020720
0,11976200;0,89938040
0,12104200;1,07852400
0,12232200;1,34769700
0,12360200;1,52684100
0,12488200;1,79601400
0,12616200;1,97515800
0,12744200;2,24402600
0,12872200;2,42347500
0,13000200;2,69234300
0,13128200;2,87179200
0,13256200;3,05124100
0,13384200;3,32010900
0,13512200;3,49925200
0,13640200;3,67870100
0,13768200;3,94756900
0,13896200;4,03729300
0,14024200;4,30616200
0,14152200;4,48561000
0,14280200;4,66506000
0,14408200;4,75447800
0,14536200;4,93392800
0,14664200;5,11307100
0,14792200;5,29252000
0,14920200;5,38224400
0,15048200;5,47196900
0,15176200;5,65111300
0,15304200;5,74083700
0,15432200;5,92028600
0,15560200;6,00970500
0,15688200;6,09942900
0,15816200;6,09942900
0,15944200;6,27887800
0,16072200;6,27887800
0,16200200;6,36829800
0,16328200;6,45802200
0,16456200;6,45802200
0,16584200;6,54774600
0,16712200;6,63747100
0,16840200;6,63747100
0,16968200;6,63747100
0,17096200;6,63747100
0,17224200;6,63747100
0,17352200;6,63747100
0,17480200;6,63747100
0,17608200;6,54774600
0,17736200;6,54774600
0,17864200;6,54774600
0,17992200;6,45802200
0,18120200;6,36829800
0,18248200;6,36829800
0,18376200;6,27887800
0,18504200;6,18915400
0,18632200;6,09942900
0,18760200;6,00970500
0,18888200;5,92028600
0,19016200;5,83056100
0,19144200;5,74083700
0,19272200;5,56138800
0,19400200;5,47196900
0,19528200;5,38224400
0,19656200;5,20279600
0,19784200;5,02365200
0,19912200;4,84420300
0,20040200;4,75447800
0,20168200;4,57533500
0,20296200;4,39588600
0,20424200;4,21674300
0,20552200;4,03729300
0,20680200;3,85815000
0,20808200;3,67870100
0,20936200;3,49925200
0,21064200;3,23038400
0,21192200;3,05124100
0,21320200;2,87179200
0,21448200;2,60292400
0,21576200;2,42347500
0,21704200;2,24402600
0,21832200;1,97515800
0,21960200;1,79601400
0,22088200;1,61656500
0,22216200;1,34769700
0,22344200;1,07852400
0,22472200;0,89938040
0,22600200;0,63020720
0,22728200;0,45106360
0,22856200;0,27161470
0,22984200;0,00305185
0,23112200;-0,26581620
0,23240200;-0,44526510
0,23368200;-0,71413310
0,23496200;-0,89358200
0,23624200;-1,16245000
0,23752200;-1,43162300
0,23880200;-1,61076700
0,24008200;-1,87963500
