t;v
0,16556100;9,95483300
0,16684100;9,86510800
0,16812100;9,77538400
0,16940100;9,68565900
0,17068100;9,59624000
0,17196100;9,41679100
0,17324100;9,32706600
0,17452100;9,14792300
0,17580100;8,96847400
0,17708100;8,78933000
0,17836100;8,60988200
0,17964100;8,43043300
0,18092100;8,16156500
0,18220100;7,98211600
0,18348100;7,80297200
0,18476100;7,53410400
0,18604100;7,26493100
0,18732100;6,99606300
0,18860100;6,72719500
0,18988100;6,36829800
0,19116100;6,09942900
0,19244100;5,83056100
0,19372100;5,47196900
0,19500100;5,20279600
0,19628100;4,84420300
0,19756100;4,57533500
0,19884100;4,21674300
0,20012100;3,85815000
0,20140100;3,49925200
0,20268100;3,23038400
0,20396100;2,78206700
0,20524100;2,42347500
0,20652100;2,06488200
0,20780100;1,70629000
0,20908100;1,34769700
0,21036100;0,98910490
0,21164100;0,63020720
0,21292100;0,27161470
0,21420100;-0,08667257
0,21548100;-0,53498950
0,21676100;-0,80385760
0,21804100;-1,25217400
0,21932100;-1,61076700
0,22060100;-1,96935900
0,22188100;-2,32795200
0,22316100;-2,68685000
0,22444100;-3,04544200
0,22572100;-3,40403500
0,22700100;-3,76262700
0,22828100;-4,03149500
0,22956100;-4,39008800
0,23084100;-4,74868000
0,23212100;-5,01785300
0,23340100;-5,37644600
0,23468100;-5,64531400
0,23596100;-5,91448700
0,23724100;-6,18335500
0,23852100;-6,45222300
0,23980100;-6,72139600
0,24108100;-6,99026400
0,24236100;-7,25913300
0,24364100;-7,52830600
0,24492100;-7,70744900
0,24620100;-7,97662300
0,24748100;-8,06604200
0,24876100;-8,24549100
0,25004100;-8,42494000
0,25132100;-8,69380800
0,25260100;-8,78353200
0,25388100;-8,96267600
0,25516100;-9,05240100
0,25644100;-9,14212500
0,25772100;-9,23184900
0,25900100;-9,32126800
0,26028100;-9,41099300
0,26156100;-9,41099300
0,26284100;-9,50071700
0,26412100;-9,59044200
0,26540100;-9,59044200
0,26668100;-9,59044200
0,26796100;-9,59044200
0,26924100;-9,59044200
0,27052100;-9,50071700
0,27180100;-9,50071700
0,27308100;-9,41099300
0,27436100;-9,32126800
0,27564100;-9,23184900
0,27692100;-9,14212500
0,27820100;-8,96267600
0,27948100;-8,96267600
0,28076100;-8,78353200
0,28204100;-8,60408300
0,28332100;-8,42494000
0,28460100;-8,33521600
0,28588100;-8,06604200
0,28716100;-7,88689900
0,28844100;-7,70744900
0,28972100;-7,43858100
0,29100100;-7,25913300
0,29228100;-6,99026400
0,29356100;-6,72139600
0,29484100;-6,54194800
0,29612100;-6,27307900
0,29740100;-5,91448700
0,29868100;-5,64531400
0,29996100;-5,37644600
0,30124100;-5,10757800
0,30252100;-4,74868000
0,30380100;-4,47981200
0,30508100;-4,21094400
0,30636100;-3,85235100
0,30764100;-3,49375900
0,30892100;-3,13486100
0,31020100;-2,86599300
0,31148100;-2,50740100
0,31276100;-2,14880800
0,31404100;-1,79021600
0,31532100;-1,43162300
0,31660100;-1,07272600
0,31788100;-0,71413310
0,31916100;-0,35554060
0,32044100;-0,08667257
0,32172100;0,27161470
0,32300100;0,63020720
0,32428100;0,98910490
0,32556100;1,34769700
0,32684100;1,70629000
0,32812100;2,06488200
0,32940100;2,42347500
0,33068100;2,69234300
0,33196100;3,05124100
0,33324100;3,32010900
0,33452100;3,67870100
0,33580100;4,03729300
0,33708100;4,30616200
0,33836100;4,66506000
0,33964100;4,93392800
0,34092100;5,20279600
0,34220100;5,47196900
0,34348100;5,74083700
0,34476100;6,00970500
0,34604100;6,27887800
0,34732100;6,54774600
0,34860100;6,72719500
0,34988100;6,99606300
0,35116100;7,26493100
0,35244100;7,35465600
0,35372100;7,62352400
0,35500100;7,80297200
0,35628100;7,98211600
0,35756100;8,16156500
0,35884100;8,25128900
0,36012100;8,43043300
0,36140100;8,52015800
0,36268100;8,60988200
0,36396100;8,69960600
0,36524100;8,78933000
0,36652100;8,87875000
0,36780100;8,96847400
0,36908100;8,96847400
0,37036100;9,05819900
0,37164100;9,05819900
0,37292100;9,05819900
0,37420100;9,05819900
0,37548100;9,05819900
0,37676100;9,05819900
0,37804100;9,05819900
0,37932100;8,96847400
0,38060100;8,87875000
0,38188100;8,78933000
0,38316100;8,69960600
0,38444100;8,60988200
0,38572100;8,52015800
0,38700100;8,34101400
0,38828100;8,25128900
0,38956100;8,07184000
0,39084100;7,89269700
0,39212100;7,80297200
0,39340100;7,62352400
0,39468100;7,35465600
0,39596100;7,17520700
0,39724100;6,99606300
0,39852100;6,72719500
0,39980100;6,54774600
0,40108100;6,27887800
0,40236100;6,00970500
0,40364100;5,74083700
0,40492100;5,47196900
0,40620100;5,29252000
0,40748100;4,93392800
0,40876100;4,66506000
0,41004100;4,39588600
0,41132100;4,03729300
0,41260100;3,76842500
0,41388100;3,49925200
0,41516100;3,14066000
0,41644100;2,78206700
0,41772100;2,51319900
0,41900100;2,15460700
0,42028100;1,88543400
0,42156100;1,52684100
0,42284100;1,16824900
0,42412100;0,80965610
0,42540100;0,45106360
0,42668100;0,18219550
0,42796100;-0,17639700
0,42924100;-0,44526510
0,43052100;-0,80385760
0,43180100;-1,16245000
0,43308100;-1,52104200
0,43436100;-1,79021600
0,43564100;-2,14880800
0,43692100;-2,50740100
0,43820100;-2,77626900
0,43948100;-3,04544200
0,44076100;-3,31431000
0,44204100;-3,67290300
0,44332100;-3,94177100
0,44460100;-4,30066800
0,44588100;-4,56953600
0,44716100;-4,83840500
0,44844100;-5,10757800
0,44972100;-5,37644600
0,45100100;-5,64531400
0,45228100;-5,82476300
0,45356100;-6,09363100
0,45484100;-6,36280400
0,45612100;-6,54194800
0,45740100;-6,81081600
0,45868100;-6,90054000
0,45996100;-7,16971300
0,46124100;-7,34885700
0,46252100;-7,52830600
0,46380100;-7,61772500
0,46508100;-7,79717400
0,46636100;-7,97662300
0,46764100;-8,06604200
0,46892100;-8,15576600
0,47020100;-8,24549100
0,47148100;-8,33521600
0,47276100;-8,42494000
0,47404100;-8,51435900
0,47532100;-8,51435900
0,47660100;-8,60408300
0,47788100;-8,60408300
0,47916100;-8,69380800
0,48044100;-8,60408300
0,48172100;-8,60408300
0,48300100;-8,60408300
0,48428100;-8,60408300
0,48556100;-8,51435900
0,48684100;-8,42494000
0,48812100;-8,42494000
0,48940100;-8,33521600
0,49068100;-8,24549100
0,49196100;-8,15576600
0,49324100;-8,06604200
0,49452100;-7,88689900
0,49580100;-7,70744900
0,49708100;-7,61772500
0,49836100;-7,43858100
0,49964100;-7,25913300
0,50092100;-7,07998900
0,50220100;-6,90054000
0,50348100;-6,72139600
0,50476100;-6,54194800
0,50604100;-6,27307900
0,50732100;-6,09363100
0,50860100;-5,82476300
0,50988100;-5,55589500
0,51116100;-5,37644600
0,51244100;-5,10757800
0,51372100;-4,83840500
0,51500100;-4,56953600
0,51628100;-4,30066800
0,51756100;-4,03149500
0,51884100;-3,67290300
0,52012100;-3,40403500
0,52140100;-3,13486100
0,52268100;-2,77626900
0,52396100;-2,50740100
0,52524100;-2,23853300
0,52652100;-1,87963500
0,52780100;-1,52104200
0,52908100;-1,25217400
0,53036100;-0,98330630
0,53164100;-0,62471390
0,53292100;-0,26581620
0,53420100;0,00305185
0,53548100;0,36133920
0,53676100;0,63020720
0,53804100;0,98910490
0,53932100;1,25797300
0,54060100;1,61656500
0,54188100;1,88543400
0,54316100;2,24402600
0,54444100;2,51319900
0,54572100;2,78206700
0,54700100;3,05124100
0,54828100;3,32010900
0,54956100;3,67870100
0,55084100;3,94756900
0,55212100;4,21674300
0,55340100;4,48561000
0,55468100;4,75447800
0,55596100;4,93392800
0,55724100;5,20279600
0,55852100;5,47196900
0,55980100;5,65111300
0,56108100;5,92028600
0,56236100;6,09942900
0,56364100;6,27887800
0,56492100;6,54774600
0,56620100;6,72719500
0,56748100;6,90633900
0,56876100;6,99606300
0,57004100;7,17520700
0,57132100;7,35465600
0,57260100;7,44438000
0,57388100;7,53410400
0,57516100;7,71324800
0,57644100;7,80297200
0,57772100;7,80297200
0,57900100;7,98211600
0,58028100;7,98211600
0,58156100;8,07184000
0,58284100;8,16156500
0,58412100;8,16156500
0,58540100;8,16156500
0,58668100;8,16156500
0,58796100;8,16156500
0,58924100;8,16156500
0,59052100;8,16156500
0,59180100;8,07184000
0,59308100;8,07184000
0,59436100;7,89269700
0,59564100;7,89269700
0,59692100;7,80297200
0,59820100;7,80297200
0,59948100;7,62352400
0,60076100;7,53410400
0,60204100;7,44438000
0,60332100;7,26493100
0,60460100;7,17520700
0,60588100;6,99606300
0,60716100;6,81661400
0,60844100;6,63747100
0,60972100;6,36829800
0,61100100;6,27887800
0,61228100;6,00970500
0,61356100;5,83056100
0,61484100;5,65111300
0,61612100;5,38224400
0,61740100;5,20279600
0,61868100;4,93392800
0,61996100;4,66506000
0,62124100;4,39588600
0,62252100;4,12701800
0,62380100;3,94756900
0,62508100;3,67870100
0,62636100;3,32010900
0,62764100;3,05124100
0,62892100;2,78206700
0,63020100;2,51319900
0,63148100;2,24402600
0,63276100;1,88543400
0,63404100;1,61656500
0,63532100;1,34769700
0,63660100;1,07852400
0,63788100;0,71993170
0,63916100;0,36133920
0,64044100;0,09277627
0,64172100;-0,17639700
0,64300100;-0,44526510
0,64428100;-0,80385760
0,64556100;-1,07272600
0,64684100;-1,43162300
0,64812100;-1,70049100
0,64940100;-1,96935900
0,65068100;-2,23853300
0,65196100;-2,59712500
0,65324100;-2,77626900
0,65452100;-3,04544200
0,65580100;-3,31431000
0,65708100;-3,67290300
0,65836100;-3,94177100
0,65964100;-4,12122000
0,66092100;-4,39008800
0,66220100;-4,65926100
0,66348100;-4,83840500
0,66476100;-5,10757800
0,66604100;-5,37644600
0,66732100;-5,55589500
0,66860100;-5,73503800
0,66988100;-5,91448700
0,67116100;-6,09363100
0,67244100;-6,27307900
0,67372100;-6,45222300
0,67500100;-6,63167200
0,67628100;-6,72139600
0,67756100;-6,90054000
0,67884100;-6,99026400
0,68012100;-7,16971300
0,68140100;-7,25913300
0,68268100;-7,34885700
0,68396100;-7,43858100
0,68524100;-7,52830600
0,68652100;-7,61772500
0,68780100;-7,61772500
0,68908100;-7,70744900
0,69036100;-7,70744900
0,69164100;-7,70744900
0,69292100;-7,70744900
0,69420100;-7,70744900
0,69548100;-7,70744900
0,69676100;-7,70744900
0,69804100;-7,70744900
0,69932100;-7,61772500
0,70060100;-7,61772500
0,70188100;-7,52830600
0,70316100;-7,52830600
0,70444100;-7,34885700
0,70572100;-7,34885700
0,70700100;-7,16971300
0,70828100;-7,07998900
0,70956100;-6,99026400
0,71084100;-6,81081600
0,71212100;-6,63167200
0,71340100;-6,54194800
0,71468100;-6,36280400
0,71596100;-6,18335500
0,71724100;-6,00390600
0,71852100;-5,82476300
0,71980100;-5,64531400
0,72108100;-5,37644600
0,72236100;-5,19699700
0,72364100;-5,01785300
0,72492100;-4,74868000
0,72620100;-4,56953600
0,72748100;-4,30066800
0,72876100;-4,03149500
0,73004100;-3,76262700
0,73132100;-3,58317800
0,73260100;-3,31431000
0,73388100;-2,95571800
0,73516100;-2,77626900
0,73644100;-2,50740100
0,73772100;-2,23853300
0,73900100;-1,96935900
0,74028100;-1,61076700
0,74156100;-1,43162300
0,74284100;-1,07272600
0,74412100;-0,80385760
0,74540100;-0,53498950
0,74668100;-0,26581620
0,74796100;0,09277627
0,74924100;0,36133920
0,75052100;0,63020720
0,75180100;0,89938040
0,75308100;1,16824900
0,75436100;1,43711700
0,75564100;1,70629000
0,75692100;2,06488200
0,75820100;2,24402600
0,75948100;2,60292400
0,76076100;2,78206700
0,76204100;3,05124100
0,76332100;3,32010900
0,76460100;3,58897700
0,76588100;3,85815000
0,76716100;4,03729300
0,76844100;4,21674300
0,76972100;4,48561000
0,77100100;4,66506000
0,77228100;4,93392800
0,77356100;5,11307100
0,77484100;5,38224400
0,77612100;5,56138800
0,77740100;5,74083700
0,77868100;5,92028600
0,77996100;6,00970500
0,78124100;6,18915400
0,78252100;6,27887800
0,78380100;6,45802200
0,78508100;6,63747100
0,78636100;6,72719500
0,78764100;6,90633900
0,78892100;6,90633900
0,79020100;6,99606300
0,79148100;7,08578700
0,79276100;7,17520700
0,79404100;7,26493100
0,79532100;7,26493100
0,79660100;7,26493100
0,79788100;7,35465600
0,79916100;7,35465600
0,80044100;7,35465600
0,80172100;7,35465600
0,80300100;7,35465600
0,80428100;7,35465600
0,80556100;7,26493100
0,80684100;7,26493100
0,80812100;7,17520700
0,80940100;7,08578700
0,81068100;6,99606300
0,81196100;6,90633900
0,81324100;6,81661400
0,81452100;6,72719500
0,81580100;6,63747100
0,81708100;6,54774600
0,81836100;6,36829800
0,81964100;6,27887800
0,82092100;6,09942900
0,82220100;5,92028600
0,82348099;5,74083700
0,82476099;5,56138800
0,82604099;5,38224400
0,82732099;5,20279600
0,82860099;5,02365200
0,82988099;4,75447800
0,83116099;4,57533500
0,83244099;4,39588600
0,83372099;4,12701800
0,83500099;3,94756900
0,83628099;3,67870100
0,83756099;3,49925200
0,83884099;3,23038400
0,84012099;2,96151600
0,84140099;2,69234300
0,84268099;2,51319900
0,84396099;2,15460700
0,84524099;1,97515800
0,84652099;1,70629000
0,84780099;1,43711700
0,84908099;1,07852400
0,85036099;0,89938040
0,85164099;0,63020720
0,85292099;0,36133920
0,85420099;0,09277627
0,85548099;-0,17639700
0,85676099;-0,44526510
0,85804099;-0,80385760
0,85932099;-1,07272600
0,86060099;-1,25217400
0,86188099;-1,52104200
0,86316099;-1,79021600
0,86444099;-2,05908400
0,86572099;-2,32795200
0,86700099;-2,59712500
0,86828099;-2,86599300
0,86956099;-3,04544200
0,87084099;-3,31431000
0,87212099;-3,49375900
0,87340099;-3,76262700
0,87468099;-4,03149500
0,87596099;-4,21094400
0,87724099;-4,47981200
0,87852099;-4,65926100
0,87980099;-4,83840500
0,88108099;-5,01785300
0,88236099;-5,19699700
0,88364099;-5,37644600
0,88492099;-5,55589500
0,88620099;-5,64531400
0,88748099;-5,82476300
0,88876099;-5,91448700
0,89004099;-6,09363100
0,89132099;-6,18335500
0,89260099;-6,36280400
0,89388099;-6,45222300
0,89516099;-6,54194800
0,89644099;-6,63167200
0,89772099;-6,72139600
0,89900099;-6,81081600
0,90028099;-6,81081600
0,90156099;-6,90054000
0,90284099;-6,90054000
0,90412099;-6,90054000
0,90540099;-6,99026400
0,90668099;-6,99026400
0,90796099;-6,99026400
0,90924099;-6,99026400
0,91052099;-6,90054000
0,91180099;-6,90054000
0,91308099;-6,90054000
0,91436099;-6,81081600
0,91564099;-6,81081600
0,91692099;-6,72139600
0,91820099;-6,63167200
0,91948099;-6,54194800
0,92076099;-6,45222300
0,92204099;-6,36280400
0,92332099;-6,27307900
0,92460099;-6,09363100
0,92588099;-6,00390600
0,92716099;-5,82476300
0,92844099;-5,73503800
0,92972099;-5,55589500
0,93100099;-5,37644600
0,93228099;-5,19699700
0,93356099;-5,01785300
0,93484099;-4,83840500
0,93612099;-4,65926100
0,93740099;-4,47981200
0,93868099;-4,30066800
0,93996099;-4,03149500
0,94124099;-3,76262700
0,94252099;-3,58317800
0,94380099;-3,31431000
0,94508099;-3,13486100
0,94636099;-2,95571800
0,94764099;-2,68685000
0,94892099;-2,41767600
0,95020099;-2,23853300
0,95148099;-1,96935900
0,95276099;-1,70049100
0,95404099;-1,43162300
0,95532099;-1,16245000
0,95660099;-0,89358200
0,95788099;-0,71413310
0,95916099;-0,35554060
0,96044099;-0,17639700
0,96172099;0,09277627
0,96300099;0,36133920
0,96428099;0,63020720
0,96556099;0,89938040
0,96684099;1,16824900
0,96812099;1,34769700
0,96940099;1,61656500
0,97068099;1,88543400
0,97196099;2,06488200
0,97324099;2,33375000
0,97452099;2,60292400
0,97580099;2,78206700
0,97708099;3,05124100
0,97836099;3,23038400
0,97964099;3,49925200
0,98092099;3,67870100
0,98220099;3,94756900
0,98348099;4,12701800
0,98476099;4,30616200
0,98604099;4,48561000
0,98732099;4,66506000
0,98860099;4,84420300
0,98988099;5,02365200
0,99116099;5,20279600
0,99244099;5,29252000
0,99372099;5,47196900
0,99500099;5,65111300
0,99628099;5,74083700
0,99756099;5,83056100
0,99884099;5,92028600
1,00012099;6,09942900
1,00140099;6,18915400
1,00268099;6,27887800
1,00396099;6,36829800
1,00524099;6,36829800
1,00652099;6,45802200
1,00780099;6,54774600
1,00908099;6,54774600
1,01036099;6,54774600
1,01164099;6,63747100
1,01292099;6,63747100
1,01420099;6,63747100
1,01548099;6,63747100
1,01676099;6,54774600
1,01804099;6,54774600
1,01932099;6,54774600
1,02060099;6,54774600
1,02188099;6,45802200
1,02316099;6,36829800
1,02444099;6,36829800
1,02572099;6,18915400
1,02700099;6,09942900
1,02828099;6,00970500
1,02956099;6,00970500
1,03084099;5,83056100
1,03212099;5,74083700
1,03340099;5,56138800
1,03468099;5,47196900
1,03596099;5,29252000
1,03724099;5,20279600
1,03852099;4,93392800
1,03980099;4,84420300
1,04108099;4,66506000
1,04236099;4,48561000
1,04364099;4,30616200
1,04492099;4,12701800
1,04620099;3,85815000
1,04748099;3,67870100
1,04876099;3,49925200
1,05004099;3,23038400
1,05132099;3,05124100
