t;v
-0,00288900;0,27161470
-0,00160900;0,18219550
-0,00032900;0,09277627
0,00095100;-0,08667257
0,00223100;-0,26581620
0,00351100;-0,35554060
0,00479100;-0,44526510
0,00607100;-0,53498950
0,00735100;-0,71413310
0,00863100;-0,89358200
0,00991100;-0,98330630
0,01119100;-1,07272600
0,01247100;-1,16245000
0,01375100;-1,34189900
0,01503100;-1,52104200
0,01631100;-1,61076700
0,01759100;-1,70049100
0,01887100;-1,79021600
0,02015100;-1,96935900
0,02143100;-2,05908400
0,02271100;-2,14880800
0,02399100;-2,23853300
0,02527100;-2,41767600
0,02655100;-2,50740100
0,02783100;-2,59712500
0,02911100;-2,68685000
0,03039100;-2,77626900
0,03167100;-2,95571800
0,03295100;-3,04544200
0,03423100;-3,13486100
0,03551100;-3,13486100
0,03679100;-3,22458600
0,03807100;-3,40403500
0,03935100;-3,40403500
0,04063100;-3,49375900
0,04191100;-3,67290300
0,04319100;-3,67290300
0,04447100;-3,76262700
0,04575100;-3,85235100
0,04703100;-3,85235100
0,04831100;-3,94177100
0,04959100;-3,94177100
0,05087100;-4,12122000
0,05215100;-4,12122000
0,05343100;-4,12122000
0,05471100;-4,21094400
0,05599100;-4,30066800
0,05727100;-4,30066800
0,05855100;-4,39008800
0,05983100;-4,39008800
0,06111100;-4,39008800
0,06239100;-4,39008800
0,06367100;-4,47981200
0,06495100;-4,47981200
0,06623100;-4,47981200
0,06751100;-4,47981200
0,06879100;-4,47981200
0,07007100;-4,56953600
0,07135100;-4,47981200
0,07263100;-4,47981200
0,07391100;-4,47981200
0,07519100;-4,47981200
0,07647100;-4,47981200
0,07775100;-4,47981200
0,07903100;-4,47981200
0,08031100;-4,39008800
0,08159100;-4,39008800
0,08287100;-4,39008800
0,08415100;-4,39008800
0,08543100;-4,30066800
0,08671100;-4,21094400
0,08799100;-4,30066800
0,08927100;-4,21094400
0,09055100;-4,12122000
0,09183100;-4,03149500
0,09311100;-4,03149500
0,09439100;-3,94177100
0,09567100;-3,94177100
0,09695100;-3,85235100
0,09823100;-3,76262700
0,09951100;-3,67290300
0,10079100;-3,67290300
0,10207100;-3,58317800
0,10335100;-3,49375900
0,10463100;-3,40403500
0,10591100;-3,31431000
0,10719100;-3,22458600
0,10847100;-3,13486100
0,10975100;-3,04544200
0,11103100;-2,95571800
0,11231100;-2,86599300
0,11359100;-2,77626900
0,11487100;-2,59712500
0,11615100;-2,50740100
0,11743100;-2,50740100
0,11871100;-2,32795200
0,11999100;-2,23853300
0,12127100;-2,14880800
0,12255100;-1,96935900
0,12383100;-1,87963500
0,12511100;-1,79021600
0,12639100;-1,61076700
0,12767100;-1,52104200
0,12895100;-1,43162300
0,13023100;-1,34189900
0,13151100;-1,25217400
0,13279100;-1,07272600
0,13407100;-0,98330630
0,13535100;-0,80385760
0,13663100;-0,71413310
0,13791100;-0,62471390
0,13919100;-0,44526510
0,14047100;-0,35554060
0,14175100;-0,26581620
0,14303100;-0,08667257
0,14431100;0,00305185
0,14559100;0,18219550
0,14687100;0,27161470
0,14815100;0,36133920
0,14943100;0,54078800
0,15071100;0,63020720
0,15199100;0,80965610
0,15327100;0,89938040
0,15455100;0,98910490
0,15583100;1,07852400
0,15711100;1,25797300
0,15839100;1,34769700
0,15967100;1,43711700
0,16095100;1,61656500
0,16223100;1,61656500
0,16351100;1,79601400
0,16479100;1,88543400
0,16607100;1,97515800
0,16735100;2,06488200
0,16863100;2,24402600
0,16991100;2,33375000
0,17119100;2,42347500
0,17247100;2,51319900
0,17375100;2,60292400
0,17503100;2,69234300
0,17631100;2,78206700
0,17759100;2,87179200
0,17887100;2,96151600
0,18015100;3,05124100
0,18143100;3,05124100
0,18271100;3,23038400
0,18399100;3,23038400
0,18527100;3,32010900
0,18655100;3,40983300
0,18783100;3,49925200
0,18911100;3,49925200
0,19039100;3,58897700
0,19167100;3,67870100
0,19295100;3,76842500
0,19423100;3,76842500
0,19551100;3,85815000
0,19679100;3,85815000
0,19807100;3,94756900
0,19935100;3,94756900
0,20063100;4,03729300
0,20191100;4,03729300
0,20319100;4,03729300
0,20447100;4,12701800
0,20575100;4,12701800
0,20703100;4,12701800
0,20831100;4,12701800
0,20959100;4,12701800
0,21087100;4,12701800
0,21215100;4,21674300
0,21343100;4,21674300
0,21471100;4,21674300
0,21599100;4,21674300
0,21727100;4,21674300
0,21855100;4,21674300
0,21983100;4,21674300
0,22111100;4,12701800
0,22239100;4,12701800
0,22367100;4,12701800
0,22495100;4,12701800
0,22623100;4,12701800
0,22751100;4,03729300
0,22879100;4,03729300
0,23007100;3,94756900
0,23135100;3,94756900
0,23263100;3,94756900
0,23391100;3,85815000
0,23519100;3,85815000
0,23647100;3,76842500
0,23775100;3,67870100
0,23903100;3,58897700
0,24031100;3,58897700
