t;v
-0,00347100;0,98910490
-0,00219100;0,63020720
-0,00091100;0,27161470
0,00036900;-0,08667257
0,00164900;-0,35554060
0,00292900;-0,71413310
0,00420900;-1,07272600
0,00548900;-1,43162300
0,00676900;-1,79021600
0,00804900;-2,14880800
0,00932900;-2,41767600
0,01060900;-2,77626900
0,01188900;-3,04544200
0,01316900;-3,40403500
0,01444900;-3,76262700
0,01572900;-4,03149500
0,01700900;-4,39008800
0,01828900;-4,65926100
0,01956900;-4,92812900
0,02084900;-5,19699700
0,02212900;-5,46617000
0,02340900;-5,73503800
0,02468900;-6,00390600
0,02596900;-6,18335500
0,02724900;-6,45222300
0,02852900;-6,72139600
0,02980900;-6,90054000
0,03108900;-7,07998900
0,03236900;-7,25913300
0,03364900;-7,52830600
0,03492900;-7,61772500
0,03620900;-7,79717400
0,03748900;-7,97662300
0,03876900;-8,06604200
0,04004900;-8,24549100
0,04132900;-8,33521600
0,04260900;-8,42494000
0,04388900;-8,51435900
0,04516900;-8,60408300
0,04644900;-8,69380800
0,04772900;-8,69380800
0,04900900;-8,78353200
0,05028900;-8,78353200
0,05156900;-8,78353200
0,05284900;-8,78353200
0,05412900;-8,78353200
0,05540900;-8,69380800
0,05668900;-8,69380800
0,05796900;-8,69380800
0,05924900;-8,60408300
0,06052900;-8,51435900
0,06180900;-8,42494000
0,06308900;-8,33521600
0,06436900;-8,24549100
0,06564900;-8,06604200
0,06692900;-7,97662300
0,06820900;-7,79717400
0,06948900;-7,61772500
0,07076900;-7,52830600
0,07204900;-7,34885700
0,07332900;-7,16971300
0,07460900;-6,90054000
0,07588900;-6,72139600
0,07716900;-6,45222300
0,07844900;-6,18335500
0,07972900;-6,00390600
0,08100900;-5,73503800
0,08228900;-5,55589500
0,08356900;-5,28672100
0,08484900;-4,92812900
0,08612900;-4,65926100
0,08740900;-4,39008800
0,08868900;-4,12122000
0,08996900;-3,85235100
0,09124900;-3,58317800
0,09252900;-3,22458600
0,09380900;-2,95571800
0,09508900;-2,59712500
0,09636900;-2,32795200
0,09764900;-1,96935900
0,09892900;-1,70049100
0,10020900;-1,34189900
0,10148900;-0,98330630
0,10276900;-0,71413310
0,10404900;-0,35554060
0,10532900;0,00305185
0,10660900;0,27161470
0,10788900;0,63020720
0,10916900;0,98910490
0,11044900;1,25797300
0,11172900;1,52684100
0,11300900;1,88543400
0,11428900;2,15460700
0,11556900;2,51319900
0,11684900;2,78206700
0,11812900;3,14066000
0,11940900;3,40983300
0,12068900;3,67870100
0,12196900;3,94756900
0,12324900;4,21674300
0,12452900;4,57533500
0,12580900;4,84420300
0,12708900;5,11307100
0,12836900;5,29252000
0,12964900;5,56138800
0,13092900;5,74083700
0,13220900;6,00970500
0,13348900;6,18915400
0,13476900;6,36829800
0,13604900;6,63747100
0,13732900;6,81661400
0,13860900;6,99606300
0,13988900;7,17520700
0,14116900;7,26493100
0,14244900;7,44438000
0,14372900;7,53410400
0,14500900;7,71324800
0,14628900;7,80297200
0,14756900;7,89269700
0,14884900;7,98211600
0,15012900;8,07184000
0,15140900;8,07184000
0,15268900;8,16156500
0,15396900;8,25128900
0,15524900;8,25128900
0,15652900;8,25128900
0,15780900;8,25128900
0,15908900;8,25128900
0,16036900;8,25128900
0,16164900;8,25128900
0,16292900;8,16156500
0,16420900;8,07184000
0,16548900;7,98211600
0,16676900;7,89269700
0,16804900;7,80297200
0,16932900;7,71324800
0,17060900;7,62352400
0,17188900;7,44438000
0,17316900;7,35465600
0,17444900;7,26493100
0,17572900;6,99606300
0,17700900;6,90633900
0,17828900;6,72719500
0,17956900;6,54774600
0,18084900;6,27887800
0,18212900;6,09942900
0,18340900;5,92028600
0,18468900;5,65111300
0,18596900;5,47196900
0,18724900;5,29252000
0,18852900;4,93392800
0,18980900;4,75447800
0,19108900;4,48561000
0,19236900;4,21674300
0,19364900;3,94756900
0,19492900;3,67870100
0,19620900;3,40983300
0,19748900;3,14066000
0,19876900;2,78206700
0,20004900;2,51319900
0,20132900;2,24402600
0,20260900;1,97515800
0,20388900;1,61656500
0,20516900;1,34769700
0,20644900;1,07852400
0,20772900;0,71993170
0,20900900;0,45106360
0,21028900;0,18219550
0,21156900;-0,17639700
0,21284900;-0,44526510
0,21412900;-0,80385760
0,21540900;-1,07272600
0,21668900;-1,43162300
0,21796900;-1,70049100
0,21924900;-1,96935900
0,22052900;-2,23853300
0,22180900;-2,50740100
0,22308900;-2,77626900
0,22436900;-3,13486100
0,22564900;-3,40403500
0,22692900;-3,67290300
0,22820900;-3,94177100
0,22948900;-4,12122000
0,23076900;-4,39008800
0,23204900;-4,65926100
0,23332900;-4,83840500
0,23460900;-5,10757800
0,23588900;-5,37644600
0,23716900;-5,55589500
0,23844900;-5,73503800
0,23972900;-5,91448700
0,24100900;-6,09363100
0,24228900;-6,27307900
0,24356900;-6,45222300
0,24484900;-6,63167200
0,24612900;-6,81081600
0,24740900;-6,90054000
0,24868900;-6,99026400
0,24996900;-7,16971300
0,25124900;-7,25913300
0,25252900;-7,34885700
0,25380900;-7,43858100
0,25508900;-7,52830600
0,25636900;-7,52830600
0,25764900;-7,52830600
0,25892900;-7,61772500
0,26020900;-7,70744900
0,26148900;-7,70744900
0,26276900;-7,70744900
0,26404900;-7,70744900
0,26532900;-7,61772500
0,26660900;-7,61772500
0,26788900;-7,61772500
0,26916900;-7,52830600
0,27044900;-7,43858100
0,27172900;-7,34885700
0,27300900;-7,34885700
0,27428900;-7,25913300
0,27556900;-7,07998900
0,27684900;-6,99026400
0,27812900;-6,90054000
0,27940900;-6,81081600
0,28068900;-6,54194800
0,28196900;-6,45222300
0,28324900;-6,27307900
0,28452900;-6,09363100
0,28580900;-5,91448700
0,28708900;-5,73503800
0,28836900;-5,55589500
0,28964900;-5,37644600
0,29092900;-5,10757800
0,29220900;-4,92812900
0,29348900;-4,65926100
0,29476900;-4,47981200
0,29604900;-4,21094400
0,29732900;-3,94177100
0,29860900;-3,76262700
0,29988900;-3,49375900
0,30116900;-3,22458600
0,30244900;-2,95571800
0,30372900;-2,68685000
0,30500900;-2,41767600
0,30628900;-2,05908400
0,30756900;-1,87963500
0,30884900;-1,61076700
0,31012900;-1,25217400
0,31140900;-0,98330630
0,31268900;-0,71413310
0,31396900;-0,44526510
0,31524900;-0,17639700
0,31652900;0,09277627
0,31780900;0,36133920
0,31908900;0,63020720
0,32036900;0,98910490
0,32164900;1,25797300
0,32292900;1,52684100
0,32420900;1,79601400
0,32548900;2,06488200
0,32676900;2,33375000
0,32804900;2,60292400
0,32932900;2,87179200
0,33060900;3,14066000
0,33188900;3,32010900
0,33316900;3,58897700
0,33444900;3,85815000
0,33572900;4,03729300
0,33700900;4,30616200
0,33828900;4,57533500
0,33956900;4,66506000
0,34084900;4,93392800
0,34212900;5,11307100
0,34340900;5,38224400
0,34468900;5,47196900
0,34596900;5,65111300
0,34724900;5,83056100
0,34852900;6,00970500
0,34980900;6,18915400
0,35108900;6,27887800
0,35236900;6,36829800
0,35364900;6,54774600
0,35492900;6,72719500
0,35620900;6,72719500
0,35748900;6,81661400
0,35876900;6,90633900
0,36004900;6,99606300
0,36132900;7,08578700
0,36260900;7,08578700
0,36388900;7,08578700
0,36516900;7,17520700
0,36644900;7,17520700
0,36772900;7,17520700
0,36900900;7,17520700
0,37028900;7,08578700
0,37156900;7,08578700
0,37284900;7,08578700
0,37412900;7,08578700
0,37540900;6,99606300
0,37668900;6,90633900
0,37796900;6,81661400
0,37924900;6,81661400
0,38052900;6,72719500
0,38180900;6,54774600
0,38308900;6,45802200
0,38436900;6,27887800
0,38564900;6,18915400
0,38692900;6,00970500
0,38820900;5,92028600
0,38948900;5,74083700
0,39076900;5,56138800
0,39204900;5,38224400
0,39332900;5,20279600
0,39460900;5,02365200
0,39588900;4,84420300
0,39716900;4,57533500
0,39844900;4,39588600
0,39972900;4,21674300
0,40100900;3,94756900
0,40228900;3,76842500
0,40356900;3,49925200
0,40484900;3,32010900
0,40612900;3,05124100
0,40740900;2,78206700
0,40868900;2,51319900
0,40996900;2,33375000
0,41124900;2,06488200
0,41252900;1,79601400
0,41380900;1,52684100
0,41508900;1,25797300
0,41636900;0,98910490
0,41764900;0,71993170
0,41892900;0,45106360
0,42020900;0,18219550
0,42148900;0,00305185
0,42276900;-0,35554060
0,42404900;-0,53498950
0,42532900;-0,80385760
0,42660900;-1,07272600
0,42788900;-1,34189900
0,42916900;-1,61076700
0,43044900;-1,87963500
0,43172900;-2,05908400
0,43300900;-2,41767600
0,43428900;-2,59712500
0,43556900;-2,86599300
0,43684900;-3,04544200
0,43812900;-3,31431000
0,43940900;-3,58317800
0,44068900;-3,76262700
0,44196900;-3,94177100
0,44324900;-4,12122000
0,44452900;-4,39008800
0,44580900;-4,56953600
0,44708900;-4,74868000
0,44836900;-4,92812900
0,44964900;-5,10757800
0,45092900;-5,19699700
0,45220900;-5,37644600
0,45348900;-5,55589500
0,45476900;-5,73503800
0,45604900;-5,82476300
0,45732900;-5,91448700
0,45860900;-6,09363100
0,45988900;-6,09363100
0,46116900;-6,18335500
0,46244900;-6,36280400
0,46372900;-6,36280400
0,46500900;-6,54194800
0,46628900;-6,54194800
0,46756900;-6,54194800
0,46884900;-6,54194800
0,47012900;-6,63167200
0,47140900;-6,63167200
0,47268900;-6,63167200
0,47396900;-6,63167200
0,47524900;-6,63167200
0,47652900;-6,63167200
