t;v
-0,00301600;0,89938040
-0,00173600;0,54078800
-0,00045600;0,18219550
0,00082400;-0,17639700
0,00210400;-0,53498950
0,00338400;-0,89358200
0,00466400;-1,16245000
0,00594400;-1,52104200
0,00722400;-1,87963500
0,00850400;-2,23853300
0,00978400;-2,59712500
0,01106400;-2,86599300
0,01234400;-3,22458600
0,01362400;-3,58317800
0,01490400;-3,85235100
0,01618400;-4,12122000
0,01746400;-4,39008800
0,01874400;-4,74868000
0,02002400;-5,01785300
0,02130400;-5,28672100
0,02258400;-5,55589500
0,02386400;-5,82476300
0,02514400;-6,09363100
0,02642400;-6,27307900
0,02770400;-6,54194800
0,02898400;-6,81081600
0,03026400;-6,90054000
0,03154400;-7,16971300
0,03282400;-7,34885700
0,03410400;-7,52830600
0,03538400;-7,70744900
0,03666400;-7,88689900
0,03794400;-7,97662300
0,03922400;-8,15576600
0,04050400;-8,33521600
0,04178400;-8,33521600
0,04306400;-8,42494000
0,04434400;-8,51435900
0,04562400;-8,69380800
0,04690400;-8,69380800
0,04818400;-8,78353200
0,04946400;-8,78353200
0,05074400;-8,78353200
0,05202400;-8,78353200
0,05330400;-8,78353200
0,05458400;-8,78353200
0,05586400;-8,69380800
0,05714400;-8,69380800
0,05842400;-8,69380800
0,05970400;-8,60408300
0,06098400;-8,51435900
0,06226400;-8,42494000
0,06354400;-8,33521600
0,06482400;-8,24549100
0,06610400;-8,06604200
0,06738400;-7,88689900
0,06866400;-7,79717400
0,06994400;-7,61772500
0,07122400;-7,43858100
0,07250400;-7,25913300
0,07378400;-7,07998900
0,07506400;-6,81081600
0,07634400;-6,63167200
0,07762400;-6,45222300
0,07890400;-6,18335500
0,08018400;-5,91448700
0,08146400;-5,64531400
0,08274400;-5,37644600
0,08402400;-5,19699700
0,08530400;-4,83840500
0,08658400;-4,65926100
0,08786400;-4,39008800
0,08914400;-4,03149500
0,09042400;-3,67290300
0,09170400;-3,49375900
0,09298400;-3,13486100
0,09426400;-2,77626900
0,09554400;-2,50740100
0,09682400;-2,23853300
0,09810400;-1,87963500
0,09938400;-1,52104200
0,10066400;-1,25217400
0,10194400;-0,89358200
0,10322400;-0,53498950
0,10450400;-0,26581620
0,10578400;0,09277627
0,10706400;0,36133920
0,10834400;0,71993170
0,10962400;1,07852400
0,11090400;1,34769700
0,11218400;1,70629000
0,11346400;2,06488200
0,11474400;2,33375000
0,11602400;2,60292400
0,11730400;2,96151600
0,11858400;3,23038400
0,11986400;3,49925200
0,12114400;3,85815000
0,12242400;4,12701800
0,12370400;4,39588600
0,12498400;4,66506000
0,12626400;4,84420300
0,12754400;5,20279600
0,12882400;5,38224400
0,13010400;5,65111300
0,13138400;5,83056100
0,13266400;6,09942900
0,13394400;6,27887800
0,13522400;6,45802200
0,13650400;6,63747100
0,13778400;6,90633900
0,13906400;6,99606300
0,14034400;7,26493100
0,14162400;7,35465600
0,14290400;7,53410400
0,14418400;7,53410400
0,14546400;7,71324800
0,14674400;7,80297200
0,14802400;7,98211600
0,14930400;8,07184000
0,15058400;8,07184000
0,15186400;8,16156500
0,15314400;8,25128900
0,15442400;8,25128900
0,15570400;8,25128900
0,15698400;8,25128900
0,15826400;8,25128900
0,15954400;8,25128900
0,16082400;8,25128900
0,16210400;8,16156500
0,16338400;8,16156500
0,16466400;8,07184000
0,16594400;7,98211600
0,16722400;7,89269700
0,16850400;7,80297200
0,16978400;7,71324800
0,17106400;7,62352400
0,17234400;7,44438000
0,17362400;7,35465600
0,17490400;7,17520700
0,17618400;6,99606300
0,17746400;6,90633900
0,17874400;6,63747100
0,18002400;6,45802200
0,18130400;6,27887800
0,18258400;6,00970500
0,18386400;5,83056100
0,18514400;5,65111300
0,18642400;5,38224400
0,18770400;5,20279600
0,18898400;4,93392800
0,19026400;4,66506000
0,19154400;4,39588600
0,19282400;4,12701800
0,19410400;3,85815000
0,19538400;3,58897700
0,19666400;3,23038400
0,19794400;2,96151600
0,19922400;2,69234300
0,20050400;2,51319900
0,20178400;2,15460700
0,20306400;1,88543400
0,20434400;1,52684100
0,20562400;1,25797300
0,20690400;0,98910490
0,20818400;0,63020720
0,20946400;0,36133920
0,21074400;0,00305185
0,21202400;-0,26581620
0,21330400;-0,62471390
0,21458400;-0,89358200
0,21586400;-1,16245000
0,21714400;-1,52104200
0,21842400;-1,79021600
0,21970400;-2,05908400
0,22098400;-2,41767600
0,22226400;-2,68685000
0,22354400;-2,95571800
0,22482400;-3,22458600
0,22610400;-3,49375900
0,22738400;-3,76262700
0,22866400;-4,03149500
0,22994400;-4,21094400
0,23122400;-4,47981200
0,23250400;-4,74868000
0,23378400;-5,01785300
0,23506400;-5,19699700
0,23634400;-5,37644600
0,23762400;-5,64531400
0,23890400;-5,82476300
0,24018400;-6,00390600
0,24146400;-6,18335500
0,24274400;-6,36280400
0,24402400;-6,54194800
0,24530400;-6,72139600
0,24658400;-6,81081600
0,24786400;-6,99026400
0,24914400;-7,07998900
0,25042400;-7,25913300
0,25170400;-7,25913300
0,25298400;-7,34885700
0,25426400;-7,52830600
0,25554400;-7,52830600
0,25682400;-7,61772500
0,25810400;-7,61772500
0,25938400;-7,70744900
0,26066400;-7,70744900
0,26194400;-7,70744900
0,26322400;-7,70744900
0,26450400;-7,70744900
0,26578400;-7,70744900
0,26706400;-7,61772500
0,26834400;-7,61772500
0,26962400;-7,52830600
0,27090400;-7,52830600
0,27218400;-7,43858100
0,27346400;-7,34885700
0,27474400;-7,25913300
0,27602400;-7,16971300
0,27730400;-7,07998900
0,27858400;-6,90054000
0,27986400;-6,72139600
0,28114400;-6,54194800
0,28242400;-6,45222300
0,28370400;-6,27307900
0,28498400;-6,09363100
0,28626400;-5,91448700
0,28754400;-5,73503800
0,28882400;-5,55589500
0,29010400;-5,28672100
0,29138400;-5,10757800
0,29266400;-4,83840500
0,29394400;-4,65926100
0,29522400;-4,39008800
0,29650400;-4,21094400
0,29778400;-3,94177100
0,29906400;-3,67290300
0,30034400;-3,40403500
0,30162400;-3,13486100
0,30290400;-2,86599300
0,30418400;-2,59712500
0,30546400;-2,32795200
0,30674400;-2,05908400
0,30802400;-1,79021600
0,30930400;-1,52104200
0,31058400;-1,25217400
0,31186400;-0,89358200
0,31314400;-0,71413310
0,31442400;-0,35554060
0,31570400;-0,08667257
0,31698400;0,18219550
0,31826400;0,54078800
0,31954400;0,80965610
0,32082400;1,07852400
0,32210400;1,34769700
0,32338400;1,61656500
0,32466400;1,88543400
0,32594400;2,15460700
0,32722400;2,42347500
0,32850400;2,69234300
0,32978400;2,96151600
0,33106400;3,23038400
0,33234400;3,40983300
0,33362400;3,67870100
0,33490400;3,94756900
0,33618400;4,21674300
0,33746400;4,39588600
0,33874400;4,57533500
0,34002400;4,75447800
0,34130400;5,02365200
0,34258400;5,29252000
0,34386400;5,38224400
0,34514400;5,56138800
0,34642400;5,74083700
0,34770400;5,92028600
0,34898400;6,09942900
0,35026400;6,18915400
0,35154400;6,36829800
0,35282400;6,45802200
0,35410400;6,63747100
0,35538400;6,72719500
0,35666400;6,81661400
0,35794400;6,90633900
0,35922400;6,99606300
0,36050400;6,99606300
0,36178400;7,08578700
0,36306400;7,08578700
0,36434400;7,17520700
0,36562400;7,17520700
0,36690400;7,17520700
0,36818400;7,17520700
0,36946400;7,17520700
0,37074400;7,17520700
0,37202400;7,17520700
0,37330400;7,08578700
0,37458400;7,08578700
0,37586400;6,99606300
0,37714400;6,90633900
0,37842400;6,81661400
0,37970400;6,81661400
0,38098400;6,72719500
0,38226400;6,63747100
0,38354400;6,45802200
0,38482400;6,36829800
0,38610400;6,18915400
0,38738400;6,09942900
