t;v
-0,00377400;1,07852400
-0,00249400;0,63020720
-0,00121400;0,36133920
0,00006600;0,00305185
0,00134600;-0,35554060
0,00262600;-0,71413310
0,00390600;-1,07272600
0,00518600;-1,43162300
0,00646600;-1,70049100
0,00774600;-2,05908400
0,00902600;-2,41767600
0,01030600;-2,68685000
0,01158600;-3,04544200
0,01286600;-3,31431000
0,01414600;-3,67290300
0,01542600;-4,03149500
0,01670600;-4,30066800
0,01798600;-4,56953600
0,01926600;-4,83840500
0,02054600;-5,10757800
0,02182600;-5,37644600
0,02310600;-5,73503800
0,02438600;-5,91448700
0,02566600;-6,18335500
0,02694600;-6,45222300
0,02822600;-6,63167200
0,02950600;-6,90054000
0,03078600;-7,07998900
0,03206600;-7,25913300
0,03334600;-7,43858100
0,03462600;-7,61772500
0,03590600;-7,79717400
0,03718600;-7,97662300
0,03846600;-8,06604200
0,03974600;-8,15576600
0,04102600;-8,24549100
0,04230600;-8,42494000
0,04358600;-8,51435900
0,04486600;-8,60408300
0,04614600;-8,69380800
0,04742600;-8,69380800
0,04870600;-8,69380800
0,04998600;-8,78353200
0,05126600;-8,78353200
0,05254600;-8,78353200
0,05382600;-8,78353200
0,05510600;-8,69380800
0,05638600;-8,69380800
0,05766600;-8,60408300
0,05894600;-8,51435900
0,06022600;-8,51435900
0,06150600;-8,42494000
0,06278600;-8,24549100
0,06406600;-8,24549100
0,06534600;-8,06604200
0,06662600;-7,97662300
0,06790600;-7,70744900
0,06918600;-7,61772500
0,07046600;-7,43858100
0,07174600;-7,25913300
0,07302600;-7,07998900
0,07430600;-6,90054000
0,07558600;-6,63167200
0,07686600;-6,45222300
0,07814600;-6,18335500
0,07942600;-6,00390600
0,08070600;-5,73503800
0,08198600;-5,46617000
0,08326600;-5,28672100
0,08454600;-4,92812900
0,08582600;-4,65926100
0,08710600;-4,39008800
0,08838600;-4,12122000
0,08966600;-3,85235100
0,09094600;-3,58317800
0,09222600;-3,22458600
0,09350600;-2,95571800
0,09478600;-2,59712500
0,09606600;-2,23853300
0,09734600;-1,96935900
0,09862600;-1,61076700
0,09990600;-1,34189900
0,10118600;-0,98330630
0,10246600;-0,71413310
0,10374600;-0,35554060
0,10502600;0,00305185
0,10630600;0,36133920
0,10758600;0,63020720
0,10886600;0,98910490
0,11014600;1,25797300
0,11142600;1,61656500
0,11270600;1,97515800
0,11398600;2,24402600
0,11526600;2,51319900
0,11654600;2,87179200
0,11782600;3,14066000
0,11910600;3,49925200
0,12038600;3,76842500
0,12166600;3,94756900
0,12294600;4,21674300
0,12422600;4,57533500
0,12550600;4,84420300
0,12678600;5,02365200
0,12806600;5,29252000
0,12934600;5,56138800
0,13062600;5,74083700
0,13190600;6,00970500
0,13318600;6,18915400
0,13446600;6,36829800
0,13574600;6,63747100
0,13702600;6,81661400
0,13830600;6,99606300
0,13958600;7,08578700
0,14086600;7,26493100
0,14214600;7,44438000
0,14342600;7,53410400
0,14470600;7,62352400
0,14598600;7,80297200
0,14726600;7,80297200
0,14854600;7,98211600
0,14982600;7,98211600
0,15110600;8,07184000
0,15238600;8,16156500
0,15366600;8,16156500
0,15494600;8,25128900
0,15622600;8,16156500
0,15750600;8,16156500
0,15878600;8,25128900
0,16006600;8,16156500
0,16134600;8,16156500
0,16262600;8,07184000
0,16390600;8,07184000
0,16518600;7,89269700
0,16646600;7,80297200
0,16774600;7,71324800
0,16902600;7,62352400
0,17030600;7,53410400
0,17158600;7,35465600
0,17286600;7,26493100
0,17414600;7,08578700
0,17542600;6,99606300
0,17670600;6,81661400
0,17798600;6,63747100
0,17926600;6,36829800
0,18054600;6,18915400
0,18182600;6,00970500
0,18310600;5,74083700
0,18438600;5,56138800
0,18566600;5,38224400
0,18694600;5,02365200
0,18822600;4,84420300
0,18950600;4,57533500
0,19078600;4,30616200
0,19206600;4,03729300
0,19334600;3,76842500
0,19462600;3,49925200
0,19590600;3,23038400
0,19718600;2,96151600
0,19846600;2,69234300
0,19974600;2,42347500
0,20102600;2,06488200
0,20230600;1,79601400
0,20358600;1,52684100
0,20486600;1,16824900
0,20614600;0,89938040
0,20742600;0,63020720
0,20870600;0,27161470
0,20998600;-0,08667257
0,21126600;-0,35554060
0,21254600;-0,62471390
0,21382600;-0,89358200
0,21510600;-1,25217400
0,21638600;-1,52104200
0,21766600;-1,79021600
0,21894600;-2,14880800
0,22022600;-2,41767600
0,22150600;-2,68685000
