t;v
-0,00328400;0,98910490
-0,00200400;0,63020720
-0,00072400;0,27161470
0,00055600;-0,08667257
0,00183600;-0,35554060
0,00311600;-0,80385760
0,00439600;-1,07272600
0,00567600;-1,43162300
0,00695600;-1,79021600
0,00823600;-2,14880800
0,00951600;-2,50740100
0,01079600;-2,77626900
0,01207600;-3,04544200
0,01335600;-3,40403500
0,01463600;-3,76262700
0,01591600;-4,03149500
0,01719600;-4,30066800
0,01847600;-4,65926100
0,01975600;-4,92812900
0,02103600;-5,19699700
0,02231600;-5,46617000
0,02359600;-5,73503800
0,02487600;-6,00390600
0,02615600;-6,18335500
0,02743600;-6,54194800
0,02871600;-6,72139600
0,02999600;-6,90054000
0,03127600;-7,16971300
0,03255600;-7,25913300
0,03383600;-7,52830600
0,03511600;-7,70744900
0,03639600;-7,79717400
0,03767600;-7,97662300
0,03895600;-8,15576600
0,04023600;-8,24549100
0,04151600;-8,42494000
0,04279600;-8,42494000
0,04407600;-8,51435900
0,04535600;-8,60408300
0,04663600;-8,69380800
0,04791600;-8,69380800
0,04919600;-8,78353200
0,05047600;-8,78353200
0,05175600;-8,78353200
0,05303600;-8,78353200
0,05431600;-8,78353200
0,05559600;-8,78353200
0,05687600;-8,69380800
0,05815600;-8,69380800
0,05943600;-8,60408300
0,06071600;-8,51435900
0,06199600;-8,42494000
0,06327600;-8,33521600
0,06455600;-8,24549100
0,06583600;-8,06604200
0,06711600;-7,97662300
0,06839600;-7,79717400
0,06967600;-7,61772500
0,07095600;-7,52830600
0,07223600;-7,34885700
0,07351600;-7,07998900
0,07479600;-6,90054000
0,07607600;-6,72139600
0,07735600;-6,54194800
0,07863600;-6,18335500
0,07991600;-6,00390600
0,08119600;-5,82476300
0,08247600;-5,55589500
0,08375600;-5,28672100
0,08503600;-5,01785300
0,08631600;-4,65926100
0,08759600;-4,47981200
0,08887600;-4,12122000
0,09015600;-3,76262700
0,09143600;-3,49375900
0,09271600;-3,22458600
0,09399600;-2,95571800
0,09527600;-2,59712500
0,09655600;-2,32795200
0,09783600;-1,96935900
0,09911600;-1,70049100
0,10039600;-1,34189900
0,10167600;-0,98330630
0,10295600;-0,71413310
0,10423600;-0,35554060
0,10551600;0,00305185
0,10679600;0,27161470
0,10807600;0,63020720
0,10935600;0,98910490
0,11063600;1,25797300
0,11191600;1,61656500
0,11319600;1,88543400
0,11447600;2,24402600
0,11575600;2,51319900
0,11703600;2,78206700
0,11831600;3,14066000
0,11959600;3,40983300
0,12087600;3,67870100
0,12215600;4,03729300
0,12343600;4,30616200
0,12471600;4,57533500
0,12599600;4,84420300
0,12727600;5,02365200
0,12855600;5,38224400
0,12983600;5,56138800
0,13111600;5,83056100
0,13239600;6,00970500
0,13367600;6,27887800
