t;v
-0,00300500;0,89938040
-0,00172500;0,54078800
-0,00044500;0,18219550
0,00083500;-0,17639700
0,00211500;-0,44526510
0,00339500;-0,80385760
0,00467500;-1,16245000
0,00595500;-1,52104200
0,00723500;-1,87963500
0,00851500;-2,23853300
0,00979500;-2,50740100
0,01107500;-2,86599300
0,01235500;-3,22458600
0,01363500;-3,49375900
0,01491500;-3,85235100
0,01619500;-4,12122000
0,01747500;-4,39008800
0,01875500;-4,74868000
0,02003500;-4,92812900
0,02131500;-5,28672100
0,02259500;-5,55589500
0,02387500;-5,82476300
0,02515500;-6,00390600
0,02643500;-6,27307900
0,02771500;-6,54194800
0,02899500;-6,72139600
0,03027500;-6,99026400
0,03155500;-7,16971300
0,03283500;-7,34885700
0,03411500;-7,52830600
0,03539500;-7,70744900
0,03667500;-7,79717400
0,03795500;-7,97662300
0,03923500;-8,15576600
0,04051500;-8,24549100
0,04179500;-8,33521600
0,04307500;-8,42494000
0,04435500;-8,60408300
0,04563500;-8,60408300
0,04691500;-8,69380800
0,04819500;-8,69380800
0,04947500;-8,69380800
0,05075500;-8,78353200
0,05203500;-8,78353200
0,05331500;-8,78353200
0,05459500;-8,78353200
0,05587500;-8,78353200
0,05715500;-8,69380800
0,05843500;-8,69380800
0,05971500;-8,60408300
0,06099500;-8,51435900
0,06227500;-8,42494000
0,06355500;-8,33521600
0,06483500;-8,15576600
0,06611500;-8,06604200
0,06739500;-7,97662300
0,06867500;-7,79717400
0,06995500;-7,61772500
0,07123500;-7,43858100
0,07251500;-7,25913300
0,07379500;-7,16971300
0,07507500;-6,81081600
0,07635500;-6,63167200
0,07763500;-6,45222300
0,07891500;-6,18335500
0,08019500;-5,91448700
0,08147500;-5,73503800
0,08275500;-5,46617000
0,08403500;-5,19699700
0,08531500;-4,92812900
0,08659500;-4,65926100
0,08787500;-4,39008800
0,08915500;-4,03149500
0,09043500;-3,76262700
0,09171500;-3,49375900
0,09299500;-3,13486100
0,09427500;-2,86599300
0,09555500;-2,50740100
0,09683500;-2,23853300
0,09811500;-1,87963500
0,09939500;-1,61076700
0,10067500;-1,25217400
0,10195500;-0,98330630
0,10323500;-0,62471390
0,10451500;-0,26581620
0,10579500;0,09277627
0,10707500;0,36133920
0,10835500;0,71993170
0,10963500;1,07852400
0,11091500;1,34769700
0,11219500;1,70629000
0,11347500;1,97515800
0,11475500;2,33375000
0,11603500;2,60292400
0,11731500;2,87179200
0,11859500;3,23038400
0,11987500;3,49925200
0,12115500;3,76842500
0,12243500;4,03729300
0,12371500;4,30616200
0,12499500;4,66506000
0,12627500;4,93392800
0,12755500;5,11307100
0,12883500;5,38224400
0,13011500;5,65111300
0,13139500;5,83056100
0,13267500;6,09942900
0,13395500;6,27887800
0,13523500;6,45802200
0,13651500;6,63747100
0,13779500;6,90633900
0,13907500;6,99606300
0,14035500;7,17520700
0,14163500;7,35465600
0,14291500;7,53410400
0,14419500;7,62352400
0,14547500;7,80297200
0,14675500;7,80297200
0,14803500;7,89269700
0,14931500;7,98211600
0,15059500;8,07184000
0,15187500;8,16156500
0,15315500;8,25128900
0,15443500;8,25128900
0,15571500;8,25128900
0,15699500;8,25128900
0,15827500;8,25128900
0,15955500;8,25128900
0,16083500;8,25128900
