t;v
-0,00276400;0,80965610
-0,00148400;0,45106360
-0,00020400;0,09277627
0,00107600;-0,26581620
0,00235600;-0,62471390
0,00363600;-0,89358200
0,00491600;-1,25217400
0,00619600;-1,61076700
0,00747600;-1,96935900
0,00875600;-2,32795200
0,01003600;-2,59712500
0,01131600;-2,95571800
0,01259600;-3,22458600
0,01387600;-3,58317800
0,01515600;-3,94177100
0,01643600;-4,21094400
0,01771600;-4,47981200
0,01899600;-4,83840500
0,02027600;-5,10757800
0,02155600;-5,37644600
0,02283600;-5,64531400
0,02411600;-5,82476300
0,02539600;-6,09363100
0,02667600;-6,36280400
0,02795600;-6,54194800
0,02923600;-6,81081600
0,03051600;-6,99026400
0,03179600;-7,25913300
0,03307600;-7,43858100
0,03435600;-7,52830600
0,03563600;-7,70744900
0,03691600;-7,88689900
0,03819600;-8,06604200
0,03947600;-8,15576600
0,04075600;-8,33521600
0,04203600;-8,42494000
0,04331600;-8,51435900
0,04459600;-8,60408300
0,04587600;-8,69380800
0,04715600;-8,69380800
0,04843600;-8,78353200
0,04971600;-8,78353200
0,05099600;-8,78353200
0,05227600;-8,78353200
0,05355600;-8,78353200
0,05483600;-8,78353200
0,05611600;-8,69380800
0,05739600;-8,69380800
0,05867600;-8,60408300
0,05995600;-8,51435900
0,06123600;-8,42494000
0,06251600;-8,33521600
0,06379600;-8,24549100
0,06507600;-8,15576600
0,06635600;-7,97662300
0,06763600;-7,88689900
0,06891600;-7,70744900
0,07019600;-7,52830600
0,07147600;-7,34885700
0,07275600;-7,16971300
0,07403600;-6,99026400
0,07531600;-6,81081600
0,07659600;-6,54194800
0,07787600;-6,27307900
0,07915600;-6,09363100
0,08043600;-5,82476300
0,08171600;-5,64531400
0,08299600;-5,37644600
0,08427600;-5,10757800
0,08555600;-4,83840500
0,08683600;-4,56953600
0,08811600;-4,30066800
0,08939600;-3,94177100
0,09067600;-3,67290300
0,09195600;-3,31431000
0,09323600;-3,04544200
0,09451600;-2,77626900
0,09579600;-2,41767600
0,09707600;-2,05908400
