time;voltage
-1,00862805;3,38526600
-1,00606805;3,38526600
-1,00350805;3,38526600
-1,00094805;3,38526600
-0,99838805;3,38526600
-0,99582805;3,38526600
-0,99326805;3,38526600
-0,99070805;3,38526600
-0,98814805;3,38526600
-0,98558805;3,38526600
-0,98302805;3,38526600
-0,98046805;3,38526600
-0,97790805;3,38526600
-0,97534805;3,38526600
-0,97278805;3,38526600
-0,97022805;3,38526600
-0,96766805;3,38526600
-0,96510805;3,38526600
-0,96254805;3,38526600
-0,95998805;3,38526600
-0,95742805;3,38526600
-0,95486805;3,38526600
-0,95230805;3,38526600
-0,94974805;3,38526600
-0,94718805;3,38526600
-0,94462805;3,38526600
-0,94206805;3,38526600
-0,93950805;3,38526600
-0,93694805;3,38526600
-0,93438805;3,38526600
-0,93182805;3,38526600
-0,92926805;3,38526600
-0,92670805;3,38526600
-0,92414805;3,38526600
-0,92158805;3,38526600
-0,91902805;3,38526600
-0,91646805;3,38526600
-0,91390805;3,38526600
-0,91134805;3,38526600
-0,90878805;3,38526600
-0,90622805;3,38526600
-0,90366805;3,38526600
-0,90110805;3,38526600
-0,89854805;3,38526600
-0,89598805;3,38526600
-0,89342805;3,38526600
-0,89086805;3,38526600
-0,88830805;3,38526600
-0,88574805;3,38526600
-0,88318805;3,38526600
-0,88062805;3,38526600
-0,87806805;3,38526600
-0,87550805;3,38526600
-0,87294805;3,38526600
-0,87038805;3,38526600
-0,86782805;3,38526600
-0,86526805;3,38526600
-0,86270805;3,38526600
-0,86014805;3,38526600
-0,85758805;3,38526600
-0,85502805;3,38526600
-0,85246805;3,42921200
-0,84990805;3,38526600
-0,84734805;3,38526600
-0,84478805;3,38526600
-0,84222805;3,38526600
-0,83966805;3,38526600
-0,83710805;3,38526600
-0,83454805;3,38526600
-0,83198805;3,38526600
-0,82942805;3,38526600
-0,82686805;3,38526600
-0,82430805;3,38526600
-0,82174805;3,38526600
-0,81918805;3,38526600
-0,81662805;3,38526600
-0,81406805;3,38526600
-0,81150805;3,38526600
-0,80894805;3,38526600
-0,80638805;3,38526600
-0,80382805;3,38526600
-0,80126805;3,38526600
-0,79870805;3,38526600
-0,79614805;3,38526600
-0,79358805;3,38526600
-0,79102805;3,38526600
-0,78846805;3,38526600
-0,78590805;3,38526600
-0,78334805;3,38526600
-0,78078805;3,38526600
-0,77822805;3,38526600
-0,77566805;3,38526600
-0,77310805;3,38526600
-0,77054805;3,38526600
-0,76798805;3,38526600
-0,76542805;3,42921200
-0,76286805;3,38526600
-0,76030805;3,38526600
-0,75774805;3,38526600
-0,75518805;3,38526600
-0,75262805;3,38526600
-0,75006805;3,38526600
-0,74750805;3,38526600
-0,74494805;3,38526600
-0,74238805;3,38526600
-0,73982805;3,38526600
-0,73726805;3,38526600
-0,73470805;3,38526600
-0,73214805;3,38526600
