time;voltage
-1,00821501;3,38526600
-1,00565501;3,38526600
-1,00309501;3,38526600
-1,00053501;3,38526600
-0,99797501;3,38526600
-0,99541501;3,38526600
-0,99285501;3,38526600
-0,99029501;3,38526600
-0,98773501;3,38526600
-0,98517501;3,38526600
-0,98261501;3,38526600
-0,98005501;3,38526600
-0,97749501;3,38526600
-0,97493501;3,38526600
-0,97237501;3,38526600
-0,96981501;3,38526600
-0,96725501;3,38526600
-0,96469501;3,38526600
-0,96213501;3,38526600
-0,95957501;3,38526600
-0,95701501;3,38526600
-0,95445501;3,38526600
-0,95189501;3,38526600
-0,94933501;3,38526600
-0,94677501;3,38526600
-0,94421501;3,38526600
-0,94165501;3,38526600
-0,93909501;3,38526600
-0,93653501;3,38526600
-0,93397501;3,38526600
-0,93141501;3,38526600
-0,92885501;3,38526600
-0,92629501;3,38526600
-0,92373501;3,38526600
-0,92117501;3,38526600
-0,91861501;3,38526600
-0,91605501;3,38526600
-0,91349501;3,38526600
-0,91093501;3,38526600
-0,90837501;3,38526600
-0,90581501;3,38526600
-0,90325501;3,38526600
-0,90069501;3,38526600
-0,89813501;3,38526600
-0,89557501;3,38526600
-0,89301501;3,38526600
-0,89045501;3,38526600
-0,88789501;3,38526600
-0,88533501;3,38526600
-0,88277501;3,38526600
-0,88021501;3,38526600
-0,87765501;3,38526600
-0,87509501;3,38526600
-0,87253501;3,38526600
-0,86997501;3,38526600
-0,86741501;3,38526600
-0,86485501;3,38526600
-0,86229501;3,38526600
-0,85973501;3,38526600
-0,85717501;3,38526600
-0,85461501;3,38526600
-0,85205501;3,38526600
-0,84949501;3,38526600
-0,84693501;3,38526600
-0,84437501;3,38526600
-0,84181501;3,38526600
-0,83925501;3,38526600
-0,83669501;3,38526600
-0,83413501;3,38526600
-0,83157501;3,38526600
-0,82901501;3,38526600
-0,82645501;3,38526600
-0,82389501;3,38526600
-0,82133501;3,38526600
-0,81877501;3,38526600
-0,81621501;3,38526600
-0,81365501;3,38526600
-0,81109501;3,38526600
-0,80853501;3,38526600
-0,80597501;3,38526600
-0,80341501;3,38526600
-0,80085501;3,38526600
-0,79829501;3,38526600
-0,79573501;3,38526600
-0,79317501;3,38526600
-0,79061501;3,38526600
-0,78805501;3,38526600
-0,78549501;3,38526600
-0,78293501;3,38526600
-0,78037501;3,38526600
-0,77781501;3,38526600
-0,77525501;3,38526600
-0,77269501;3,38526600
-0,77013501;3,38526600
-0,76757501;3,38526600
-0,76501501;3,38526600
-0,76245501;3,38526600
-0,75989501;3,38526600
-0,75733501;3,38526600
-0,75477501;3,38526600
-0,75221501;3,38526600
-0,74965501;3,38526600
-0,74709501;3,38526600
-0,74453501;3,38526600
-0,74197501;3,38526600
-0,73941501;3,38526600
-0,73685501;3,38526600
-0,73429501;3,38526600
-0,73173501;3,38526600
-0,72917501;3,38526600
-0,72661501;3,38526600
-0,72405501;3,38526600
-0,72149501;3,38526600
-0,71893501;3,38526600
-0,71637501;3,38526600
-0,71381501;3,38526600
-0,71125501;3,38526600
-0,70869501;3,38526600
-0,70613501;3,38526600
-0,70357501;3,38526600
-0,70101501;3,38526600
-0,69845501;3,38526600
-0,69589501;3,38526600
-0,69333501;3,38526600
-0,69077501;3,38526600
-0,68821501;3,38526600
-0,68565501;3,38526600
-0,68309501;3,38526600
-0,68053501;3,38526600
-0,67797501;3,38526600
-0,67541501;3,34131900
-0,67285501;3,38526600
-0,67029501;3,38526600
-0,66773501;3,38526600
-0,66517501;3,38526600
-0,66261501;3,38526600
-0,66005501;3,38526600
-0,65749501;3,38526600
-0,65493501;3,38526600
-0,65237501;3,38526600
-0,64981501;3,38526600
-0,64725501;3,38526600
-0,64469501;3,38526600
-0,64213501;3,38526600
-0,63957501;3,38526600
-0,63701501;3,38526600
-0,63445501;3,38526600
-0,63189501;3,38526600
-0,62933501;3,38526600
-0,62677501;3,38526600
-0,62421501;3,38526600
-0,62165501;3,38526600
-0,61909501;3,38526600
-0,61653501;3,38526600
-0,61397501;3,38526600
-0,61141501;3,38526600
-0,60885501;3,38526600
-0,60629501;3,38526600
-0,60373501;3,38526600
-0,60117501;3,38526600
-0,59861501;3,38526600
-0,59605501;3,38526600
-0,59349501;3,38526600
-0,59093501;3,38526600
-0,58837501;3,38526600
-0,58581501;3,38526600
-0,58325501;3,38526600
-0,58069501;3,38526600
-0,57813501;3,38526600
-0,57557501;3,38526600
-0,57301501;3,38526600
-0,57045501;3,38526600
-0,56789501;3,38526600
-0,56533501;3,38526600
-0,56277501;3,38526600
-0,56021501;3,38526600
-0,55765501;3,38526600
-0,55509501;3,38526600
-0,55253501;3,38526600
-0,54997501;3,38526600
-0,54741501;3,38526600
-0,54485501;3,38526600
-0,54229501;3,38526600
-0,53973501;3,38526600
-0,53717501;3,38526600
-0,53461501;3,38526600
-0,53205501;3,38526600
-0,52949501;3,38526600
-0,52693501;3,38526600
-0,52437501;3,38526600
-0,52181501;3,38526600
-0,51925501;3,38526600
-0,51669501;3,38526600
-0,51413501;3,38526600
-0,51157501;3,38526600
-0,50901501;3,38526600
-0,50645501;3,38526600
-0,50389501;3,38526600
-0,50133501;3,38526600
-0,49877501;3,38526600
-0,49621501;3,38526600
-0,49365501;3,38526600
-0,49109501;3,38526600
-0,48853501;3,38526600
-0,48597501;3,38526600
-0,48341501;3,38526600
-0,48085501;3,38526600
-0,47829501;3,38526600
-0,47573501;3,34131900
-0,47317501;3,38526600
-0,47061501;3,38526600
-0,46805501;3,38526600
-0,46549501;3,38526600
-0,46293501;3,38526600
-0,46037501;3,38526600
-0,45781501;3,38526600
-0,45525501;3,38526600
-0,45269501;3,38526600
-0,45013501;3,38526600
-0,44757501;3,38526600
-0,44501501;3,38526600
-0,44245501;3,38526600
-0,43989501;3,38526600
-0,43733501;3,38526600
-0,43477501;3,38526600
-0,43221501;3,38526600
-0,42965501;3,38526600
-0,42709501;3,38526600
-0,42453501;3,38526600
-0,42197501;3,38526600
-0,41941501;3,38526600
-0,41685501;3,38526600
-0,41429501;3,38526600
-0,41173501;3,38526600
-0,40917501;3,38526600
-0,40661501;3,38526600
-0,40405501;3,38526600
-0,40149501;3,38526600
-0,39893501;3,38526600
-0,39637501;3,38526600
-0,39381501;3,38526600
-0,39125501;3,38526600
-0,38869501;3,38526600
-0,38613501;3,38526600
-0,38357501;3,38526600
-0,38101501;3,38526600
-0,37845501;3,38526600
-0,37589501;3,38526600
-0,37333501;3,38526600
-0,37077501;3,38526600
-0,36821501;3,38526600
-0,36565502;3,38526600
-0,36309502;3,38526600
-0,36053502;3,38526600
-0,35797502;3,38526600
-0,35541502;3,38526600
-0,35285502;3,38526600
-0,35029502;3,38526600
-0,34773502;3,38526600
-0,34517502;3,34131900
-0,34261502;3,34131900
-0,34005502;3,34131900
-0,33749502;3,34131900
-0,33493502;3,34131900
-0,33237502;3,34131900
-0,32981502;3,38526600
-0,32725502;3,34131900
-0,32469502;3,38526600
-0,32213502;3,34131900
-0,31957502;3,34131900
-0,31701502;3,34131900
-0,31445502;3,34131900
-0,31189502;3,34131900
-0,30933502;3,38526600
-0,30677502;3,38526600
-0,30421502;3,34131900
-0,30165502;3,34131900
-0,29909502;3,34131900
-0,29653502;3,34131900
-0,29397502;3,34131900
-0,29141502;3,34131900
-0,28885502;3,29737200
-0,28629502;3,34131900
-0,28373502;3,29737200
-0,28117502;3,34131900
-0,27861502;3,29737200
-0,27605502;3,29737200
-0,27349502;3,29737200
-0,27093502;3,29737200
-0,26837502;3,29737200
-0,26581502;3,29737200
-0,26325502;3,29737200
-0,26069502;3,29737200
-0,25813502;3,29737200
-0,25557502;3,29737200
-0,25301502;3,29737200
-0,25045502;3,29737200
-0,24789502;3,29737200
-0,24533502;3,29737200
-0,24277502;3,29737200
-0,24021502;3,29737200
-0,23765502;3,29737200
-0,23509502;3,29737200
-0,23253502;3,29737200
-0,22997502;3,29737200
-0,22741502;3,29737200
-0,22485502;3,29737200
-0,22229502;3,29737200
-0,21973502;3,29737200
-0,21717502;3,29737200
-0,21461502;3,29737200
-0,21205502;3,29737200
-0,20949502;3,29737200
-0,20693502;3,29737200
-0,20437502;3,29737200
-0,20181502;3,29737200
-0,19925502;3,29737200
-0,19669502;3,29737200
-0,19413502;3,29737200
-0,19157502;3,29737200
-0,18901502;3,29737200
-0,18645502;3,29737200
-0,18389502;3,29737200
-0,18133502;3,29737200
-0,17877502;3,29737200
-0,17621502;3,25342600
-0,17365502;3,29737200
-0,17109502;3,29737200
-0,16853502;3,29737200
-0,16597502;3,29737200
-0,16341502;3,29737200
-0,16085502;3,29737200
-0,15829502;3,29737200
-0,15573502;3,29737200
-0,15317502;3,29737200
-0,15061502;3,29737200
-0,14805502;3,29737200
-0,14549502;3,29737200
-0,14293502;3,29737200
-0,14037502;3,29737200
-0,13781502;3,29737200
-0,13525502;3,29737200
-0,13269502;3,29737200
-0,13013502;3,29737200
-0,12757502;3,25342600
-0,12501502;3,25342600
-0,12245502;3,25342600
-0,11989502;3,25342600
-0,11733502;3,25342600
-0,11477502;3,25342600
-0,11221502;3,25342600
-0,10965502;3,25342600
-0,10709502;3,25342600
-0,10453502;3,25342600
-0,10197502;3,25342600
-0,09941502;3,25342600
-0,09685502;3,25342600
-0,09429502;3,20947900
-0,09173502;3,20947900
-0,08917502;3,20947900
-0,08661502;3,20947900
-0,08405502;3,20947900
-0,08149502;3,20947900
-0,07893502;3,20947900
-0,07637502;3,20947900
-0,07381502;3,16553200
-0,07125502;3,16553200
-0,06869502;3,16553200
-0,06613502;3,16553200
-0,06357502;3,12158600
-0,06101502;3,16553200
-0,05845502;3,12158600
-0,05589502;3,16553200
-0,05333502;3,12158600
-0,05077502;3,12158600
-0,04821502;3,12158600
-0,04565502;3,12158600
-0,04309502;3,12158600
-0,04053502;3,07763900
-0,03797502;3,07763900
-0,03541502;3,07763900
-0,03285502;3,07763900
-0,03029502;3,07763900
-0,02773502;3,07763900
-0,02517502;3,03369200
-0,02261502;3,03369200
-0,02005502;3,03369200
-0,01749502;3,03369200
-0,01493502;3,03369200
-0,01237502;3,03369200
-0,00981502;3,03369200
-0,00725502;3,03369200
-0,00469502;3,03369200
-0,00213502;3,03369200
0,00042498;2,98959300
0,00298498;2,98959300
0,00554498;2,98959300
0,00810498;2,98959300
0,01066498;2,98959300
0,01322498;2,98959300
0,01578498;2,98959300
0,01834498;2,94564700
0,02090498;2,94564700
0,02346498;2,94564700
0,02602498;2,94564700
0,02858498;2,94564700
0,03114498;2,94564700
0,03370498;2,94564700
0,03626498;2,90170000
0,03882498;2,94564700
0,04138498;2,90170000
0,04394498;2,90170000
0,04650498;2,90170000
0,04906498;2,90170000
0,05162498;2,85775300
0,05418498;2,90170000
0,05674498;2,85775300
0,05930498;2,85775300
0,06186498;2,85775300
0,06442498;2,85775300
0,06698498;2,85775300
0,06954498;2,85775300
0,07210498;2,81380700
0,07466498;2,85775300
