time;voltage
-2,52383505;3,38526600
-2,51359505;3,38526600
-2,50335505;3,38526600
-2,49311505;3,38526600
-2,48287505;3,38526600
-2,47263505;3,38526600
-2,46239505;3,38526600
-2,45215505;3,38526600
-2,44191505;3,38526600
-2,43167505;3,38526600
-2,42143505;3,38526600
-2,41119505;3,38526600
-2,40095505;3,38526600
-2,39071505;3,42921200
-2,38047505;3,38526600
-2,37023505;3,38526600
-2,35999505;3,38526600
-2,34975505;3,38526600
-2,33951505;3,38526600
-2,32927505;3,38526600
-2,31903505;3,38526600
-2,30879505;3,38526600
-2,29855505;3,38526600
-2,28831505;3,38526600
-2,27807505;3,38526600
-2,26783505;3,38526600
-2,25759505;3,38526600
-2,24735505;3,42921200
-2,23711505;3,38526600
-2,22687505;3,38526600
-2,21663505;3,38526600
-2,20639505;3,38526600
-2,19615505;3,42921200
-2,18591505;3,38526600
-2,17567505;3,38526600
-2,16543505;3,38526600
-2,15519505;3,38526600
-2,14495505;3,38526600
-2,13471505;3,42921200
-2,12447505;3,38526600
-2,11423505;3,38526600
-2,10399505;3,38526600
-2,09375505;3,42921200
-2,08351505;3,38526600
-2,07327505;3,38526600
-2,06303505;3,38526600
-2,05279505;3,38526600
-2,04255505;3,38526600
-2,03231505;3,38526600
-2,02207505;3,38526600
-2,01183505;3,38526600
-2,00159505;3,38526600
-1,99135505;3,38526600
-1,98111505;3,38526600
-1,97087505;3,38526600
-1,96063505;3,38526600
-1,95039505;3,42921200
-1,94015505;3,38526600
-1,92991505;3,38526600
-1,91967505;3,38526600
-1,90943505;3,38526600
-1,89919505;3,38526600
-1,88895505;3,38526600
-1,87871505;3,38526600
-1,86847505;3,38526600
-1,85823505;3,38526600
-1,84799505;3,38526600
-1,83775505;3,38526600
-1,82751505;3,38526600
-1,81727505;3,38526600
-1,80703505;3,38526600
-1,79679505;3,38526600
-1,78655505;3,38526600
-1,77631505;3,42921200
-1,76607505;3,38526600
-1,75583505;3,38526600
-1,74559505;3,42921200
-1,73535505;3,38526600
-1,72511505;3,38526600
-1,71487505;3,38526600
-1,70463505;3,38526600
-1,69439505;3,38526600
-1,68415506;3,38526600
-1,67391506;3,38526600
-1,66367506;3,42921200
-1,65343506;3,38526600
-1,64319506;3,38526600
-1,63295506;3,38526600
-1,62271506;3,38526600
-1,61247506;3,38526600
-1,60223506;3,38526600
-1,59199506;3,38526600
-1,58175506;3,38526600
-1,57151506;3,38526600
-1,56127506;3,38526600
-1,55103506;3,38526600
-1,54079506;3,42921200
-1,53055506;3,38526600
-1,52031506;3,38526600
-1,51007506;3,38526600
-1,49983506;3,38526600
-1,48959506;3,38526600
-1,47935506;3,38526600
-1,46911506;3,38526600
-1,45887506;3,38526600
-1,44863506;3,38526600
-1,43839506;3,38526600
-1,42815506;3,38526600
-1,41791506;3,38526600
-1,40767506;3,38526600
-1,39743506;3,38526600
-1,38719506;3,38526600
-1,37695506;3,38526600
-1,36671506;3,38526600
-1,35647506;3,38526600
-1,34623506;3,38526600
-1,33599506;3,38526600
-1,32575506;3,38526600
-1,31551506;3,38526600
-1,30527506;3,38526600
-1,29503506;3,38526600
-1,28479506;3,38526600
-1,27455506;3,38526600
-1,26431506;3,38526600
-1,25407506;3,38526600
-1,24383506;3,38526600
-1,23359506;3,38526600
-1,22335506;3,38526600
-1,21311506;3,38526600
-1,20287506;3,38526600
-1,19263506;3,38526600
-1,18239506;3,38526600
-1,17215506;3,38526600
-1,16191506;3,38526600
-1,15167506;3,38526600
-1,14143506;3,38526600
-1,13119506;3,38526600
-1,12095506;3,38526600
-1,11071506;3,38526600
-1,10047506;3,38526600
-1,09023506;3,38526600
-1,07999506;3,38526600
-1,06975506;3,38526600
-1,05951506;3,38526600
-1,04927506;3,38526600
-1,03903506;3,38526600
-1,02879506;3,38526600
-1,01855506;3,38526600
-1,00831506;3,38526600
-0,99807506;3,38526600
-0,98783506;3,38526600
-0,97759506;3,42921200
-0,96735506;3,38526600
-0,95711506;3,38526600
-0,94687506;3,38526600
-0,93663506;3,38526600
-0,92639506;3,38526600
-0,91615506;3,38526600
-0,90591506;3,38526600
-0,89567506;3,38526600
-0,88543506;3,38526600
-0,87519506;3,38526600
-0,86495506;3,38526600
-0,85471506;3,38526600
-0,84447506;3,38526600
-0,83423506;3,38526600
-0,82399506;3,38526600
-0,81375506;3,38526600
-0,80351506;3,38526600
-0,79327506;3,38526600
-0,78303506;3,38526600
-0,77279506;3,38526600
-0,76255506;3,38526600
-0,75231506;3,38526600
-0,74207506;3,38526600
-0,73183506;3,38526600
-0,72159506;3,38526600
-0,71135506;3,38526600
-0,70111506;3,38526600
-0,69087506;3,38526600
-0,68063506;3,38526600
-0,67039506;3,38526600
-0,66015506;3,38526600
-0,64991506;3,38526600
-0,63967506;3,38526600
-0,62943506;3,38526600
-0,61919506;3,38526600
-0,60895506;3,38526600
-0,59871506;3,38526600
-0,58847506;3,38526600
-0,57823506;3,38526600
-0,56799506;3,38526600
-0,55775506;3,38526600
-0,54751506;3,38526600
-0,53727506;3,38526600
-0,52703506;3,38526600
-0,51679506;3,38526600
-0,50655506;3,34131900
-0,49631506;3,38526600
-0,48607506;3,38526600
-0,47583506;3,34131900
-0,46559506;3,38526600
-0,45535506;3,34131900
-0,44511506;3,34131900
-0,43487506;3,38526600
-0,42463506;3,34131900
-0,41439506;3,34131900
