time;voltage
-1,00770697;3,38526600
-1,00514697;3,38526600
-1,00258697;3,38526600
-1,00002697;3,38526600
-0,99746697;3,38526600
-0,99490697;3,38526600
-0,99234697;3,38526600
-0,98978697;3,38526600
-0,98722697;3,38526600
-0,98466697;3,38526600
-0,98210697;3,38526600
-0,97954697;3,38526600
-0,97698697;3,38526600
-0,97442697;3,38526600
-0,97186697;3,38526600
-0,96930697;3,38526600
-0,96674697;3,38526600
-0,96418697;3,38526600
-0,96162697;3,38526600
-0,95906697;3,38526600
-0,95650697;3,38526600
-0,95394697;3,38526600
-0,95138697;3,38526600
-0,94882697;3,38526600
-0,94626698;3,38526600
-0,94370698;3,38526600
-0,94114698;3,38526600
-0,93858698;3,38526600
-0,93602698;3,38526600
-0,93346698;3,38526600
-0,93090698;3,38526600
-0,92834698;3,38526600
-0,92578698;3,38526600
-0,92322698;3,38526600
-0,92066698;3,38526600
-0,91810698;3,38526600
-0,91554698;3,38526600
-0,91298698;3,38526600
-0,91042698;3,38526600
-0,90786698;3,38526600
-0,90530698;3,38526600
-0,90274698;3,38526600
-0,90018698;3,38526600
-0,89762698;3,38526600
-0,89506698;3,38526600
-0,89250698;3,38526600
-0,88994698;3,38526600
-0,88738698;3,38526600
-0,88482698;3,38526600
-0,88226698;3,38526600
-0,87970698;3,38526600
-0,87714698;3,38526600
-0,87458698;3,38526600
-0,87202698;3,38526600
-0,86946698;3,38526600
-0,86690698;3,38526600
-0,86434698;3,38526600
-0,86178698;3,38526600
-0,85922698;3,38526600
-0,85666698;3,38526600
-0,85410698;3,38526600
-0,85154698;3,38526600
-0,84898698;3,38526600
-0,84642698;3,38526600
-0,84386698;3,38526600
-0,84130698;3,38526600
-0,83874698;3,38526600
-0,83618698;3,38526600
-0,83362698;3,38526600
-0,83106698;3,38526600
-0,82850698;3,38526600
-0,82594698;3,38526600
-0,82338698;3,38526600
-0,82082698;3,38526600
-0,81826698;3,38526600
-0,81570698;3,38526600
-0,81314698;3,38526600
-0,81058698;3,38526600
-0,80802698;3,38526600
-0,80546698;3,38526600
-0,80290698;3,38526600
-0,80034698;3,38526600
-0,79778698;3,38526600
-0,79522698;3,38526600
-0,79266698;3,38526600
-0,79010698;3,38526600
-0,78754698;3,38526600
-0,78498698;3,38526600
-0,78242698;3,38526600
-0,77986698;3,38526600
-0,77730698;3,38526600
-0,77474698;3,38526600
-0,77218698;3,38526600
-0,76962698;3,38526600
-0,76706698;3,38526600
-0,76450698;3,38526600
-0,76194698;3,38526600
-0,75938698;3,38526600
-0,75682698;3,38526600
-0,75426698;3,38526600
-0,75170698;3,38526600
-0,74914698;3,38526600
-0,74658698;3,38526600
-0,74402698;3,38526600
-0,74146698;3,38526600
-0,73890698;3,38526600
-0,73634698;3,38526600
-0,73378698;3,38526600
-0,73122698;3,38526600
-0,72866698;3,38526600
-0,72610698;3,38526600
-0,72354698;3,38526600
-0,72098698;3,38526600
-0,71842698;3,34131900
-0,71586698;3,38526600
-0,71330698;3,38526600
-0,71074698;3,38526600
-0,70818698;3,38526600
-0,70562698;3,38526600
-0,70306698;3,38526600
-0,70050698;3,38526600
-0,69794698;3,38526600
-0,69538698;3,38526600
-0,69282698;3,38526600
-0,69026698;3,38526600
-0,68770698;3,38526600
-0,68514698;3,38526600
-0,68258698;3,38526600
-0,68002698;3,38526600
-0,67746698;3,38526600
-0,67490698;3,38526600
-0,67234698;3,38526600
-0,66978698;3,34131900
-0,66722698;3,38526600
-0,66466698;3,38526600
-0,66210698;3,38526600
-0,65954698;3,38526600
-0,65698698;3,38526600
-0,65442698;3,38526600
-0,65186698;3,38526600
-0,64930698;3,38526600
-0,64674698;3,38526600
-0,64418698;3,38526600
-0,64162698;3,38526600
-0,63906698;3,38526600
-0,63650698;3,38526600
-0,63394698;3,38526600
-0,63138698;3,38526600
-0,62882698;3,38526600
-0,62626698;3,38526600
-0,62370698;3,38526600
-0,62114698;3,38526600
-0,61858698;3,38526600
-0,61602698;3,38526600
-0,61346698;3,38526600
-0,61090698;3,38526600
-0,60834698;3,34131900
-0,60578698;3,38526600
-0,60322698;3,38526600
-0,60066698;3,38526600
-0,59810698;3,38526600
-0,59554698;3,38526600
-0,59298698;3,38526600
-0,59042698;3,38526600
-0,58786698;3,38526600
-0,58530698;3,38526600
-0,58274698;3,38526600
-0,58018698;3,38526600
-0,57762698;3,38526600
