time;voltage
-2,52567395;3,38526600
-2,51543395;3,38526600
-2,50519395;3,38526600
-2,49495395;3,38526600
-2,48471395;3,38526600
-2,47447395;3,38526600
-2,46423395;3,38526600
-2,45399395;3,38526600
-2,44375395;3,38526600
-2,43351395;3,38526600
-2,42327395;3,38526600
-2,41303395;3,38526600
-2,40279395;3,38526600
-2,39255395;3,38526600
-2,38231395;3,38526600
-2,37207395;3,38526600
-2,36183395;3,38526600
-2,35159395;3,38526600
-2,34135395;3,38526600
-2,33111395;3,38526600
-2,32087395;3,38526600
-2,31063395;3,38526600
-2,30039395;3,38526600
-2,29015395;3,38526600
-2,27991395;3,38526600
-2,26967395;3,38526600
-2,25943395;3,38526600
-2,24919395;3,38526600
-2,23895395;3,38526600
-2,22871395;3,38526600
-2,21847395;3,38526600
-2,20823395;3,38526600
-2,19799395;3,38526600
-2,18775395;3,38526600
-2,17751395;3,38526600
-2,16727395;3,38526600
-2,15703395;3,38526600
-2,14679395;3,38526600
-2,13655395;3,38526600
-2,12631395;3,38526600
-2,11607395;3,38526600
-2,10583395;3,38526600
-2,09559395;3,38526600
-2,08535395;3,38526600
-2,07511395;3,38526600
-2,06487395;3,38526600
-2,05463395;3,38526600
-2,04439395;3,38526600
-2,03415395;3,38526600
-2,02391395;3,38526600
-2,01367395;3,38526600
-2,00343395;3,38526600
-1,99319395;3,38526600
-1,98295395;3,38526600
-1,97271395;3,38526600
-1,96247395;3,38526600
-1,95223395;3,38526600
-1,94199395;3,38526600
-1,93175395;3,38526600
-1,92151395;3,38526600
-1,91127395;3,38526600
-1,90103395;3,38526600
-1,89079395;3,38526600
-1,88055395;3,38526600
-1,87031395;3,38526600
-1,86007395;3,38526600
-1,84983395;3,38526600
-1,83959395;3,38526600
-1,82935395;3,38526600
-1,81911395;3,38526600
-1,80887395;3,38526600
-1,79863395;3,38526600
-1,78839395;3,38526600
-1,77815395;3,38526600
-1,76791395;3,38526600
-1,75767395;3,38526600
-1,74743395;3,38526600
-1,73719395;3,38526600
-1,72695395;3,38526600
-1,71671395;3,38526600
-1,70647395;3,38526600
-1,69623395;3,38526600
-1,68599395;3,38526600
-1,67575395;3,38526600
-1,66551395;3,38526600
-1,65527395;3,38526600
-1,64503395;3,38526600
-1,63479395;3,38526600
-1,62455395;3,38526600
-1,61431395;3,38526600
-1,60407395;3,38526600
-1,59383395;3,38526600
-1,58359395;3,38526600
-1,57335395;3,38526600
-1,56311395;3,38526600
-1,55287395;3,38526600
-1,54263395;3,38526600
-1,53239395;3,38526600
-1,52215395;3,38526600
-1,51191395;3,38526600
-1,50167395;3,38526600
-1,49143395;3,38526600
-1,48119395;3,38526600
-1,47095395;3,38526600
-1,46071395;3,38526600
-1,45047395;3,38526600
-1,44023395;3,38526600
-1,42999395;3,38526600
-1,41975395;3,38526600
-1,40951395;3,38526600
-1,39927395;3,38526600
-1,38903395;3,38526600
-1,37879395;3,38526600
-1,36855395;3,38526600
-1,35831395;3,38526600
-1,34807395;3,38526600
-1,33783395;3,38526600
-1,32759395;3,38526600
-1,31735395;3,38526600
-1,30711395;3,38526600
-1,29687395;3,38526600
-1,28663395;3,38526600
-1,27639395;3,38526600
-1,26615395;3,38526600
-1,25591395;3,38526600
-1,24567395;3,38526600
-1,23543395;3,38526600
-1,22519395;3,38526600
