time;voltage
-2,52248999;3,38526600
-2,51224999;3,38526600
-2,50200999;3,38526600
-2,49176999;3,38526600
-2,48152999;3,38526600
-2,47128999;3,38526600
-2,46104999;3,38526600
-2,45080999;3,38526600
-2,44056999;3,38526600
-2,43032999;3,38526600
-2,42008999;3,42921200
-2,40984999;3,38526600
-2,39960999;3,38526600
-2,38936999;3,38526600
-2,37912999;3,38526600
-2,36888999;3,38526600
-2,35864999;3,38526600
-2,34840999;3,38526600
-2,33816999;3,38526600
-2,32792999;3,38526600
-2,31768999;3,38526600
-2,30744999;3,38526600
-2,29720999;3,38526600
-2,28696999;3,38526600
-2,27672999;3,38526600
-2,26648999;3,38526600
-2,25624999;3,38526600
-2,24600999;3,38526600
-2,23576999;3,38526600
-2,22552999;3,38526600
-2,21528999;3,38526600
-2,20504999;3,38526600
-2,19480999;3,38526600
-2,18456999;3,38526600
-2,17432999;3,38526600
-2,16408999;3,38526600
-2,15384999;3,38526600
-2,14360999;3,38526600
-2,13336999;3,38526600
-2,12312999;3,38526600
-2,11288999;3,38526600
-2,10264999;3,38526600
-2,09240999;3,38526600
-2,08216999;3,38526600
-2,07192999;3,38526600
-2,06168999;3,38526600
-2,05144999;3,38526600
-2,04120999;3,38526600
-2,03096999;3,38526600
-2,02072999;3,38526600
-2,01048999;3,38526600
-2,00024999;3,38526600
-1,99000999;3,38526600
-1,97976999;3,38526600
-1,96952999;3,38526600
-1,95928999;3,38526600
-1,94904999;3,38526600
-1,93880999;3,38526600
-1,92856999;3,38526600
-1,91832999;3,38526600
-1,90808999;3,38526600
-1,89784999;3,38526600
-1,88760999;3,38526600
-1,87736999;3,38526600
-1,86712999;3,38526600
-1,85688999;3,38526600
-1,84664999;3,38526600
-1,83640999;3,38526600
-1,82616999;3,38526600
-1,81592999;3,38526600
-1,80568999;3,38526600
-1,79544999;3,38526600
-1,78520999;3,38526600
-1,77496999;3,38526600
-1,76472999;3,38526600
-1,75448999;3,38526600
-1,74424999;3,38526600
-1,73400999;3,38526600
-1,72376999;3,38526600
-1,71352999;3,38526600
-1,70328999;3,38526600
-1,69304999;3,38526600
-1,68280999;3,38526600
-1,67256999;3,38526600
-1,66232999;3,38526600
-1,65208999;3,38526600
-1,64184999;3,38526600
-1,63160999;3,38526600
-1,62136999;3,38526600
-1,61112999;3,38526600
-1,60088999;3,38526600
-1,59064999;3,38526600
-1,58040999;3,38526600
-1,57016999;3,38526600
-1,55992999;3,38526600
-1,54968999;3,38526600
-1,53944999;3,38526600
-1,52920999;3,38526600
-1,51896999;3,38526600
-1,50872999;3,38526600
-1,49848999;3,38526600
-1,48824999;3,38526600
-1,47800999;3,38526600
-1,46776999;3,38526600
-1,45752999;3,38526600
-1,44728999;3,38526600
-1,43704999;3,38526600
-1,42680999;3,38526600
-1,41656999;3,38526600
-1,40632999;3,38526600
-1,39608999;3,38526600
-1,38584999;3,38526600
-1,37560999;3,38526600
-1,36536999;3,42921200
-1,35512999;3,38526600
-1,34488999;3,38526600
-1,33464999;3,38526600
-1,32440999;3,38526600
-1,31416999;3,38526600
-1,30392999;3,38526600
-1,29368999;3,38526600
-1,28344999;3,38526600
-1,27320999;3,38526600
-1,26296999;3,38526600
