time;voltage
-2,52306205;3,38526600
-2,51282205;3,38526600
-2,50258205;3,38526600
-2,49234205;3,38526600
-2,48210205;3,38526600
-2,47186205;3,38526600
-2,46162205;3,38526600
-2,45138205;3,38526600
-2,44114205;3,38526600
-2,43090205;3,38526600
-2,42066205;3,38526600
-2,41042205;3,38526600
-2,40018205;3,38526600
-2,38994205;3,38526600
-2,37970205;3,38526600
-2,36946205;3,42921200
-2,35922205;3,38526600
-2,34898205;3,38526600
-2,33874205;3,38526600
-2,32850205;3,38526600
-2,31826205;3,38526600
-2,30802205;3,38526600
-2,29778205;3,38526600
-2,28754205;3,38526600
-2,27730205;3,38526600
-2,26706205;3,38526600
-2,25682205;3,38526600
-2,24658205;3,38526600
-2,23634205;3,38526600
-2,22610205;3,38526600
-2,21586205;3,42921200
-2,20562205;3,38526600
-2,19538205;3,38526600
-2,18514205;3,38526600
-2,17490205;3,38526600
-2,16466205;3,38526600
-2,15442205;3,38526600
-2,14418205;3,38526600
-2,13394205;3,38526600
-2,12370205;3,38526600
-2,11346205;3,38526600
-2,10322205;3,38526600
-2,09298205;3,38526600
-2,08274205;3,38526600
-2,07250205;3,38526600
-2,06226206;3,38526600
-2,05202206;3,38526600
-2,04178206;3,42921200
-2,03154206;3,38526600
-2,02130206;3,38526600
-2,01106206;3,38526600
-2,00082206;3,38526600
-1,99058206;3,38526600
-1,98034206;3,38526600
-1,97010206;3,38526600
-1,95986206;3,38526600
-1,94962206;3,38526600
-1,93938206;3,38526600
-1,92914206;3,38526600
-1,91890206;3,38526600
-1,90866206;3,38526600
-1,89842206;3,38526600
-1,88818206;3,42921200
-1,87794206;3,38526600
-1,86770206;3,38526600
-1,85746206;3,38526600
-1,84722206;3,38526600
-1,83698206;3,38526600
-1,82674206;3,38526600
-1,81650206;3,38526600
-1,80626206;3,38526600
-1,79602206;3,38526600
-1,78578206;3,38526600
-1,77554206;3,38526600
-1,76530206;3,38526600
-1,75506206;3,38526600
-1,74482206;3,38526600
-1,73458206;3,38526600
-1,72434206;3,38526600
-1,71410206;3,38526600
-1,70386206;3,38526600
-1,69362206;3,38526600
-1,68338206;3,38526600
-1,67314206;3,38526600
-1,66290206;3,38526600
-1,65266206;3,38526600
-1,64242206;3,38526600
-1,63218206;3,38526600
-1,62194206;3,38526600
-1,61170206;3,38526600
-1,60146206;3,38526600
-1,59122206;3,38526600
-1,58098206;3,38526600
-1,57074206;3,38526600
-1,56050206;3,38526600
-1,55026206;3,38526600
-1,54002206;3,38526600
-1,52978206;3,38526600
-1,51954206;3,38526600
-1,50930206;3,38526600
-1,49906206;3,38526600
-1,48882206;3,42921200
-1,47858206;3,38526600
-1,46834206;3,38526600
-1,45810206;3,38526600
-1,44786206;3,38526600
-1,43762206;3,38526600
-1,42738206;3,38526600
-1,41714206;3,38526600
-1,40690206;3,38526600
-1,39666206;3,38526600
-1,38642206;3,38526600
-1,37618206;3,38526600
-1,36594206;3,38526600
-1,35570206;3,42921200
-1,34546206;3,38526600
-1,33522206;3,38526600
-1,32498206;3,38526600
-1,31474206;3,38526600
-1,30450206;3,38526600
-1,29426206;3,38526600
-1,28402206;3,38526600
-1,27378206;3,38526600
-1,26354206;3,38526600
-1,25330206;3,38526600
-1,24306206;3,38526600
-1,23282206;3,38526600
-1,22258206;3,38526600
-1,21234206;3,42921200
-1,20210206;3,38526600
-1,19186206;3,38526600
-1,18162206;3,38526600
-1,17138206;3,38526600
-1,16114206;3,38526600
-1,15090206;3,38526600
-1,14066206;3,38526600
-1,13042206;3,38526600
-1,12018206;3,38526600
-1,10994206;3,38526600
-1,09970206;3,38526600
