time;voltage
-1,00749906;3,38526600
-1,00493906;3,38526600
-1,00237906;3,38526600
-0,99981906;3,38526600
-0,99725906;3,38526600
-0,99469906;3,38526600
-0,99213906;3,38526600
-0,98957906;3,38526600
-0,98701906;3,38526600
-0,98445906;3,38526600
-0,98189906;3,38526600
-0,97933906;3,38526600
-0,97677906;3,38526600
-0,97421906;3,38526600
-0,97165906;3,38526600
-0,96909906;3,38526600
-0,96653906;3,38526600
-0,96397906;3,38526600
-0,96141906;3,38526600
-0,95885906;3,38526600
-0,95629906;3,38526600
-0,95373906;3,38526600
-0,95117906;3,38526600
-0,94861906;3,38526600
-0,94605906;3,38526600
-0,94349906;3,38526600
-0,94093906;3,38526600
-0,93837906;3,38526600
-0,93581906;3,38526600
-0,93325906;3,38526600
-0,93069906;3,38526600
-0,92813906;3,38526600
-0,92557906;3,38526600
-0,92301906;3,38526600
-0,92045906;3,38526600
-0,91789906;3,38526600
-0,91533906;3,38526600
-0,91277906;3,38526600
-0,91021906;3,38526600
-0,90765906;3,38526600
-0,90509906;3,38526600
-0,90253906;3,38526600
-0,89997906;3,38526600
-0,89741906;3,38526600
-0,89485906;3,38526600
-0,89229906;3,38526600
-0,88973906;3,38526600
-0,88717906;3,38526600
-0,88461906;3,38526600
-0,88205906;3,38526600
-0,87949906;3,38526600
-0,87693906;3,38526600
-0,87437906;3,38526600
-0,87181906;3,38526600
-0,86925906;3,38526600
-0,86669906;3,38526600
-0,86413906;3,38526600
-0,86157906;3,38526600
-0,85901906;3,38526600
-0,85645906;3,38526600
-0,85389906;3,38526600
-0,85133906;3,38526600
-0,84877906;3,38526600
-0,84621906;3,38526600
-0,84365906;3,38526600
-0,84109906;3,38526600
-0,83853906;3,38526600
-0,83597906;3,38526600
-0,83341906;3,38526600
-0,83085906;3,38526600
-0,82829906;3,38526600
-0,82573906;3,38526600
-0,82317906;3,38526600
-0,82061906;3,38526600
-0,81805906;3,38526600
-0,81549906;3,38526600
-0,81293906;3,38526600
-0,81037906;3,38526600
-0,80781906;3,38526600
-0,80525906;3,38526600
-0,80269906;3,38526600
-0,80013906;3,38526600
-0,79757906;3,38526600
-0,79501906;3,38526600
-0,79245906;3,38526600
-0,78989906;3,38526600
-0,78733906;3,38526600
-0,78477906;3,38526600
-0,78221906;3,38526600
-0,77965906;3,38526600
-0,77709906;3,38526600
-0,77453906;3,38526600
-0,77197906;3,38526600
-0,76941906;3,38526600
-0,76685906;3,38526600
-0,76429906;3,38526600
-0,76173906;3,38526600
-0,75917906;3,38526600
-0,75661906;3,38526600
-0,75405906;3,38526600
-0,75149906;3,38526600
-0,74893906;3,38526600
-0,74637906;3,38526600
-0,74381906;3,38526600
-0,74125906;3,38526600
-0,73869906;3,38526600
-0,73613906;3,38526600
-0,73357906;3,38526600
