t;v
-0,00154600;0,27161470
-0,00090600;0,18219550
-0,00026600;0,09277627
0,00037400;-0,08667257
0,00101400;-0,08667257
0,00165400;-0,26581620
0,00229400;-0,35554060
0,00293400;-0,44526510
0,00357400;-0,53498950
0,00421400;-0,62471390
0,00485400;-0,80385760
0,00549400;-0,89358200
0,00613400;-0,98330630
0,00677400;-1,07272600
0,00741400;-1,16245000
0,00805400;-1,25217400
0,00869400;-1,43162300
0,00933400;-1,52104200
0,00997400;-1,61076700
0,01061400;-1,70049100
0,01125400;-1,87963500
0,01189400;-1,87963500
0,01253400;-1,96935900
0,01317400;-2,14880800
0,01381400;-2,23853300
0,01445400;-2,32795200
0,01509400;-2,41767600
0,01573400;-2,50740100
0,01637400;-2,59712500
0,01701400;-2,68685000
0,01765400;-2,86599300
0,01829400;-2,95571800
0,01893400;-2,95571800
0,01957400;-3,04544200
0,02021400;-3,13486100
0,02085400;-3,22458600
0,02149400;-3,40403500
0,02213400;-3,49375900
0,02277400;-3,49375900
0,02341400;-3,67290300
0,02405400;-3,67290300
0,02469400;-3,76262700
0,02533400;-3,85235100
0,02597400;-3,94177100
0,02661400;-4,03149500
0,02725400;-4,21094400
0,02789400;-4,21094400
0,02853400;-4,30066800
0,02917400;-4,30066800
0,02981400;-4,39008800
0,03045400;-4,47981200
0,03109400;-4,56953600
0,03173400;-4,56953600
0,03237400;-4,65926100
0,03301400;-4,74868000
0,03365400;-4,74868000
0,03429400;-4,83840500
0,03493400;-4,92812900
0,03557400;-4,92812900
0,03621400;-5,01785300
0,03685400;-5,10757800
0,03749400;-5,10757800
0,03813400;-5,10757800
0,03877400;-5,19699700
0,03941400;-5,28672100
0,04005400;-5,28672100
0,04069400;-5,28672100
0,04133400;-5,37644600
0,04197400;-5,37644600
0,04261400;-5,37644600
0,04325400;-5,46617000
0,04389400;-5,46617000
0,04453400;-5,46617000
0,04517400;-5,46617000
0,04581400;-5,46617000
0,04645400;-5,55589500
0,04709400;-5,55589500
0,04773400;-5,55589500
0,04837400;-5,55589500
0,04901400;-5,55589500
0,04965400;-5,55589500
0,05029400;-5,55589500
0,05093400;-5,55589500
0,05157400;-5,55589500
0,05221400;-5,55589500
0,05285400;-5,55589500
0,05349400;-5,46617000
0,05413400;-5,46617000
0,05477400;-5,46617000
0,05541400;-5,46617000
0,05605400;-5,37644600
0,05669400;-5,37644600
0,05733400;-5,37644600
0,05797400;-5,28672100
0,05861400;-5,28672100
0,05925400;-5,19699700
0,05989400;-5,19699700
0,06053400;-5,10757800
0,06117400;-5,10757800
0,06181400;-5,10757800
0,06245400;-5,01785300
0,06309400;-4,92812900
0,06373400;-4,92812900
0,06437400;-4,83840500
0,06501400;-4,74868000
0,06565400;-4,65926100
0,06629400;-4,56953600
0,06693400;-4,56953600
0,06757400;-4,47981200
0,06821400;-4,39008800
0,06885400;-4,30066800
0,06949400;-4,21094400
0,07013400;-4,12122000
0,07077400;-4,12122000
0,07141400;-4,03149500
0,07205400;-3,94177100
0,07269400;-3,85235100
0,07333400;-3,76262700
0,07397400;-3,67290300
0,07461400;-3,58317800
0,07525400;-3,49375900
0,07589400;-3,31431000
0,07653400;-3,22458600
0,07717400;-3,13486100
0,07781400;-3,04544200
0,07845400;-2,95571800
0,07909400;-2,86599300
0,07973400;-2,77626900
0,08037400;-2,59712500
0,08101400;-2,50740100
0,08165400;-2,41767600
0,08229400;-2,23853300
0,08293400;-2,14880800
0,08357400;-1,96935900
0,08421400;-1,87963500
0,08485400;-1,79021600
0,08549400;-1,61076700
0,08613400;-1,52104200
0,08677400;-1,43162300
0,08741400;-1,25217400
0,08805400;-1,16245000
0,08869400;-1,07272600
0,08933400;-0,89358200
0,08997400;-0,80385760
0,09061400;-0,62471390
0,09125400;-0,53498950
0,09189400;-0,35554060
0,09253400;-0,26581620
0,09317400;-0,08667257
0,09381400;0,00305185
0,09445400;0,18219550
0,09509400;0,27161470
0,09573400;0,36133920
0,09637400;0,54078800
0,09701400;0,63020720
0,09765400;0,80965610
0,09829400;0,98910490
0,09893400;1,07852400
0,09957400;1,16824900
0,10021400;1,34769700
0,10085400;1,52684100
0,10149400;1,61656500
0,10213400;1,70629000
0,10277400;1,88543400
0,10341400;1,97515800
0,10405400;2,15460700
0,10469400;2,24402600
0,10533400;2,42347500
0,10597400;2,51319900
0,10661400;2,60292400
0,10725400;2,78206700
0,10789400;2,87179200
0,10853400;3,05124100
0,10917400;3,14066000
0,10981400;3,23038400
0,11045400;3,40983300
0,11109400;3,49925200
0,11173400;3,58897700
0,11237400;3,76842500
0,11301400;3,85815000
0,11365400;3,94756900
0,11429400;4,12701800
