t;v
-0,00132700;0,27161470
-0,00068700;0,18219550
-0,00004700;0,09277627
0,00059300;0,00305185
0,00123300;0,00305185
0,00187300;-0,08667257
0,00251300;-0,08667257
0,00315300;-0,26581620
0,00379300;-0,26581620
0,00443300;-0,35554060
0,00507300;-0,35554060
0,00571300;-0,53498950
0,00635300;-0,53498950
0,00699300;-0,62471390
0,00763300;-0,71413310
0,00827300;-0,80385760
0,00891300;-0,80385760
0,00955300;-0,89358200
0,01019300;-0,98330630
0,01083300;-1,07272600
0,01147300;-1,07272600
0,01211300;-1,16245000
0,01275300;-1,25217400
0,01339300;-1,34189900
0,01403300;-1,43162300
0,01467300;-1,52104200
0,01531300;-1,52104200
0,01595300;-1,61076700
0,01659300;-1,70049100
0,01723300;-1,79021600
0,01787300;-1,79021600
0,01851300;-1,87963500
0,01915300;-1,96935900
0,01979300;-2,05908400
0,02043300;-2,05908400
0,02107300;-2,14880800
0,02171300;-2,23853300
0,02235300;-2,32795200
0,02299300;-2,32795200
0,02363300;-2,41767600
0,02427300;-2,50740100
0,02491300;-2,50740100
0,02555300;-2,59712500
0,02619300;-2,68685000
0,02683300;-2,68685000
0,02747300;-2,77626900
0,02811300;-2,77626900
0,02875300;-2,86599300
0,02939300;-2,95571800
0,03003300;-2,95571800
0,03067300;-3,04544200
0,03131300;-3,04544200
0,03195300;-3,13486100
0,03259300;-3,22458600
0,03323300;-3,22458600
0,03387300;-3,31431000
0,03451300;-3,31431000
0,03515300;-3,40403500
0,03579300;-3,40403500
0,03643300;-3,49375900
0,03707300;-3,49375900
0,03771300;-3,49375900
0,03835300;-3,58317800
0,03899300;-3,67290300
0,03963300;-3,67290300
0,04027300;-3,67290300
0,04091300;-3,67290300
0,04155300;-3,76262700
0,04219300;-3,76262700
0,04283300;-3,76262700
0,04347300;-3,76262700
0,04411300;-3,85235100
0,04475300;-3,85235100
0,04539300;-3,85235100
0,04603300;-3,85235100
0,04667300;-3,85235100
0,04731300;-3,85235100
0,04795300;-3,94177100
0,04859300;-3,94177100
0,04923300;-3,94177100
0,04987300;-3,94177100
0,05051300;-3,94177100
0,05115300;-3,94177100
0,05179300;-3,94177100
0,05243300;-3,94177100
0,05307300;-3,94177100
0,05371300;-3,94177100
0,05435300;-3,94177100
0,05499300;-3,94177100
0,05563300;-3,94177100
0,05627300;-3,94177100
0,05691300;-3,94177100
0,05755300;-3,94177100
0,05819300;-3,94177100
0,05883300;-3,85235100
0,05947300;-3,85235100
0,06011300;-3,85235100
0,06075300;-3,85235100
0,06139300;-3,76262700
0,06203300;-3,76262700
0,06267300;-3,76262700
0,06331300;-3,76262700
0,06395300;-3,67290300
0,06459300;-3,67290300
0,06523300;-3,67290300
0,06587300;-3,67290300
0,06651300;-3,58317800
0,06715300;-3,49375900
0,06779300;-3,49375900
0,06843300;-3,40403500
0,06907300;-3,40403500
0,06971300;-3,31431000
0,07035300;-3,31431000
0,07099300;-3,22458600
0,07163300;-3,22458600
0,07227300;-3,13486100
0,07291300;-3,04544200
0,07355300;-3,04544200
0,07419300;-2,95571800
0,07483300;-2,95571800
0,07547300;-2,86599300
0,07611300;-2,77626900
0,07675300;-2,77626900
0,07739300;-2,68685000
0,07803300;-2,59712500
0,07867300;-2,50740100
0,07931300;-2,50740100
0,07995300;-2,41767600
0,08059300;-2,32795200
0,08123300;-2,23853300
0,08187300;-2,23853300
0,08251300;-2,14880800
0,08315300;-2,05908400
0,08379300;-1,96935900
0,08443300;-1,87963500
0,08507300;-1,79021600
0,08571300;-1,70049100
0,08635300;-1,70049100
0,08699300;-1,52104200
0,08763300;-1,43162300
0,08827300;-1,43162300
0,08891300;-1,34189900
0,08955300;-1,25217400
0,09019300;-1,16245000
0,09083300;-0,98330630
0,09147300;-0,98330630
0,09211300;-0,80385760
0,09275300;-0,71413310
0,09339300;-0,62471390
0,09403300;-0,53498950
0,09467300;-0,53498950
0,09531300;-0,35554060
0,09595300;-0,26581620
0,09659300;-0,17639700
0,09723300;-0,17639700
0,09787300;0,00305185
0,09851300;0,00305185
0,09915300;0,18219550
0,09979300;0,27161470
0,10043300;0,36133920
0,10107300;0,45106360
0,10171300;0,54078800
0,10235300;0,63020720
0,10299300;0,71993170
0,10363300;0,80965610
0,10427300;0,89938040
0,10491300;0,98910490
0,10555300;1,07852400
0,10619300;1,16824900
0,10683300;1,34769700
0,10747300;1,34769700
0,10811300;1,52684100
0,10875300;1,52684100
0,10939300;1,61656500
0,11003300;1,79601400
0,11067300;1,88543400
0,11131300;1,88543400
0,11195300;2,06488200
0,11259300;2,15460700
0,11323300;2,24402600
0,11387300;2,33375000
0,11451300;2,42347500
0,11515300;2,51319900
0,11579300;2,51319900
0,11643300;2,69234300
0,11707300;2,78206700
0,11771300;2,78206700
0,11835300;2,87179200
0,11899300;2,96151600
0,11963300;3,05124100
0,12027300;3,14066000
0,12091300;3,23038400
0,12155300;3,32010900
0,12219300;3,32010900
0,12283300;3,40983300
0,12347300;3,49925200
0,12411300;3,58897700
0,12475300;3,67870100
0,12539300;3,76842500
0,12603300;3,85815000
0,12667300;3,85815000
0,12731300;3,94756900
0,12795300;3,94756900
0,12859300;4,03729300
0,12923300;4,12701800
0,12987300;4,12701800
0,13051300;4,21674300
0,13115300;4,30616200
0,13179300;4,30616200
0,13243300;4,39588600
0,13307300;4,39588600
0,13371300;4,48561000
0,13435300;4,57533500
0,13499300;4,57533500
0,13563300;4,66506000
0,13627300;4,66506000
0,13691300;4,66506000
0,13755300;4,75447800
0,13819300;4,75447800
0,13883300;4,84420300
0,13947300;4,84420300
0,14011300;4,84420300
0,14075300;4,84420300
0,14139300;4,93392800
0,14203300;4,93392800
0,14267300;4,93392800
0,14331300;4,93392800
0,14395300;4,93392800
0,14459300;4,93392800
0,14523300;5,02365200
0,14587300;5,02365200
0,14651300;5,02365200
0,14715300;5,02365200
0,14779300;5,02365200
0,14843300;5,02365200
0,14907300;5,02365200
0,14971300;5,02365200
0,15035300;5,02365200
0,15099300;5,02365200
0,15163300;4,93392800
0,15227300;4,93392800
0,15291300;4,93392800
0,15355300;4,93392800
0,15419300;4,93392800
0,15483300;4,84420300
0,15547300;4,84420300
0,15611300;4,84420300
0,15675300;4,84420300
0,15739300;4,84420300
0,15803300;4,75447800
0,15867300;4,75447800
0,15931300;4,66506000
0,15995300;4,66506000
0,16059300;4,66506000
0,16123300;4,57533500
0,16187300;4,48561000
0,16251300;4,48561000
0,16315300;4,48561000
0,16379300;4,39588600
0,16443300;4,30616200
0,16507300;4,30616200
0,16571300;4,21674300
0,16635300;4,12701800
0,16699300;4,12701800
0,16763300;3,94756900
0,16827300;3,94756900
0,16891300;3,94756900
0,16955300;3,85815000
0,17019300;3,76842500
0,17083300;3,67870100
0,17147300;3,58897700
0,17211300;3,49925200
0,17275300;3,49925200
0,17339300;3,40983300
0,17403300;3,23038400
0,17467300;3,23038400
0,17531300;3,14066000
0,17595300;3,05124100
0,17659300;2,96151600
0,17723300;2,87179200
0,17787300;2,78206700
0,17851300;2,69234300
0,17915300;2,60292400
0,17979300;2,51319900
0,18043300;2,42347500
0,18107300;2,33375000
0,18171300;2,24402600
0,18235300;2,06488200
0,18299300;1,97515800
0,18363300;1,88543400
0,18427300;1,79601400
0,18491300;1,70629000
0,18555300;1,61656500
0,18619300;1,52684100
0,18683300;1,34769700
0,18747300;1,25797300
0,18811300;1,16824900
0,18875300;1,07852400
0,18939300;0,98910490
0,19003300;0,89938040
0,19067300;0,71993170
0,19131300;0,63020720
0,19195300;0,54078800
0,19259300;0,45106360
0,19323300;0,27161470
0,19387300;0,18219550
0,19451300;0,09277627
0,19515300;0,00305185
0,19579300;-0,17639700
0,19643300;-0,26581620
0,19707300;-0,35554060
0,19771300;-0,44526510
0,19835300;-0,62471390
0,19899300;-0,71413310
0,19963300;-0,80385760
0,20027300;-0,89358200
0,20091300;-1,07272600
0,20155300;-1,16245000
0,20219300;-1,34189900
0,20283300;-1,34189900
0,20347300;-1,52104200
0,20411300;-1,61076700
0,20475300;-1,70049100
0,20539300;-1,79021600
0,20603300;-1,96935900
0,20667300;-1,96935900
0,20731300;-2,14880800
0,20795300;-2,23853300
0,20859300;-2,32795200
0,20923300;-2,50740100
0,20987300;-2,59712500
0,21051300;-2,68685000
0,21115300;-2,77626900
0,21179300;-2,86599300
0,21243300;-2,95571800
0,21307300;-3,04544200
0,21371300;-3,13486100
0,21435300;-3,22458600
0,21499300;-3,40403500
0,21563300;-3,49375900
0,21627300;-3,58317800
0,21691300;-3,67290300
0,21755300;-3,76262700
0,21819300;-3,85235100
0,21883300;-3,94177100
0,21947300;-4,03149500
0,22011300;-4,12122000
0,22075300;-4,12122000
0,22139300;-4,21094400
0,22203300;-4,30066800
0,22267300;-4,39008800
0,22331300;-4,47981200
0,22395300;-4,56953600
0,22459300;-4,65926100
0,22523300;-4,74868000
0,22587300;-4,74868000
0,22651300;-4,83840500
0,22715300;-4,83840500
