t;v
-0,00295800;0,36133920
-0,00167800;0,18219550
-0,00039800;0,09277627
0,00088200;-0,08667257
0,00216200;-0,17639700
0,00344200;-0,26581620
0,00472200;-0,44526510
0,00600200;-0,53498950
0,00728200;-0,62471390
0,00856200;-0,80385760
0,00984200;-0,89358200
0,01112200;-0,98330630
0,01240200;-1,07272600
0,01368200;-1,25217400
0,01496200;-1,43162300
0,01624200;-1,43162300
0,01752200;-1,61076700
0,01880200;-1,70049100
0,02008200;-1,87963500
0,02136200;-1,96935900
0,02264200;-2,05908400
0,02392200;-2,14880800
0,02520200;-2,23853300
0,02648200;-2,41767600
0,02776200;-2,50740100
0,02904200;-2,50740100
0,03032200;-2,68685000
0,03160200;-2,77626900
0,03288200;-2,77626900
0,03416200;-2,95571800
0,03544200;-2,95571800
0,03672200;-3,04544200
0,03800200;-3,13486100
0,03928200;-3,13486100
0,04056200;-3,22458600
0,04184200;-3,22458600
0,04312200;-3,31431000
0,04440200;-3,31431000
0,04568200;-3,31431000
0,04696200;-3,40403500
0,04824200;-3,40403500
0,04952200;-3,40403500
0,05080200;-3,49375900
0,05208200;-3,49375900
0,05336200;-3,40403500
0,05464200;-3,49375900
0,05592200;-3,40403500
0,05720200;-3,40403500
0,05848200;-3,40403500
0,05976200;-3,31431000
0,06104200;-3,31431000
0,06232200;-3,22458600
0,06360200;-3,22458600
0,06488200;-3,22458600
0,06616200;-3,04544200
0,06744200;-3,04544200
0,06872200;-2,95571800
0,07000200;-2,86599300
0,07128200;-2,77626900
0,07256200;-2,77626900
0,07384200;-2,59712500
0,07512200;-2,50740100
0,07640200;-2,41767600
0,07768200;-2,32795200
0,07896200;-2,14880800
0,08024200;-1,96935900
0,08152200;-1,87963500
0,08280200;-1,79021600
0,08408200;-1,70049100
0,08536200;-1,52104200
0,08664200;-1,34189900
0,08792200;-1,16245000
0,08920200;-1,07272600
0,09048200;-0,98330630
0,09176200;-0,80385760
0,09304200;-0,62471390
0,09432200;-0,44526510
0,09560200;-0,35554060
0,09688200;-0,17639700
0,09816200;0,00305185
