t;v
-0,00140500;0,36133920
-0,00076500;0,27161470
-0,00012500;0,09277627
0,00051500;-0,08667257
0,00115500;-0,17639700
0,00179500;-0,35554060
0,00243500;-0,53498950
0,00307500;-0,62471390
0,00371500;-0,80385760
0,00435500;-0,89358200
0,00499500;-1,07272600
0,00563500;-1,25217400
0,00627500;-1,34189900
0,00691500;-1,52104200
0,00755500;-1,70049100
0,00819500;-1,79021600
0,00883500;-1,96935900
0,00947500;-2,14880800
0,01011500;-2,23853300
0,01075500;-2,41767600
0,01139500;-2,59712500
0,01203500;-2,68685000
0,01267500;-2,86599300
0,01331500;-2,95571800
0,01395500;-3,13486100
0,01459500;-3,22458600
0,01523500;-3,40403500
0,01587500;-3,58317800
0,01651500;-3,67290300
0,01715500;-3,85235100
0,01779500;-3,94177100
0,01843500;-4,12122000
0,01907500;-4,21094400
0,01971500;-4,39008800
0,02035500;-4,47981200
0,02099500;-4,56953600
0,02163500;-4,74868000
0,02227500;-4,83840500
0,02291500;-5,01785300
0,02355500;-5,10757800
0,02419500;-5,19699700
0,02483500;-5,28672100
0,02547500;-5,37644600
0,02611500;-5,46617000
0,02675500;-5,55589500
0,02739500;-5,73503800
0,02803500;-5,82476300
0,02867500;-5,91448700
0,02931500;-6,00390600
0,02995500;-6,09363100
0,03059500;-6,18335500
0,03123500;-6,27307900
0,03187500;-6,36280400
0,03251500;-6,45222300
0,03315500;-6,54194800
0,03379500;-6,54194800
0,03443500;-6,63167200
0,03507500;-6,72139600
0,03571500;-6,81081600
0,03635500;-6,81081600
0,03699500;-6,90054000
0,03763500;-6,90054000
0,03827500;-6,99026400
0,03891500;-6,99026400
0,03955500;-7,07998900
0,04019500;-7,07998900
0,04083500;-7,16971300
0,04147500;-7,16971300
0,04211500;-7,16971300
0,04275500;-7,25913300
0,04339500;-7,25913300
0,04403500;-7,25913300
0,04467500;-7,25913300
0,04531500;-7,25913300
0,04595500;-7,25913300
0,04659500;-7,25913300
0,04723500;-7,25913300
0,04787500;-7,25913300
0,04851500;-7,25913300
0,04915500;-7,25913300
0,04979500;-7,25913300
0,05043500;-7,16971300
0,05107500;-7,16971300
0,05171500;-7,16971300
0,05235500;-7,07998900
0,05299500;-7,07998900
0,05363500;-6,99026400
0,05427500;-6,99026400
0,05491500;-6,90054000
0,05555500;-6,90054000
0,05619500;-6,81081600
0,05683500;-6,81081600
0,05747500;-6,72139600
0,05811500;-6,63167200
0,05875500;-6,54194800
0,05939500;-6,45222300
0,06003500;-6,45222300
0,06067500;-6,27307900
0,06131500;-6,18335500
0,06195500;-6,09363100
0,06259500;-6,00390600
0,06323500;-5,91448700
0,06387500;-5,82476300
0,06451500;-5,73503800
0,06515500;-5,64531400
0,06579500;-5,55589500
0,06643500;-5,37644600
0,06707500;-5,28672100
0,06771500;-5,19699700
0,06835500;-5,10757800
0,06899500;-4,92812900
0,06963500;-4,74868000
0,07027500;-4,65926100
0,07091500;-4,56953600
0,07155500;-4,39008800
0,07219500;-4,30066800
0,07283500;-4,12122000
0,07347500;-4,03149500
0,07411500;-3,85235100
0,07475500;-3,67290300
0,07539500;-3,58317800
0,07603500;-3,40403500
0,07667500;-3,22458600
0,07731500;-3,13486100
0,07795500;-2,95571800
0,07859500;-2,77626900
0,07923500;-2,68685000
0,07987500;-2,50740100
