t;v
-0,00376200;1,52684100
-0,00248200;1,07852400
-0,00120200;0,45106360
0,00007800;0,00305185
0,00135800;-0,53498950
0,00263800;-1,07272600
0,00391800;-1,61076700
0,00519800;-2,05908400
0,00647800;-2,50740100
0,00775800;-3,04544200
0,00903800;-3,49375900
0,01031800;-3,94177100
0,01159800;-4,39008800
0,01287800;-4,74868000
0,01415800;-5,19699700
0,01543800;-5,55589500
0,01671800;-5,91448700
0,01799800;-6,27307900
0,01927800;-6,63167200
0,02055800;-6,90054000
0,02183800;-7,16971300
0,02311800;-7,43858100
0,02439800;-7,61772500
0,02567800;-7,79717400
0,02695800;-7,97662300
0,02823800;-8,06604200
0,02951800;-8,24549100
0,03079800;-8,33521600
0,03207800;-8,33521600
0,03335800;-8,33521600
0,03463800;-8,33521600
0,03591800;-8,33521600
0,03719800;-8,24549100
0,03847800;-8,15576600
0,03975800;-7,97662300
0,04103800;-7,79717400
0,04231800;-7,61772500
0,04359800;-7,43858100
0,04487800;-7,16971300
0,04615800;-6,90054000
0,04743800;-6,63167200
0,04871800;-6,27307900
0,04999800;-6,00390600
0,05127800;-5,64531400
0,05255800;-5,28672100
0,05383800;-4,92812900
0,05511800;-4,47981200
0,05639800;-4,03149500
0,05767800;-3,67290300
0,05895800;-3,13486100
0,06023800;-2,68685000
0,06151800;-2,32795200
0,06279800;-1,79021600
0,06407800;-1,25217400
0,06535800;-0,80385760
0,06663800;-0,35554060
0,06791800;0,18219550
0,06919800;0,63020720
0,07047800;1,07852400
0,07175800;1,52684100
0,07303800;2,06488200
0,07431800;2,51319900
0,07559800;2,96151600
0,07687800;3,40983300
0,07815800;3,76842500
0,07943800;4,21674300
0,08071800;4,57533500
0,08199800;4,93392800
0,08327800;5,38224400
0,08455800;5,65111300
0,08583800;6,00970500
0,08711800;6,27887800
0,08839800;6,54774600
0,08967800;6,81661400
0,09095800;6,99606300
0,09223800;7,17520700
0,09351800;7,35465600
0,09479800;7,53410400
0,09607800;7,62352400
0,09735800;7,71324800
0,09863800;7,71324800
0,09991800;7,80297200
0,10119800;7,80297200
0,10247800;7,80297200
0,10375800;7,71324800
0,10503800;7,71324800
0,10631800;7,53410400
0,10759800;7,44438000
0,10887800;7,26493100
0,11015800;7,08578700
0,11143800;6,90633900
0,11271800;6,72719500
0,11399800;6,36829800
0,11527800;6,09942900
0,11655800;5,92028600
0,11783800;5,56138800
0,11911800;5,20279600
0,12039800;4,84420300
0,12167800;4,48561000
0,12295800;4,12701800
0,12423800;3,67870100
0,12551800;3,23038400
0,12679800;2,87179200
0,12807800;2,42347500
0,12935800;2,06488200
0,13063800;1,61656500
0,13191800;1,07852400
0,13319800;0,63020720
0,13447800;0,18219550
0,13575800;-0,26581620
0,13703800;-0,71413310
0,13831800;-1,16245000
0,13959800;-1,61076700
0,14087800;-2,05908400
0,14215800;-2,50740100
0,14343800;-2,86599300
0,14471800;-3,22458600
0,14599800;-3,67290300
0,14727800;-4,03149500
0,14855800;-4,39008800
0,14983800;-4,74868000
0,15111800;-5,01785300
0,15239800;-5,37644600
0,15367800;-5,64531400
0,15495800;-5,91448700
0,15623800;-6,18335500
0,15751800;-6,45222300
0,15879800;-6,54194800
0,16007800;-6,81081600
0,16135800;-6,90054000
0,16263800;-6,99026400
0,16391800;-7,16971300
0,16519800;-7,25913300
0,16647800;-7,25913300
0,16775800;-7,25913300
0,16903800;-7,34885700
0,17031800;-7,25913300
0,17159800;-7,25913300
0,17287800;-7,16971300
0,17415800;-6,99026400
0,17543800;-6,90054000
0,17671800;-6,72139600
0,17799800;-6,54194800
0,17927800;-6,36280400
0,18055800;-6,09363100
0,18183800;-5,91448700
0,18311800;-5,64531400
0,18439800;-5,37644600
0,18567800;-5,10757800
0,18695800;-4,74868000
0,18823800;-4,39008800
0,18951800;-4,03149500
0,19079800;-3,76262700
0,19207800;-3,31431000
0,19335800;-2,95571800
0,19463800;-2,59712500
0,19591800;-2,14880800
0,19719800;-1,79021600
0,19847800;-1,34189900
0,19975800;-0,98330630
0,20103800;-0,53498950
0,20231800;-0,08667257
0,20359800;0,36133920
0,20487800;0,71993170
0,20615800;1,16824900
0,20743800;1,61656500
0,20871800;1,88543400
0,20999800;2,33375000
0,21127800;2,78206700
0,21255800;3,05124100
0,21383800;3,40983300
0,21511800;3,76842500
0,21639800;4,12701800
0,21767800;4,39588600
0,21895800;4,66506000
0,22023800;5,02365200
0,22151800;5,29252000
0,22279800;5,56138800
0,22407800;5,74083700
0,22535800;5,92028600
0,22663800;6,09942900
0,22791800;6,18915400
0,22919800;6,36829800
0,23047800;6,45802200
0,23175800;6,54774600
0,23303800;6,63747100
0,23431800;6,72719500
0,23559800;6,72719500
0,23687800;6,72719500
0,23815800;6,63747100
0,23943800;6,63747100
0,24071800;6,54774600
0,24199800;6,45802200
0,24327800;6,27887800
0,24455800;6,18915400
0,24583800;5,92028600
0,24711800;5,83056100
0,24839800;5,56138800
0,24967800;5,38224400
0,25095800;5,11307100
0,25223800;4,84420300
0,25351800;4,57533500
0,25479800;4,30616200
0,25607800;3,94756900
0,25735800;3,67870100
0,25863800;3,32010900
0,25991800;2,96151600
0,26119800;2,69234300
0,26247800;2,24402600
0,26375800;1,88543400
0,26503800;1,52684100
0,26631800;1,16824900
0,26759800;0,80965610
0,26887800;0,36133920
0,27015800;0,09277627
0,27143800;-0,35554060
0,27271800;-0,71413310
0,27399800;-1,07272600
0,27527800;-1,52104200
0,27655800;-1,87963500
0,27783800;-2,23853300
0,27911800;-2,50740100
0,28039800;-2,86599300
0,28167800;-3,13486100
0,28295800;-3,49375900
0,28423800;-3,76262700
0,28551800;-4,12122000
