t;v
-0,00257000;1,07852400
-0,00129000;0,54078800
-0,00001000;0,09277627
0,00127000;-0,44526510
0,00255000;-0,98330630
0,00383000;-1,52104200
0,00511000;-1,96935900
0,00639000;-2,50740100
0,00767000;-2,95571800
0,00895000;-3,40403500
0,01023000;-3,85235100
0,01151000;-4,39008800
0,01279000;-4,74868000
0,01407000;-5,19699700
0,01535000;-5,55589500
0,01663000;-6,00390600
0,01791000;-6,27307900
0,01919000;-6,63167200
0,02047000;-6,90054000
0,02175000;-7,25913300
0,02303000;-7,43858100
0,02431000;-7,61772500
0,02559000;-7,79717400
0,02687000;-8,06604200
0,02815000;-8,15576600
0,02943000;-8,24549100
0,03071000;-8,33521600
0,03199000;-8,42494000
0,03327000;-8,42494000
0,03455000;-8,42494000
0,03583000;-8,33521600
0,03711000;-8,33521600
0,03839000;-8,24549100
0,03967000;-8,06604200
0,04095000;-7,97662300
0,04223000;-7,70744900
0,04351000;-7,52830600
0,04479000;-7,25913300
0,04607000;-7,07998900
0,04735000;-6,72139600
0,04863000;-6,45222300
0,04991000;-6,09363100
0,05119000;-5,82476300
0,05247000;-5,37644600
0,05375000;-5,01785300
0,05503000;-4,56953600
0,05631000;-4,12122000
0,05759000;-3,76262700
0,05887000;-3,22458600
0,06015000;-2,77626900
0,06143000;-2,32795200
0,06271000;-1,87963500
0,06399000;-1,43162300
0,06527000;-0,89358200
0,06655000;-0,35554060
0,06783000;0,09277627
0,06911000;0,54078800
0,07039000;0,98910490
0,07167000;1,52684100
0,07295000;1,97515800
0,07423000;2,51319900
0,07551000;2,87179200
0,07679000;3,32010900
0,07807000;3,76842500
0,07935000;4,21674300
0,08063000;4,57533500
0,08191000;4,93392800
0,08319000;5,38224400
0,08447000;5,74083700
0,08575000;6,00970500
0,08703000;6,36829800
0,08831000;6,63747100
0,08959000;6,90633900
0,09087000;7,08578700
0,09215000;7,35465600
0,09343000;7,44438000
0,09471000;7,62352400
0,09599000;7,80297200
0,09727000;7,80297200
0,09855000;7,89269700
0,09983000;7,98211600
0,10111000;7,98211600
0,10239000;7,89269700
0,10367000;7,89269700
0,10495000;7,80297200
0,10623000;7,80297200
0,10751000;7,62352400
0,10879000;7,44438000
0,11007000;7,26493100
0,11135000;7,08578700
0,11263000;6,81661400
0,11391000;6,63747100
0,11519000;6,27887800
0,11647000;6,00970500
0,11775000;5,65111300
0,11903000;5,38224400
0,12031000;4,93392800
0,12159000;4,66506000
0,12287000;4,21674300
0,12415000;3,85815000
0,12543000;3,40983300
0,12671000;3,05124100
0,12799000;2,60292400
0,12927000;2,06488200
0,13055000;1,61656500
0,13183000;1,25797300
0,13311000;0,71993170
0,13439000;0,27161470
0,13567000;-0,17639700
0,13695000;-0,62471390
0,13823000;-1,07272600
0,13951000;-1,52104200
0,14079000;-1,96935900
0,14207000;-2,50740100
0,14335000;-2,86599300
0,14463000;-3,31431000
0,14591000;-3,67290300
0,14719000;-4,12122000
0,14847000;-4,47981200
0,14975000;-4,83840500
0,15103000;-5,19699700
0,15231000;-5,46617000
0,15359000;-5,82476300
0,15487000;-6,00390600
0,15615000;-6,36280400
0,15743000;-6,54194800
0,15871000;-6,81081600
0,15999000;-6,90054000
0,16127000;-7,16971300
0,16255000;-7,25913300
0,16383000;-7,34885700
0,16511000;-7,52830600
0,16639000;-7,52830600
0,16767000;-7,52830600
0,16895000;-7,52830600
0,17023000;-7,52830600
0,17151000;-7,52830600
0,17279000;-7,43858100
0,17407000;-7,25913300
0,17535000;-7,25913300
0,17663000;-7,07998900
0,17791000;-6,90054000
0,17919000;-6,63167200
0,18047000;-6,45222300
0,18175000;-6,18335500
0,18303000;-5,91448700
0,18431000;-5,64531400
0,18559000;-5,28672100
0,18687000;-5,01785300
0,18815000;-4,65926100
0,18943000;-4,30066800
0,19071000;-3,94177100
0,19199000;-3,58317800
0,19327000;-3,13486100
0,19455000;-2,77626900
0,19583000;-2,32795200
0,19711000;-1,96935900
0,19839000;-1,52104200
0,19967000;-1,07272600
0,20095000;-0,62471390
0,20223000;-0,17639700
0,20351000;0,27161470
0,20479000;0,71993170
0,20607000;1,16824900
0,20735000;1,61656500
0,20863000;1,97515800
0,20991000;2,42347500
0,21119000;2,78206700
0,21247000;3,14066000
0,21375000;3,49925200
0,21503000;3,94756900
0,21631000;4,21674300
0,21759000;4,57533500
0,21887000;4,93392800
0,22015000;5,20279600
0,22143000;5,47196900
0,22271000;5,74083700
0,22399000;5,92028600
0,22527000;6,18915400
0,22655000;6,36829800
0,22783000;6,63747100
0,22911000;6,72719500
0,23039000;6,81661400
0,23167000;6,90633900
0,23295000;6,99606300
0,23423000;7,08578700
0,23551000;7,08578700
0,23679000;7,08578700
0,23807000;7,08578700
0,23935000;6,99606300
0,24063000;6,90633900
0,24191000;6,81661400
0,24319000;6,72719500
0,24447000;6,54774600
0,24575000;6,36829800
0,24703000;6,18915400
0,24831000;6,00970500
0,24959000;5,74083700
0,25087000;5,47196900
0,25215000;5,20279600
0,25343000;4,93392800
0,25471000;4,66506000
0,25599000;4,30616200
0,25727000;3,94756900
0,25855000;3,58897700
0,25983000;3,23038400
0,26111000;2,87179200
0,26239000;2,51319900
0,26367000;2,06488200
0,26495000;1,70629000
0,26623000;1,25797300
0,26751000;0,89938040
0,26879000;0,45106360
0,27007000;0,09277627
0,27135000;-0,35554060
0,27263000;-0,71413310
0,27391000;-1,07272600
0,27519000;-1,52104200
0,27647000;-1,87963500
0,27775000;-2,32795200
0,27903000;-2,68685000
0,28031000;-3,04544200
0,28159000;-3,40403500
