t;v
-0,00263800;1,07852400
-0,00135800;0,54078800
-0,00007800;0,09277627
0,00120200;-0,35554060
0,00248200;-0,89358200
0,00376200;-1,43162300
0,00504200;-1,87963500
0,00632200;-2,32795200
0,00760200;-2,77626900
0,00888200;-3,22458600
0,01016200;-3,67290300
0,01144200;-4,03149500
0,01272200;-4,39008800
0,01400200;-4,83840500
0,01528200;-5,19699700
0,01656200;-5,46617000
0,01784200;-5,73503800
0,01912200;-6,09363100
0,02040200;-6,36280400
0,02168200;-6,54194800
0,02296200;-6,81081600
0,02424200;-6,99026400
0,02552200;-7,16971300
0,02680200;-7,25913300
0,02808200;-7,34885700
0,02936200;-7,43858100
0,03064200;-7,52830600
0,03192200;-7,52830600
0,03320200;-7,52830600
0,03448200;-7,52830600
0,03576200;-7,43858100
0,03704200;-7,34885700
0,03832200;-7,25913300
0,03960200;-7,16971300
0,04088200;-6,99026400
0,04216200;-6,81081600
0,04344200;-6,63167200
0,04472200;-6,36280400
0,04600200;-6,09363100
0,04728200;-5,82476300
0,04856200;-5,55589500
0,04984200;-5,28672100
0,05112200;-4,92812900
0,05240200;-4,56953600
0,05368200;-4,21094400
0,05496200;-3,85235100
0,05624200;-3,49375900
0,05752200;-3,13486100
0,05880200;-2,68685000
0,06008200;-2,32795200
0,06136200;-1,87963500
0,06264200;-1,52104200
0,06392200;-1,07272600
0,06520200;-0,62471390
0,06648200;-0,26581620
0,06776200;0,18219550
0,06904200;0,54078800
0,07032200;0,98910490
0,07160200;1,34769700
0,07288200;1,79601400
0,07416200;2,15460700
0,07544200;2,51319900
0,07672200;2,87179200
0,07800200;3,23038400
0,07928200;3,49925200
0,08056200;3,85815000
0,08184200;4,12701800
0,08312200;4,39588600
0,08440200;4,66506000
0,08568200;4,93392800
0,08696200;5,20279600
0,08824200;5,38224400
0,08952200;5,47196900
0,09080200;5,65111300
0,09208200;5,83056100
0,09336200;6,00970500
0,09464200;6,00970500
0,09592200;6,09942900
0,09720200;6,18915400
0,09848200;6,18915400
0,09976200;6,18915400
0,10104200;6,09942900
0,10232200;6,09942900
0,10360200;6,00970500
0,10488200;5,92028600
0,10616200;5,92028600
0,10744200;5,74083700
0,10872200;5,56138800
0,11000200;5,47196900
0,11128200;5,29252000
0,11256200;5,02365200
0,11384200;4,84420300
0,11512200;4,66506000
0,11640200;4,39588600
0,11768200;4,12701800
0,11896200;3,85815000
0,12024200;3,58897700
0,12152200;3,23038400
0,12280200;2,96151600
0,12408200;2,69234300
0,12536200;2,42347500
0,12664200;2,06488200
0,12792200;1,79601400
0,12920200;1,43711700
0,13048200;1,07852400
0,13176200;0,71993170
0,13304200;0,36133920
0,13432200;0,09277627
0,13560200;-0,26581620
0,13688200;-0,53498950
0,13816200;-0,80385760
0,13944200;-1,16245000
0,14072200;-1,43162300
0,14200200;-1,70049100
0,14328200;-1,96935900
0,14456200;-2,23853300
0,14584200;-2,50740100
0,14712200;-2,77626900
0,14840200;-3,04544200
0,14968200;-3,22458600
0,15096200;-3,40403500
0,15224200;-3,58317800
0,15352200;-3,76262700
0,15480200;-3,94177100
0,15608200;-4,03149500
0,15736200;-4,21094400
0,15864200;-4,21094400
0,15992200;-4,39008800
0,16120200;-4,47981200
0,16248200;-4,47981200
0,16376200;-4,56953600
0,16504200;-4,56953600
0,16632200;-4,56953600
0,16760200;-4,56953600
0,16888200;-4,56953600
0,17016200;-4,47981200
0,17144200;-4,47981200
0,17272200;-4,39008800
0,17400200;-4,30066800
0,17528200;-4,12122000
0,17656200;-4,03149500
0,17784200;-3,94177100
0,17912200;-3,76262700
0,18040200;-3,67290300
0,18168200;-3,49375900
0,18296200;-3,31431000
0,18424200;-3,13486100
0,18552200;-2,95571800
0,18680200;-2,68685000
0,18808200;-2,50740100
0,18936200;-2,32795200
0,19064200;-2,05908400
0,19192200;-1,87963500
0,19320200;-1,70049100
0,19448200;-1,43162300
0,19576200;-1,25217400
0,19704200;-0,98330630
0,19832200;-0,80385760
0,19960200;-0,53498950
0,20088200;-0,35554060
0,20216200;-0,08667257
0,20344200;0,09277627
0,20472200;0,36133920
0,20600200;0,54078800
0,20728200;0,71993170
0,20856200;0,89938040
0,20984200;1,07852400
0,21112200;1,25797300
0,21240200;1,43711700
0,21368200;1,61656500
0,21496200;1,79601400
0,21624200;1,88543400
0,21752200;2,06488200
0,21880200;2,15460700
0,22008200;2,33375000
0,22136200;2,42347500
0,22264200;2,51319900
0,22392200;2,51319900
0,22520200;2,69234300
0,22648200;2,69234300
0,22776200;2,69234300
0,22904200;2,78206700
0,23032200;2,87179200
0,23160200;2,78206700
0,23288200;2,87179200
0,23416200;2,87179200
0,23544200;2,87179200
0,23672200;2,78206700
0,23800200;2,78206700
0,23928200;2,78206700
0,24056200;2,69234300
0,24184200;2,69234300
0,24312200;2,60292400
0,24440200;2,51319900
0,24568200;2,42347500
0,24696200;2,33375000
0,24824200;2,24402600
0,24952200;2,15460700
0,25080200;2,06488200
0,25208200;1,97515800
0,25336200;1,79601400
0,25464200;1,70629000
0,25592200;1,61656500
0,25720200;1,52684100
0,25848200;1,34769700
0,25976200;1,25797300
0,26104200;1,07852400
0,26232200;0,98910490
0,26360200;0,89938040
0,26488200;0,80965610
0,26616200;0,63020720
0,26744200;0,45106360
0,26872200;0,36133920
0,27000200;0,27161470
0,27128200;0,18219550
0,27256200;0,09277627
0,27384200;0,00305185
0,27512200;-0,08667257
0,27640200;-0,26581620
0,27768200;-0,26581620
0,27896200;-0,35554060
0,28024200;-0,44526510
0,28152200;-0,53498950
0,28280200;-0,62471390
0,28408200;-0,71413310
0,28536200;-0,80385760
0,28664200;-0,80385760
0,28792200;-0,89358200
0,28920200;-0,89358200
0,29048200;-0,89358200
0,29176200;-0,98330630
0,29304200;-1,07272600
0,29432200;-1,07272600
0,29560200;-1,07272600
0,29688200;-1,07272600
0,29816200;-1,07272600
0,29944200;-1,07272600
0,30072200;-1,16245000
0,30200200;-1,07272600
0,30328200;-1,07272600
0,30456200;-1,07272600
0,30584200;-1,07272600
0,30712200;-1,07272600
0,30840200;-1,07272600
0,30968200;-0,98330630
0,31096200;-0,98330630
0,31224200;-0,98330630
0,31352200;-0,98330630
0,31480200;-0,89358200
0,31608200;-0,89358200
0,31736200;-0,89358200
0,31864200;-0,89358200
0,31992200;-0,80385760
0,32120200;-0,80385760
0,32248200;-0,80385760
0,32376200;-0,80385760
0,32504200;-0,71413310
0,32632200;-0,71413310
0,32760200;-0,71413310
0,32888200;-0,71413310
0,33016200;-0,71413310
0,33144200;-0,62471390
0,33272200;-0,62471390
0,33400200;-0,53498950
0,33528200;-0,62471390
0,33656200;-0,53498950
0,33784200;-0,62471390
0,33912200;-0,53498950
0,34040200;-0,53498950
0,34168200;-0,53498950
0,34296200;-0,53498950
0,34424200;-0,53498950
0,34552200;-0,53498950
0,34680200;-0,62471390
0,34808200;-0,53498950
0,34936200;-0,53498950
0,35064200;-0,53498950
0,35192200;-0,53498950
0,35320200;-0,53498950
0,35448200;-0,53498950
0,35576200;-0,53498950
0,35704200;-0,53498950
0,35832200;-0,62471390
0,35960200;-0,53498950
0,36088200;-0,62471390
0,36216200;-0,62471390
0,36344200;-0,62471390
0,36472200;-0,53498950
0,36600200;-0,62471390
0,36728200;-0,62471390
0,36856200;-0,62471390
0,36984200;-0,53498950
0,37112200;-0,53498950
0,37240200;-0,53498950
0,37368200;-0,53498950
0,37496200;-0,53498950
0,37624200;-0,53498950
0,37752200;-0,44526510
0,37880200;-0,35554060
0,38008200;-0,35554060
0,38136200;-0,35554060
0,38264200;-0,26581620
0,38392200;-0,17639700
0,38520200;-0,17639700
0,38648200;-0,17639700
0,38776200;-0,08667257
0,38904200;0,00305185
0,39032200;0,09277627
0,39160200;0,09277627
0,39288200;0,18219550
0,39416200;0,27161470
0,39544200;0,36133920
0,39672200;0,36133920
0,39800200;0,45106360
0,39928200;0,54078800
0,40056200;0,63020720
0,40184200;0,71993170
0,40312200;0,80965610
0,40440200;0,98910490
0,40568200;0,98910490
0,40696200;1,07852400
0,40824200;1,07852400
0,40952200;1,25797300
0,41080200;1,34769700
0,41208200;1,43711700
0,41336200;1,43711700
0,41464200;1,61656500
0,41592200;1,61656500
0,41720200;1,70629000
0,41848200;1,79601400
0,41976200;1,79601400
0,42104200;1,88543400
0,42232200;1,88543400
0,42360200;1,97515800
0,42488200;1,97515800
0,42616200;2,06488200
0,42744200;2,06488200
0,42872200;2,06488200
0,43000200;2,06488200
0,43128200;2,15460700
0,43256200;2,15460700
0,43384200;2,15460700
0,43512200;2,06488200
0,43640200;2,06488200
0,43768200;2,06488200
0,43896200;2,06488200
0,44024200;1,97515800
0,44152200;1,88543400
0,44280200;1,88543400
0,44408200;1,79601400
0,44536200;1,70629000
0,44664200;1,61656500
0,44792200;1,52684100
0,44920200;1,43711700
0,45048200;1,34769700
0,45176200;1,16824900
0,45304200;1,07852400
0,45432200;0,89938040
0,45560200;0,80965610
0,45688200;0,63020720
0,45816200;0,54078800
0,45944200;0,36133920
0,46072200;0,27161470
0,46200200;0,00305185
0,46328200;-0,08667257
0,46456200;-0,26581620
0,46584200;-0,44526510
0,46712200;-0,53498950
0,46840200;-0,80385760
0,46968200;-0,89358200
0,47096200;-1,07272600
0,47224200;-1,25217400
0,47352200;-1,43162300
0,47480200;-1,61076700
0,47608200;-1,70049100
0,47736200;-1,87963500
0,47864200;-2,05908400
0,47992200;-2,23853300
0,48120200;-2,32795200
0,48248200;-2,50740100
0,48376200;-2,59712500
0,48504200;-2,77626900
0,48632200;-2,86599300
0,48760200;-2,95571800
0,48888200;-3,04544200
0,49016200;-3,13486100
0,49144200;-3,22458600
0,49272200;-3,22458600
0,49400200;-3,31431000
0,49528200;-3,31431000
0,49656200;-3,40403500
0,49784200;-3,40403500
0,49912200;-3,40403500
0,50040200;-3,40403500
0,50168200;-3,40403500
0,50296200;-3,40403500
0,50424200;-3,31431000
0,50552200;-3,22458600
0,50680200;-3,22458600
0,50808200;-3,13486100
0,50936200;-2,95571800
0,51064200;-2,95571800
0,51192200;-2,77626900
0,51320200;-2,68685000
0,51448200;-2,50740100
0,51576200;-2,32795200
0,51704200;-2,23853300
0,51832200;-2,05908400
0,51960200;-1,87963500
0,52088200;-1,70049100
0,52216200;-1,52104200
0,52344200;-1,34189900
0,52472200;-1,07272600
0,52600200;-0,89358200
0,52728200;-0,71413310
0,52856200;-0,44526510
0,52984200;-0,17639700
0,53112200;0,00305185
0,53240200;0,27161470
0,53368200;0,54078800
0,53496200;0,71993170
0,53624200;0,98910490
0,53752200;1,25797300
0,53880200;1,43711700
0,54008200;1,61656500
0,54136200;1,88543400
0,54264200;2,06488200
0,54392200;2,33375000
0,54520200;2,51319900
0,54648200;2,78206700
0,54776200;2,96151600
0,54904200;3,14066000
0,55032200;3,23038400
0,55160200;3,49925200
0,55288200;3,58897700
0,55416200;3,76842500
0,55544200;3,85815000
0,55672200;4,03729300
0,55800200;4,12701800
0,55928200;4,21674300
0,56056200;4,30616200
0,56184200;4,30616200
0,56312200;4,39588600
0,56440200;4,39588600
0,56568200;4,39588600
0,56696200;4,48561000
0,56824200;4,39588600
0,56952200;4,39588600
0,57080200;4,30616200
0,57208200;4,30616200
0,57336200;4,21674300
0,57464200;4,12701800
0,57592200;3,94756900
0,57720200;3,85815000
0,57848200;3,76842500
0,57976200;3,49925200
0,58104200;3,40983300
0,58232200;3,23038400
0,58360200;3,05124100
0,58488200;2,78206700
0,58616200;2,60292400
0,58744200;2,42347500
0,58872200;2,06488200
0,59000200;1,88543400
0,59128200;1,61656500
0,59256200;1,34769700
0,59384200;1,07852400
0,59512200;0,80965610
0,59640200;0,54078800
0,59768200;0,27161470
0,59896200;-0,08667257
0,60024200;-0,35554060
0,60152200;-0,62471390
0,60280200;-0,89358200
