t;v
-0,00380800;1,52684100
-0,00252800;0,98910490
-0,00124800;0,54078800
0,00003200;0,00305185
0,00131200;-0,53498950
0,00259200;-0,98330630
0,00387200;-1,52104200
0,00515200;-1,96935900
0,00643200;-2,50740100
0,00771200;-2,95571800
0,00899200;-3,40403500
0,01027200;-3,85235100
0,01155200;-4,30066800
0,01283200;-4,65926100
0,01411200;-5,10757800
0,01539200;-5,46617000
0,01667200;-5,82476300
0,01795200;-6,09363100
0,01923200;-6,45222300
0,02051200;-6,72139600
0,02179200;-6,99026400
0,02307200;-7,25913300
0,02435200;-7,43858100
0,02563200;-7,61772500
0,02691200;-7,70744900
0,02819200;-7,88689900
0,02947200;-7,97662300
0,03075200;-7,97662300
0,03203200;-8,06604200
0,03331200;-8,06604200
0,03459200;-8,06604200
0,03587200;-8,06604200
0,03715200;-7,88689900
0,03843200;-7,79717400
0,03971200;-7,70744900
0,04099200;-7,52830600
0,04227200;-7,34885700
0,04355200;-7,16971300
0,04483200;-6,90054000
0,04611200;-6,72139600
0,04739200;-6,36280400
0,04867200;-6,00390600
0,04995200;-5,73503800
0,05123200;-5,37644600
0,05251200;-5,01785300
0,05379200;-4,65926100
0,05507200;-4,21094400
0,05635200;-3,85235100
0,05763200;-3,40403500
0,05891200;-3,04544200
0,06019200;-2,50740100
0,06147200;-2,05908400
0,06275200;-1,61076700
0,06403200;-1,16245000
0,06531200;-0,71413310
0,06659200;-0,26581620
0,06787200;0,18219550
0,06915200;0,63020720
0,07043200;1,07852400
0,07171200;1,52684100
0,07299200;1,97515800
0,07427200;2,42347500
0,07555200;2,78206700
0,07683200;3,23038400
0,07811200;3,58897700
0,07939200;4,03729300
0,08067200;4,30616200
0,08195200;4,66506000
0,08323200;5,02365200
0,08451200;5,38224400
0,08579200;5,56138800
0,08707200;5,92028600
0,08835200;6,09942900
0,08963200;6,27887800
0,09091200;6,54774600
0,09219200;6,72719500
0,09347200;6,90633900
0,09475200;6,99606300
0,09603200;7,08578700
0,09731200;7,17520700
0,09859200;7,26493100
0,09987200;7,26493100
0,10115200;7,26493100
0,10243200;7,17520700
0,10371200;7,17520700
0,10499200;6,99606300
0,10627200;6,99606300
0,10755200;6,81661400
0,10883200;6,63747100
0,11011200;6,54774600
0,11139200;6,27887800
0,11267200;6,09942900
0,11395200;5,83056100
0,11523200;5,56138800
0,11651200;5,29252000
0,11779200;5,02365200
0,11907200;4,66506000
0,12035200;4,39588600
0,12163200;4,03729300
0,12291200;3,58897700
0,12419200;3,32010900
0,12547200;2,87179200
0,12675200;2,51319900
0,12803200;2,15460700
0,12931200;1,70629000
0,13059200;1,34769700
0,13187200;0,89938040
0,13315200;0,54078800
0,13443200;0,18219550
0,13571200;-0,26581620
0,13699200;-0,71413310
0,13827200;-1,07272600
0,13955200;-1,43162300
0,14083200;-1,79021600
0,14211200;-2,23853300
0,14339200;-2,59712500
0,14467200;-2,95571800
